id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,guess,guessLastChangedAt,submit,submitLastChangedAt
01HMFDJJRT4HAD7CH1QQY5TMBF,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:12:53.53089614Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:12:53.53089614Z,01HMFDA9BYCG9KDWN22PGFTKZG,2024-01-18T23:12:53.53089614Z,01HMFDA9FH4SZMZ8PKMS07KKJC,2024-01-18T23:12:53.53089614Z,01HMFD9NAB663K18BAEPNNXZK1,2024-01-18T23:12:53.53089614Z,,,,
01HMFDKG3DYAE8NQ3A29WH3ZSC,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:13:23.565769507Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:13:23.565769507Z,01HMFDA9BYCG9KDWN22PGFTKZG,2024-01-18T23:13:23.565769507Z,01HMFDA9FH4SZMZ8PKNF95RGJ3,2024-01-18T23:13:23.565769507Z,01HMFD75FJ85AGESJ2V4PHFHT2,2024-01-18T23:13:23.565769507Z,75,2024-01-18T23:13:30.656737352Z,true,2024-01-18T23:13:30.71388427Z
01HMFDKG3MM4T4E01M8052227R,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:13:23.572243002Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:13:23.572243002Z,01HMFDA9BYCG9KDWN22PGFTKZG,2024-01-18T23:13:23.572243002Z,01HMFDA9FH4SZMZ8PKNF95RGJ3,2024-01-18T23:13:23.572243002Z,01HMFD7DSPTQQQNVF7C9CJ2J0K,2024-01-18T23:13:23.572243002Z,83,2024-01-18T23:13:37.932986193Z,true,2024-01-18T23:13:37.932528425Z
01HMFDKG3R3RQ6YQ48MBK6CXA2,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:13:23.576120984Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:13:23.576120984Z,01HMFDA9BYCG9KDWN22PGFTKZG,2024-01-18T23:13:23.576120984Z,01HMFDA9FH4SZMZ8PKNF95RGJ3,2024-01-18T23:13:23.576120984Z,01HMFD86N02T2Y1ZW99E0BXCAQ,2024-01-18T23:13:23.576120984Z,82,2024-01-18T23:13:27.115856772Z,true,2024-01-18T23:13:27.117910587Z
01HMFDKG3W3B409D4MP3D2G4Q2,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:13:23.580726313Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:13:23.580726313Z,01HMFDA9BYCG9KDWN22PGFTKZG,2024-01-18T23:13:23.580726313Z,01HMFDA9FH4SZMZ8PKNF95RGJ3,2024-01-18T23:13:23.580726313Z,01HMFD9NAB663K18BAEPNNXZK1,2024-01-18T23:13:23.580726313Z,28,2024-01-18T23:13:40.986126228Z,true,2024-01-18T23:13:40.986663598Z
01HMFDM161JHQPR85692WYE58J,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:13:41.057727609Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:13:41.057727609Z,01HMFDA9BYCG9KDWN22787G1HZ,2024-01-18T23:13:41.057727609Z,01HMFDA9FBHAKM26ATPPB79C26,2024-01-18T23:13:41.057727609Z,01HMFD75FJ85AGESJ2V4PHFHT2,2024-01-18T23:13:41.057727609Z,,,,
01HMFDM167BMS1A6T8CB3NJ2D6,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:13:41.063688451Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:13:41.063688451Z,01HMFDA9BYCG9KDWN22787G1HZ,2024-01-18T23:13:41.063688451Z,01HMFDA9FBHAKM26ATPPB79C26,2024-01-18T23:13:41.063688451Z,01HMFD7DSPTQQQNVF7C9CJ2J0K,2024-01-18T23:13:41.063688451Z,,,,
01HMFDM16BMP9JFBFQZZXTSE4C,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:13:41.067717783Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:13:41.067717783Z,01HMFDA9BYCG9KDWN22787G1HZ,2024-01-18T23:13:41.067717783Z,01HMFDA9FBHAKM26ATPPB79C26,2024-01-18T23:13:41.067717783Z,01HMFD86N02T2Y1ZW99E0BXCAQ,2024-01-18T23:13:41.067717783Z,,,,
01HMFDM16GN5D647EYCF4JCAC4,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:13:41.072558313Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:13:41.072558313Z,01HMFDA9BYCG9KDWN22787G1HZ,2024-01-18T23:13:41.072558313Z,01HMFDA9FBHAKM26ATPPB79C26,2024-01-18T23:13:41.072558313Z,01HMFD9NAB663K18BAEPNNXZK1,2024-01-18T23:13:41.072558313Z,,,,
01HMFDMYH68TPGSZW2ZKGE0GSE,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:14:11.110931345Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:14:11.110931345Z,01HMFDA9BYCG9KDWN22787G1HZ,2024-01-18T23:14:11.110931345Z,01HMFDA9FBHAKM26ATQ8XQ11PF,2024-01-18T23:14:11.110931345Z,01HMFD75FJ85AGESJ2V4PHFHT2,2024-01-18T23:14:11.110931345Z,79,2024-01-18T23:14:28.143521448Z,true,2024-01-18T23:14:28.144551037Z
01HMFDMYHCV289GW83K4WNEKYT,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:14:11.11629438Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:14:11.11629438Z,01HMFDA9BYCG9KDWN22787G1HZ,2024-01-18T23:14:11.11629438Z,01HMFDA9FBHAKM26ATQ8XQ11PF,2024-01-18T23:14:11.11629438Z,01HMFD7DSPTQQQNVF7C9CJ2J0K,2024-01-18T23:14:11.11629438Z,85,2024-01-18T23:14:14.83264569Z,true,2024-01-18T23:14:14.83410167Z
01HMFDMYHJA0SMJF41QAN2Y36E,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:14:11.122194968Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:14:11.122194968Z,01HMFDA9BYCG9KDWN22787G1HZ,2024-01-18T23:14:11.122194968Z,01HMFDA9FBHAKM26ATQ8XQ11PF,2024-01-18T23:14:11.122194968Z,01HMFD86N02T2Y1ZW99E0BXCAQ,2024-01-18T23:14:11.122194968Z,71,2024-01-18T23:14:14.659848315Z,true,2024-01-18T23:14:14.660316Z
01HMFDMYHQT8DAH0M4T7TX3WDX,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:14:11.127055069Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:14:11.127055069Z,01HMFDA9BYCG9KDWN22787G1HZ,2024-01-18T23:14:11.127055069Z,01HMFDA9FBHAKM26ATQ8XQ11PF,2024-01-18T23:14:11.127055069Z,01HMFD9NAB663K18BAEPNNXZK1,2024-01-18T23:14:11.127055069Z,34,2024-01-18T23:14:22.972662216Z,true,2024-01-18T23:14:22.973490774Z
01HMFDNF7ST3HWH1FJDQ1YQF3K,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:14:28.21770489Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:14:28.21770489Z,01HMFDA9BZAHYKWQJ0JKN07CBV,2024-01-18T23:14:28.21770489Z,01HMFDA9FDT39ERK5KYM6XXAVM,2024-01-18T23:14:28.21770489Z,01HMFD75FJ85AGESJ2V4PHFHT2,2024-01-18T23:14:28.21770489Z,,,,
01HMFDNF7YYHKS4DP0NDJC5054,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:14:28.22211595Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:14:28.22211595Z,01HMFDA9BZAHYKWQJ0JKN07CBV,2024-01-18T23:14:28.22211595Z,01HMFDA9FDT39ERK5KYM6XXAVM,2024-01-18T23:14:28.22211595Z,01HMFD7DSPTQQQNVF7C9CJ2J0K,2024-01-18T23:14:28.22211595Z,,,,
01HMFDNF83K03ZTJ38KSF9PAKR,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:14:28.22712146Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:14:28.22712146Z,01HMFDA9BZAHYKWQJ0JKN07CBV,2024-01-18T23:14:28.22712146Z,01HMFDA9FDT39ERK5KYM6XXAVM,2024-01-18T23:14:28.22712146Z,01HMFD86N02T2Y1ZW99E0BXCAQ,2024-01-18T23:14:28.22712146Z,,,,
01HMFDNF87T9822DMYXYNBE1R2,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:14:28.23190913Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:14:28.23190913Z,01HMFDA9BZAHYKWQJ0JKN07CBV,2024-01-18T23:14:28.23190913Z,01HMFDA9FDT39ERK5KYM6XXAVM,2024-01-18T23:14:28.23190913Z,01HMFD9NAB663K18BAEPNNXZK1,2024-01-18T23:14:28.23190913Z,,,,
01HMFDPCJYX2V90KXC5ZSM8TBX,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:14:58.270089881Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:14:58.270089881Z,01HMFDA9BZAHYKWQJ0JKN07CBV,2024-01-18T23:14:58.270089881Z,01HMFDA9FE7FGA913A53SK92BR,2024-01-18T23:14:58.270089881Z,01HMFD75FJ85AGESJ2V4PHFHT2,2024-01-18T23:14:58.270089881Z,77,2024-01-18T23:15:09.730728053Z,true,2024-01-18T23:15:09.731273984Z
01HMFDPCKAGH4XYK07NPVW353A,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:14:58.282435892Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:14:58.282435892Z,01HMFDA9BZAHYKWQJ0JKN07CBV,2024-01-18T23:14:58.282435892Z,01HMFDA9FE7FGA913A53SK92BR,2024-01-18T23:14:58.282435892Z,01HMFD7DSPTQQQNVF7C9CJ2J0K,2024-01-18T23:14:58.282435892Z,90,2024-01-18T23:15:09.306177208Z,true,2024-01-18T23:15:09.307591351Z
01HMFDPCKG886HZD0NT89X1RB0,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:14:58.288825643Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:14:58.288825643Z,01HMFDA9BZAHYKWQJ0JKN07CBV,2024-01-18T23:14:58.288825643Z,01HMFDA9FE7FGA913A53SK92BR,2024-01-18T23:14:58.288825643Z,01HMFD86N02T2Y1ZW99E0BXCAQ,2024-01-18T23:14:58.288825643Z,83,2024-01-18T23:15:08.046799167Z,true,2024-01-18T23:15:08.046068156Z
01HMFDPCKNNA9TV7ZQ5AJMWF4C,01HMFD6NFNF5A82J4TFGX97VBB,2024-01-18T23:14:58.293360153Z,01HMFD6NG3J7CA3Y2NKT362RRC,2024-01-18T23:14:58.293360153Z,01HMFDA9BZAHYKWQJ0JKN07CBV,2024-01-18T23:14:58.293360153Z,01HMFDA9FE7FGA913A53SK92BR,2024-01-18T23:14:58.293360153Z,01HMFD9NAB663K18BAEPNNXZK1,2024-01-18T23:14:58.293360153Z,,,,
01HMFDZ94N167X6MQSADF9JMWM,01HMFD6Y3806KPQMFM316V0X9R,2024-01-18T23:19:49.653322394Z,01HMFD6Y3K9VY9SR4HBJ8529TQ,2024-01-18T23:19:49.653322394Z,01HMFDZ8K8CMYJ3EK3Q2TTQRMX,2024-01-18T23:19:49.653322394Z,01HMFDZ8Q8B9SNMJD96KEAMZX7,2024-01-18T23:19:49.653322394Z,01HMFDTY0YJJJJJ9EVMWXG1T0C,2024-01-18T23:19:49.653322394Z,,,,
01HMFDZ94XTP970GPBTB9PV6E3,01HMFD6Y3806KPQMFM316V0X9R,2024-01-18T23:19:49.661386607Z,01HMFD6Y3K9VY9SR4HBJ8529TQ,2024-01-18T23:19:49.661386607Z,01HMFDZ8K8CMYJ3EK3Q2TTQRMX,2024-01-18T23:19:49.661386607Z,01HMFDZ8Q8B9SNMJD96KEAMZX7,2024-01-18T23:19:49.661386607Z,01HMFDV64T6B4RGX4X5N3BJX0B,2024-01-18T23:19:49.661386607Z,,,,
01HMFDZ9531A57JKSCY0MB5QET,01HMFD6Y3806KPQMFM316V0X9R,2024-01-18T23:19:49.667370534Z,01HMFD6Y3K9VY9SR4HBJ8529TQ,2024-01-18T23:19:49.667370534Z,01HMFDZ8K8CMYJ3EK3Q2TTQRMX,2024-01-18T23:19:49.667370534Z,01HMFDZ8Q8B9SNMJD96KEAMZX7,2024-01-18T23:19:49.667370534Z,01HMFDVH0RRB2CW5RVSBAJSBAB,2024-01-18T23:19:49.667370534Z,,,,
01HMFDZ959YEF1VP02QGZP4WRG,01HMFD6Y3806KPQMFM316V0X9R,2024-01-18T23:19:49.673229154Z,01HMFD6Y3K9VY9SR4HBJ8529TQ,2024-01-18T23:19:49.673229154Z,01HMFDZ8K8CMYJ3EK3Q2TTQRMX,2024-01-18T23:19:49.673229154Z,01HMFDZ8Q8B9SNMJD96KEAMZX7,2024-01-18T23:19:49.673229154Z,01HMFDVR4PHA6TYJQ97D91TS5E,2024-01-18T23:19:49.673229154Z,,,,
01HMFE06FW28NT1V92116WFSQX,01HMFD6Y3806KPQMFM316V0X9R,2024-01-18T23:20:19.708065467Z,01HMFD6Y3K9VY9SR4HBJ8529TQ,2024-01-18T23:20:19.708065467Z,01HMFDZ8K8CMYJ3EK3Q2TTQRMX,2024-01-18T23:20:19.708065467Z,01HMFDZ8QAT7CFGK5CQV0YK41R,2024-01-18T23:20:19.708065467Z,01HMFDTY0YJJJJJ9EVMWXG1T0C,2024-01-18T23:20:19.708065467Z,90,2024-01-18T23:20:45.539864926Z,true,2024-01-18T23:20:45.541289998Z
01HMFE06G4Y4NJXC60TKN93FAH,01HMFD6Y3806KPQMFM316V0X9R,2024-01-18T23:20:19.71646605Z,01HMFD6Y3K9VY9SR4HBJ8529TQ,2024-01-18T23:20:19.71646605Z,01HMFDZ8K8CMYJ3EK3Q2TTQRMX,2024-01-18T23:20:19.71646605Z,01HMFDZ8QAT7CFGK5CQV0YK41R,2024-01-18T23:20:19.71646605Z,01HMFDV64T6B4RGX4X5N3BJX0B,2024-01-18T23:20:19.71646605Z,74,2024-01-18T23:20:30.436153897Z,true,2024-01-18T23:20:30.435117641Z
01HMFE06G9MVYC9G9N84MP5GZS,01HMFD6Y3806KPQMFM316V0X9R,2024-01-18T23:20:19.72169082Z,01HMFD6Y3K9VY9SR4HBJ8529TQ,2024-01-18T23:20:19.72169082Z,01HMFDZ8K8CMYJ3EK3Q2TTQRMX,2024-01-18T23:20:19.72169082Z,01HMFDZ8QAT7CFGK5CQV0YK41R,2024-01-18T23:20:19.72169082Z,01HMFDVH0RRB2CW5RVSBAJSBAB,2024-01-18T23:20:19.72169082Z,80,2024-01-18T23:20:34.348634886Z,true,2024-01-18T23:20:34.354009621Z
01HMFE06GKE2XJ4EEDN514W4DR,01HMFD6Y3806KPQMFM316V0X9R,2024-01-18T23:20:19.731089845Z,01HMFD6Y3K9VY9SR4HBJ8529TQ,2024-01-18T23:20:19.731089845Z,01HMFDZ8K8CMYJ3EK3Q2TTQRMX,2024-01-18T23:20:19.731089845Z,01HMFDZ8QAT7CFGK5CQV0YK41R,2024-01-18T23:20:19.731089845Z,01HMFDVR4PHA6TYJQ97D91TS5E,2024-01-18T23:20:19.731089845Z,82,2024-01-18T23:20:27.940208965Z,true,2024-01-18T23:20:27.945491851Z
01HMFE082DBSVPPDBDVGE6YYZ6,01HMFD71SXN1WKYF55K19NRT0D,2024-01-18T23:20:21.325536805Z,01HMFD71T5DSAFQWX4BE1MVEKN,2024-01-18T23:20:21.325536805Z,01HMFE07K6RKC8VQNRTNFAT1GQ,2024-01-18T23:20:21.325536805Z,01HMFE07PHTGH5A6ZN5ZDGTY6X,2024-01-18T23:20:21.325536805Z,01HMFDTTMDYZ7X546SSSQT74KF,2024-01-18T23:20:21.325536805Z,,,,
01HMFE082JGP4K9PQ5FMK1FS65,01HMFD71SXN1WKYF55K19NRT0D,2024-01-18T23:20:21.33046255Z,01HMFD71T5DSAFQWX4BE1MVEKN,2024-01-18T23:20:21.33046255Z,01HMFE07K6RKC8VQNRTNFAT1GQ,2024-01-18T23:20:21.33046255Z,01HMFE07PHTGH5A6ZN5ZDGTY6X,2024-01-18T23:20:21.33046255Z,01HMFDV044BC6W68ZNRF410YDE,2024-01-18T23:20:21.33046255Z,,,,
01HMFE082R9Z9DSJX5B4MCERMV,01HMFD71SXN1WKYF55K19NRT0D,2024-01-18T23:20:21.336065264Z,01HMFD71T5DSAFQWX4BE1MVEKN,2024-01-18T23:20:21.336065264Z,01HMFE07K6RKC8VQNRTNFAT1GQ,2024-01-18T23:20:21.336065264Z,01HMFE07PHTGH5A6ZN5ZDGTY6X,2024-01-18T23:20:21.336065264Z,01HMFDVD1Z9YNP2HC5ZSQ7QEHJ,2024-01-18T23:20:21.336065264Z,,,,
01HMFE082X08X3HP98W0S27P3B,01HMFD71SXN1WKYF55K19NRT0D,2024-01-18T23:20:21.341690803Z,01HMFD71T5DSAFQWX4BE1MVEKN,2024-01-18T23:20:21.341690803Z,01HMFE07K6RKC8VQNRTNFAT1GQ,2024-01-18T23:20:21.341690803Z,01HMFE07PHTGH5A6ZN5ZDGTY6X,2024-01-18T23:20:21.341690803Z,01HMFDW77GTW1HQQM6TYVWPTCQ,2024-01-18T23:20:21.341690803Z,,,,
01HMFE0ZS861AHP1NG2A2CW5YR,01HMFD6Y3806KPQMFM316V0X9R,2024-01-18T23:20:45.608050446Z,01HMFD6Y3K9VY9SR4HBJ8529TQ,2024-01-18T23:20:45.608050446Z,01HMFDZ8KFQ5BZX1KV08SHMCJ4,2024-01-18T23:20:45.608050446Z,01HMFDZ8QK0SGBN53ECDQ76GFX,2024-01-18T23:20:45.608050446Z,01HMFDTY0YJJJJJ9EVMWXG1T0C,2024-01-18T23:20:45.608050446Z,,,,
01HMFE0ZSC2BM0YGAF86JYBQBS,01HMFD6Y3806KPQMFM316V0X9R,2024-01-18T23:20:45.612924921Z,01HMFD6Y3K9VY9SR4HBJ8529TQ,2024-01-18T23:20:45.612924921Z,01HMFDZ8KFQ5BZX1KV08SHMCJ4,2024-01-18T23:20:45.612924921Z,01HMFDZ8QK0SGBN53ECDQ76GFX,2024-01-18T23:20:45.612924921Z,01HMFDV64T6B4RGX4X5N3BJX0B,2024-01-18T23:20:45.612924921Z,,,,
01HMFE0ZSHVM55CW8SYNKSHA4A,01HMFD6Y3806KPQMFM316V0X9R,2024-01-18T23:20:45.617262076Z,01HMFD6Y3K9VY9SR4HBJ8529TQ,2024-01-18T23:20:45.617262076Z,01HMFDZ8KFQ5BZX1KV08SHMCJ4,2024-01-18T23:20:45.617262076Z,01HMFDZ8QK0SGBN53ECDQ76GFX,2024-01-18T23:20:45.617262076Z,01HMFDVH0RRB2CW5RVSBAJSBAB,2024-01-18T23:20:45.617262076Z,,,,
01HMFE0ZSNAH062P8VQBQ8VJ29,01HMFD6Y3806KPQMFM316V0X9R,2024-01-18T23:20:45.6220279Z,01HMFD6Y3K9VY9SR4HBJ8529TQ,2024-01-18T23:20:45.6220279Z,01HMFDZ8KFQ5BZX1KV08SHMCJ4,2024-01-18T23:20:45.6220279Z,01HMFDZ8QK0SGBN53ECDQ76GFX,2024-01-18T23:20:45.6220279Z,01HMFDVR4PHA6TYJQ97D91TS5E,2024-01-18T23:20:45.6220279Z,,,,
01HMFE15DTK3S7F4CKQD0N9E7W,01HMFD71SXN1WKYF55K19NRT0D,2024-01-18T23:20:51.386113531Z,01HMFD71T5DSAFQWX4BE1MVEKN,2024-01-18T23:20:51.386113531Z,01HMFE07K6RKC8VQNRTNFAT1GQ,2024-01-18T23:20:51.386113531Z,01HMFE07PMJEKR6A5556NRGHGR,2024-01-18T23:20:51.386113531Z,01HMFDTTMDYZ7X546SSSQT74KF,2024-01-18T23:20:51.386113531Z,68,2024-01-18T23:20:58.591571246Z,true,2024-01-18T23:20:58.752932984Z
01HMFE15E2CCVBMW3DX8SQ9FPD,01HMFD71SXN1WKYF55K19NRT0D,2024-01-18T23:20:51.394532929Z,01HMFD71T5DSAFQWX4BE1MVEKN,2024-01-18T23:20:51.394532929Z,01HMFE07K6RKC8VQNRTNFAT1GQ,2024-01-18T23:20:51.394532929Z,01HMFE07PMJEKR6A5556NRGHGR,2024-01-18T23:20:51.394532929Z,01HMFDV044BC6W68ZNRF410YDE,2024-01-18T23:20:51.394532929Z,63,2024-01-18T23:21:15.221260541Z,true,2024-01-18T23:21:15.220180506Z
01HMFE15E8N10Y5DFHAB9ER075,01HMFD71SXN1WKYF55K19NRT0D,2024-01-18T23:20:51.400736633Z,01HMFD71T5DSAFQWX4BE1MVEKN,2024-01-18T23:20:51.400736633Z,01HMFE07K6RKC8VQNRTNFAT1GQ,2024-01-18T23:20:51.400736633Z,01HMFE07PMJEKR6A5556NRGHGR,2024-01-18T23:20:51.400736633Z,01HMFDVD1Z9YNP2HC5ZSQ7QEHJ,2024-01-18T23:20:51.400736633Z,90,2024-01-18T23:21:12.83134535Z,true,2024-01-18T23:21:12.83731848Z
01HMFE15EFYMS59FB0532Z5KAN,01HMFD71SXN1WKYF55K19NRT0D,2024-01-18T23:20:51.407614197Z,01HMFD71T5DSAFQWX4BE1MVEKN,2024-01-18T23:20:51.407614197Z,01HMFE07K6RKC8VQNRTNFAT1GQ,2024-01-18T23:20:51.407614197Z,01HMFE07PMJEKR6A5556NRGHGR,2024-01-18T23:20:51.407614197Z,01HMFDW77GTW1HQQM6TYVWPTCQ,2024-01-18T23:20:51.407614197Z,60,2024-01-18T23:21:14.851810732Z,true,2024-01-18T23:21:14.852934568Z
01HMFE188YAM3MM98FYFV978XA,01HMFD73A9PRM6GDXAVSW2JFCE,2024-01-18T23:20:54.302133107Z,01HMFD73AHKVRGWCJT555465A6,2024-01-18T23:20:54.302133107Z,01HMFE17V48BW25P4BSZ434F7X,2024-01-18T23:20:54.302133107Z,01HMFE17XX8A6T9P9EMX8K7ERM,2024-01-18T23:20:54.302133107Z,01HMFDV16ZS1EQJHKTR8KTRAPS,2024-01-18T23:20:54.302133107Z,,,,
01HMFE1893KWWPWWF1HY1ARDGS,01HMFD73A9PRM6GDXAVSW2JFCE,2024-01-18T23:20:54.307268847Z,01HMFD73AHKVRGWCJT555465A6,2024-01-18T23:20:54.307268847Z,01HMFE17V48BW25P4BSZ434F7X,2024-01-18T23:20:54.307268847Z,01HMFE17XX8A6T9P9EMX8K7ERM,2024-01-18T23:20:54.307268847Z,01HMFDVC9F1T1XV3PATPRAJEZK,2024-01-18T23:20:54.307268847Z,,,,
01HMFE18987QQVMQQGZWX3YXT7,01HMFD73A9PRM6GDXAVSW2JFCE,2024-01-18T23:20:54.312936759Z,01HMFD73AHKVRGWCJT555465A6,2024-01-18T23:20:54.312936759Z,01HMFE17V48BW25P4BSZ434F7X,2024-01-18T23:20:54.312936759Z,01HMFE17XX8A6T9P9EMX8K7ERM,2024-01-18T23:20:54.312936759Z,01HMFDVMVYJ6C1RMWBASYJ9JE0,2024-01-18T23:20:54.312936759Z,,,,
01HMFE189EZY90M26J3KC7JZZV,01HMFD73A9PRM6GDXAVSW2JFCE,2024-01-18T23:20:54.31829149Z,01HMFD73AHKVRGWCJT555465A6,2024-01-18T23:20:54.31829149Z,01HMFE17V48BW25P4BSZ434F7X,2024-01-18T23:20:54.31829149Z,01HMFE17XX8A6T9P9EMX8K7ERM,2024-01-18T23:20:54.31829149Z,01HMFDVNFVQ48CZHZ15AW4KR5X,2024-01-18T23:20:54.31829149Z,,,,
01HMFE1WSANT9YDJ2YPYV9CVQ1,01HMFD71SXN1WKYF55K19NRT0D,2024-01-18T23:21:15.306696716Z,01HMFD71T5DSAFQWX4BE1MVEKN,2024-01-18T23:21:15.306696716Z,01HMFE07KBWYQYTCD113EAM7RM,2024-01-18T23:21:15.306696716Z,01HMFE07PG4YB3SK177AD1PEN8,2024-01-18T23:21:15.306696716Z,01HMFDTTMDYZ7X546SSSQT74KF,2024-01-18T23:21:15.306696716Z,,,,
01HMFE1WSFGXV9ABB2C878H99J,01HMFD71SXN1WKYF55K19NRT0D,2024-01-18T23:21:15.311639198Z,01HMFD71T5DSAFQWX4BE1MVEKN,2024-01-18T23:21:15.311639198Z,01HMFE07KBWYQYTCD113EAM7RM,2024-01-18T23:21:15.311639198Z,01HMFE07PG4YB3SK177AD1PEN8,2024-01-18T23:21:15.311639198Z,01HMFDV044BC6W68ZNRF410YDE,2024-01-18T23:21:15.311639198Z,,,,
01HMFE1WSMZ4JS5DSZ6Q317KA9,01HMFD71SXN1WKYF55K19NRT0D,2024-01-18T23:21:15.316339722Z,01HMFD71T5DSAFQWX4BE1MVEKN,2024-01-18T23:21:15.316339722Z,01HMFE07KBWYQYTCD113EAM7RM,2024-01-18T23:21:15.316339722Z,01HMFE07PG4YB3SK177AD1PEN8,2024-01-18T23:21:15.316339722Z,01HMFDVD1Z9YNP2HC5ZSQ7QEHJ,2024-01-18T23:21:15.316339722Z,,,,
01HMFE1WSSQQA4MXX1NJVFEEZ0,01HMFD71SXN1WKYF55K19NRT0D,2024-01-18T23:21:15.321038882Z,01HMFD71T5DSAFQWX4BE1MVEKN,2024-01-18T23:21:15.321038882Z,01HMFE07KBWYQYTCD113EAM7RM,2024-01-18T23:21:15.321038882Z,01HMFE07PG4YB3SK177AD1PEN8,2024-01-18T23:21:15.321038882Z,01HMFDW77GTW1HQQM6TYVWPTCQ,2024-01-18T23:21:15.321038882Z,,,,
01HMFE1X4AVTJRFVFVJ6EYAC8J,01HMFD6Y3806KPQMFM316V0X9R,2024-01-18T23:21:15.658886132Z,01HMFD6Y3K9VY9SR4HBJ8529TQ,2024-01-18T23:21:15.658886132Z,01HMFDZ8KFQ5BZX1KV08SHMCJ4,2024-01-18T23:21:15.658886132Z,01HMFDZ8QK0SGBN53ED6SK473W,2024-01-18T23:21:15.658886132Z,01HMFDTY0YJJJJJ9EVMWXG1T0C,2024-01-18T23:21:15.658886132Z,,,,
01HMFE1X4GD7RB688FVH1D7KZY,01HMFD6Y3806KPQMFM316V0X9R,2024-01-18T23:21:15.66416546Z,01HMFD6Y3K9VY9SR4HBJ8529TQ,2024-01-18T23:21:15.66416546Z,01HMFDZ8KFQ5BZX1KV08SHMCJ4,2024-01-18T23:21:15.66416546Z,01HMFDZ8QK0SGBN53ED6SK473W,2024-01-18T23:21:15.66416546Z,01HMFDV64T6B4RGX4X5N3BJX0B,2024-01-18T23:21:15.66416546Z,80,2024-01-18T23:21:23.65574806Z,true,2024-01-18T23:21:23.657180194Z
01HMFE1X4N23TXFHCCTHPSNJEN,01HMFD6Y3806KPQMFM316V0X9R,2024-01-18T23:21:15.669108358Z,01HMFD6Y3K9VY9SR4HBJ8529TQ,2024-01-18T23:21:15.669108358Z,01HMFDZ8KFQ5BZX1KV08SHMCJ4,2024-01-18T23:21:15.669108358Z,01HMFDZ8QK0SGBN53ED6SK473W,2024-01-18T23:21:15.669108358Z,01HMFDVH0RRB2CW5RVSBAJSBAB,2024-01-18T23:21:15.669108358Z,80,2024-01-18T23:21:27.641379088Z,true,2024-01-18T23:21:27.635466762Z
