id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,confidence,confidenceLastChangedAt,guess,guessLastChangedAt,submit,submitLastChangedAt
01HVT28737C64S0872578M9JWM,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:16:31.079542817Z,01HVT19XXT663DBRJA8VSJDTZG,2024-04-19T02:16:31.079542817Z,01HVT1T9J3B5YZH6DB59RGPFJV,2024-04-19T02:16:31.079542817Z,01HVT1TH2AX9EK80F7M2M451P0,2024-04-19T02:16:31.079542817Z,01HVT1MS5RVH0JC89YNNWEGZJY,2024-04-19T02:16:31.079542817Z,100,2024-04-19T02:16:45.061606658Z,23,2024-04-19T02:16:44.938097178Z,true,2024-04-19T02:16:45.493176702Z
01HVT287QJPQKB4JWAW36BAEM2,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:16:31.730724184Z,01HVT19ZDDNB9VX7FJCBBJB8EW,2024-04-19T02:16:31.730724184Z,01HVT1SDGFS1BTV5B4HF0GN216,2024-04-19T02:16:31.730724184Z,01HVT1SP5WWVFKEMTTFAJTTMJC,2024-04-19T02:16:31.730724184Z,01HVT1JBQWTYWC482A9SFG11BW,2024-04-19T02:16:31.730724184Z,90,2024-04-19T02:16:52.122369945Z,76,2024-04-19T02:16:52.015469647Z,true,2024-04-19T02:16:52.50306156Z
01HVT287TGZCWW4QED9KATJ96E,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:16:31.824550337Z,01HVT19XXT663DBRJA8VSJDTZG,2024-04-19T02:16:31.824550337Z,01HVT1T9J3B5YZH6DB59RGPFJV,2024-04-19T02:16:31.824550337Z,01HVT1TH2AX9EK80F7M2M451P0,2024-04-19T02:16:31.824550337Z,01HVT1MSQWFYPKDNMGQN35FAVC,2024-04-19T02:16:31.824550337Z,100,2024-04-19T02:16:44.000686047Z,0,2024-04-19T02:16:43.724839Z,true,2024-04-19T02:16:43.560096673Z
01HVT2886K8GKQK4ZGHZRAS75W,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:16:32.211742513Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:16:32.211742513Z,01HVT25SV6VP40DRP9VAKF5HH9,2024-04-19T02:16:32.211742513Z,01HVT25YTRN7EMPZXMCXSJHWYE,2024-04-19T02:16:32.211742513Z,01HVT1T1XG2PFJ233P9Z96NSSV,2024-04-19T02:16:32.211742513Z,71,2024-04-19T02:17:15.402623512Z,15,2024-04-19T02:17:14.66994559Z,true,2024-04-19T02:17:15.756907451Z
01HVT2889GBMXR21KF9GVRCE3E,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:16:32.304082283Z,01HVT19ZDDNB9VX7FJCBBJB8EW,2024-04-19T02:16:32.304082283Z,01HVT1SDGFS1BTV5B4HF0GN216,2024-04-19T02:16:32.304082283Z,01HVT1SP5WWVFKEMTTFAJTTMJC,2024-04-19T02:16:32.304082283Z,01HVT1JQTGH61M2T77SRWC5C9Y,2024-04-19T02:16:32.304082283Z,73,2024-04-19T02:16:58.018067435Z,34,2024-04-19T02:16:57.899154846Z,true,2024-04-19T02:16:58.246152822Z
01HVT288QAQTY9B9ZP66V56AAP,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:16:32.746614243Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:16:32.746614243Z,01HVT25SV6VP40DRP9VAKF5HH9,2024-04-19T02:16:32.746614243Z,01HVT25YTRN7EMPZXMCXSJHWYE,2024-04-19T02:16:32.746614243Z,01HVT1T3Y4M0D98NTM7QF08TGB,2024-04-19T02:16:32.746614243Z,,,,,,
01HVT288ZQET8G69JTX6AP8ABR,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:16:33.015101526Z,01HVT19ZDDNB9VX7FJCBBJB8EW,2024-04-19T02:16:33.015101526Z,01HVT1SDGFS1BTV5B4HF0GN216,2024-04-19T02:16:33.015101526Z,01HVT1SP5WWVFKEMTTFAJTTMJC,2024-04-19T02:16:33.015101526Z,01HVT1K6XDCEH0AQBZRMWE8HFP,2024-04-19T02:16:33.015101526Z,40,2024-04-19T02:17:03.859259248Z,40,2024-04-19T02:17:03.698434217Z,true,2024-04-19T02:17:04.309451708Z
01HVT2895H060HS6A04YAB03EB,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:16:33.20185501Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:16:33.20185501Z,01HVT25SV6VP40DRP9VAKF5HH9,2024-04-19T02:16:33.20185501Z,01HVT25YTRN7EMPZXMCXSJHWYE,2024-04-19T02:16:33.20185501Z,01HVT1T4WXCT0AZXHTEQ5EBTB7,2024-04-19T02:16:33.20185501Z,,,,,,
01HVT289P6FRFXWEZWHZGQ2P5Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:16:33.734553273Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:16:33.734553273Z,01HVT25SV6VP40DRP9VAKF5HH9,2024-04-19T02:16:33.734553273Z,01HVT25YTRN7EMPZXMCXSJHWYE,2024-04-19T02:16:33.734553273Z,01HVT1T7HSFZ7EKCCK7SAS73FB,2024-04-19T02:16:33.734553273Z,59,2024-04-19T02:17:21.718262828Z,62,2024-04-19T02:17:21.61305884Z,true,2024-04-19T02:17:21.467904983Z
01HVT28A5Z236DKGKP4XGRDQ36,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:16:34.239278241Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:16:34.239278241Z,01HVT25SV6VP40DRP9VAKF5HH9,2024-04-19T02:16:34.239278241Z,01HVT25YTRN7EMPZXMCXSJHWYE,2024-04-19T02:16:34.239278241Z,01HVT23JZ771K0XMQY06J99NEN,2024-04-19T02:16:34.239278241Z,100,2024-04-19T02:17:15.127888243Z,50,2024-04-19T02:17:14.773096699Z,true,2024-04-19T02:17:15.00233834Z
01HVT28A9BTY65XNS9R1BR9KBX,01HVT134CBBB7FE1W5GVY6WX9H,2024-04-19T02:16:34.347883968Z,01HVT134KQKEQDQDAYAESMKWT8,2024-04-19T02:16:34.347883968Z,01HVT1QHBYXS5G726376SMV52V,2024-04-19T02:16:34.347883968Z,01HVT1QVBCGG6V952K1KAW6YTP,2024-04-19T02:16:34.347883968Z,01HVT1AYC1Z88RHMB827BDVGWQ,2024-04-19T02:16:34.347883968Z,58,2024-04-19T02:17:16.130735124Z,45,2024-04-19T02:17:15.986033093Z,true,2024-04-19T02:17:16.374739075Z
01HVT28EEKESA9K71FY1JH2ZJ8,01HVT134CBBB7FE1W5GVY6WX9H,2024-04-19T02:16:38.611355666Z,01HVT134KQKEQDQDAYAESMKWT8,2024-04-19T02:16:38.611355666Z,01HVT1QHBYXS5G726376SMV52V,2024-04-19T02:16:38.611355666Z,01HVT1QVBCGG6V952K1KAW6YTP,2024-04-19T02:16:38.611355666Z,01HVT1KK59ZC5CPHVKCDETD4Z1,2024-04-19T02:16:38.611355666Z,86,2024-04-19T02:17:00.790559572Z,48,2024-04-19T02:17:00.692585477Z,true,2024-04-19T02:17:01.419399721Z
01HVT28F1JR0HE9ESZ2CDW5AAH,01HVT134CBBB7FE1W5GVY6WX9H,2024-04-19T02:16:39.218088458Z,01HVT134KQKEQDQDAYAESMKWT8,2024-04-19T02:16:39.218088458Z,01HVT1QHBYXS5G726376SMV52V,2024-04-19T02:16:39.218088458Z,01HVT1QVBCGG6V952K1KAW6YTP,2024-04-19T02:16:39.218088458Z,01HVT1Q0AN06ANRJ3RQDD22NCN,2024-04-19T02:16:39.218088458Z,44,2024-04-19T02:17:09.006540644Z,23,2024-04-19T02:17:08.768284552Z,true,2024-04-19T02:17:09.225564128Z
01HVT28G7CT269ZW7FMPXP57EN,01HVT134CBBB7FE1W5GVY6WX9H,2024-04-19T02:16:40.428487857Z,01HVT134KQKEQDQDAYAESMKWT8,2024-04-19T02:16:40.428487857Z,01HVT1QHBYXS5G726376SMV52V,2024-04-19T02:16:40.428487857Z,01HVT1QVBCGG6V952K1KAW6YTP,2024-04-19T02:16:40.428487857Z,01HVT1Q1QJDWEKV943WDXJSJPB,2024-04-19T02:16:40.428487857Z,65,2024-04-19T02:17:10.086734275Z,73,2024-04-19T02:17:09.470773791Z,true,2024-04-19T02:17:12.13742963Z
01HVT28GSG6KP6AW7RSBVXZKH7,01HVT134CBBB7FE1W5GVY6WX9H,2024-04-19T02:16:41.008744866Z,01HVT134KQKEQDQDAYAESMKWT8,2024-04-19T02:16:41.008744866Z,01HVT1QHBYXS5G726376SMV52V,2024-04-19T02:16:41.008744866Z,01HVT1QVBCGG6V952K1KAW6YTP,2024-04-19T02:16:41.008744866Z,01HVT1Q4J48RA8NSNN79V85H4D,2024-04-19T02:16:41.008744866Z,47,2024-04-19T02:17:13.23193506Z,33,2024-04-19T02:17:13.104219773Z,true,2024-04-19T02:17:13.651192082Z
01HVT28H2TDWCRKJ3SKXZ96YN2,01HVT134CBBB7FE1W5GVY6WX9H,2024-04-19T02:16:41.306709298Z,01HVT134KQKEQDQDAYAESMKWT8,2024-04-19T02:16:41.306709298Z,01HVT1QHBYXS5G726376SMV52V,2024-04-19T02:16:41.306709298Z,01HVT1QVBCGG6V952K1KAW6YTP,2024-04-19T02:16:41.306709298Z,01HVT1Q7DZSTHADQH9Q25KKS2C,2024-04-19T02:16:41.306709298Z,100,2024-04-19T02:17:16.640142898Z,52,2024-04-19T02:17:12.802585872Z,true,2024-04-19T02:17:16.992687452Z
01HVT28JC0710CQP495Z58X3ND,01HVT134CBBB7FE1W5GVY6WX9H,2024-04-19T02:16:42.624751009Z,01HVT134KQKEQDQDAYAESMKWT8,2024-04-19T02:16:42.624751009Z,01HVT1QHBYXS5G726376SMV52V,2024-04-19T02:16:42.624751009Z,01HVT1QVBCGG6V952K1KAW6YTP,2024-04-19T02:16:42.624751009Z,01HVT1Q93BM5KABQ6T0FA4CY0H,2024-04-19T02:16:42.624751009Z,,,,,,
01HVT29QDNE4SRV0V7ZEEBTTWR,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:17:20.56517909Z,01HVT19XXT663DBRJA8VSJDTZG,2024-04-19T02:17:20.56517909Z,01HVT1TAH614VYBWEGTY8AKHXH,2024-04-19T02:17:20.56517909Z,01HVT1TMTCS348SG1QRJ2YP6NG,2024-04-19T02:17:20.56517909Z,01HVT1M3H48Z4TEBPR7S2V8SHY,2024-04-19T02:17:20.56517909Z,36,2024-04-19T02:17:39.348779868Z,29,2024-04-19T02:17:39.056342786Z,true,2024-04-19T02:17:39.511924002Z
01HVT29S28DN16V9CGF670RVZG,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:17:22.248372371Z,01HVT19XXT663DBRJA8VSJDTZG,2024-04-19T02:17:22.248372371Z,01HVT1TAH614VYBWEGTY8AKHXH,2024-04-19T02:17:22.248372371Z,01HVT1TMTCS348SG1QRJ2YP6NG,2024-04-19T02:17:22.248372371Z,01HVT1M6HY5JMNTXB5JRJ6DQZC,2024-04-19T02:17:22.248372371Z,90,2024-04-19T02:17:51.86871182Z,21,2024-04-19T02:17:51.186254872Z,true,2024-04-19T02:17:51.360548848Z
01HVT29S5MEWE1XT0Q21TXXTH8,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:17:22.356749344Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:17:22.356749344Z,01HVT1YX2BCMNHTJFFZ7T995A5,2024-04-19T02:17:22.356749344Z,01HVT1Z5Q5JB9W7TPSPVMBWH2G,2024-04-19T02:17:22.356749344Z,01HVT1JGMD1XNVKNS1N865NR4W,2024-04-19T02:17:22.356749344Z,63,2024-04-19T02:17:49.66722009Z,43,2024-04-19T02:17:49.492462445Z,true,2024-04-19T02:17:50.114950469Z
01HVT29THJTB466CXYRZTCVPJQ,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:17:23.762226966Z,01HVT19XXT663DBRJA8VSJDTZG,2024-04-19T02:17:23.762226966Z,01HVT1TAH614VYBWEGTY8AKHXH,2024-04-19T02:17:23.762226966Z,01HVT1TMTCS348SG1QRJ2YP6NG,2024-04-19T02:17:23.762226966Z,01HVT1MS5RVH0JC89YNNWEGZJY,2024-04-19T02:17:23.762226966Z,100,2024-04-19T02:17:40.799582457Z,23,2024-04-19T02:17:40.662695577Z,true,2024-04-19T02:17:41.175041609Z
01HVT29TNDHP9C74RAWYMPFQ16,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:17:23.885867044Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:17:23.885867044Z,01HVT1YX2BCMNHTJFFZ7T995A5,2024-04-19T02:17:23.885867044Z,01HVT1Z5Q5JB9W7TPSPVMBWH2G,2024-04-19T02:17:23.885867044Z,01HVT1M538JG3PNJZ7GWM5SKD5,2024-04-19T02:17:23.885867044Z,,,,,,
01HVT29W24V44G24JEE305D0F9,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:17:25.316999015Z,01HVT19XXT663DBRJA8VSJDTZG,2024-04-19T02:17:25.316999015Z,01HVT1TAH614VYBWEGTY8AKHXH,2024-04-19T02:17:25.316999015Z,01HVT1TMTCS348SG1QRJ2YP6NG,2024-04-19T02:17:25.316999015Z,01HVT1MSQWFYPKDNMGQN35FAVC,2024-04-19T02:17:25.316999015Z,100,2024-04-19T02:17:42.012236218Z,0,2024-04-19T02:17:41.639100335Z,true,2024-04-19T02:17:41.481394969Z
01HVT29WB7JZB2YNKYGJP4YRZ4,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:17:25.607578712Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:17:25.607578712Z,01HVT1YX2BCMNHTJFFZ7T995A5,2024-04-19T02:17:25.607578712Z,01HVT1Z5Q5JB9W7TPSPVMBWH2G,2024-04-19T02:17:25.607578712Z,01HVT1MMPEGFQWZ90TJXDB3V1E,2024-04-19T02:17:25.607578712Z,29,2024-04-19T02:17:52.891868634Z,37,2024-04-19T02:17:52.646520497Z,true,2024-04-19T02:17:53.168311254Z
01HVT29WK1HFT1SEV62TQAJJ4D,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:17:25.857998236Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:17:25.857998236Z,01HVT24M21Y670NSPHPTJYFF20,2024-04-19T02:17:25.857998236Z,01HVT24V866PAQW3DWTFVR8NVX,2024-04-19T02:17:25.857998236Z,01HVT0Z1417DW5CNP6K08SF3QN,2024-04-19T02:17:25.857998236Z,,,,,,
01HVT29XQ4AV0ZNAB971MWDS3F,01HVT19XQ1WB75E8GQBA8HRJEN,2024-04-19T02:17:27.01294765Z,01HVT19XVN7J1M252FJQKK9B30,2024-04-19T02:17:27.01294765Z,01HVT1YX2BCMNHTJFFZ7T995A5,2024-04-19T02:17:27.01294765Z,01HVT1Z5Q5JB9W7TPSPVMBWH2G,2024-04-19T02:17:27.01294765Z,01HVT1PSC47RFZ3ZBDCRWAZWME,2024-04-19T02:17:27.01294765Z,74,2024-04-19T02:17:40.408417988Z,21,2024-04-19T02:17:40.02908711Z,true,2024-04-19T02:17:40.266221004Z
01HVT29Y3Q5JTJHZ1W5JAK2V7W,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:17:27.415073401Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:17:27.415073401Z,01HVT24M21Y670NSPHPTJYFF20,2024-04-19T02:17:27.415073401Z,01HVT24V866PAQW3DWTFVR8NVX,2024-04-19T02:17:27.415073401Z,01HVT17GJJQ8AP9WCYFTXY4ED9,2024-04-19T02:17:27.415073401Z,,,,,,
01HVT29ZDKCF1MWXFWEAVJP41P,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:17:28.755831414Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:17:28.755831414Z,01HVT24M21Y670NSPHPTJYFF20,2024-04-19T02:17:28.755831414Z,01HVT24V866PAQW3DWTFVR8NVX,2024-04-19T02:17:28.755831414Z,01HVT1NQABFBMS7W6ZQC30VKSJ,2024-04-19T02:17:28.755831414Z,100,2024-04-19T02:17:46.416288984Z,0,2024-04-19T02:17:46.29440158Z,true,2024-04-19T02:17:46.760202662Z
01HVT2A01MY8SYYGP27SK9F3F9,01HVT134CBBB7FE1W5GVY6WX9H,2024-04-19T02:17:29.396436199Z,01HVT134HS8ZDQ1789GEY5KHVW,2024-04-19T02:17:29.396436199Z,01HVT1NYMQPDEBST9N4QXFE9BT,2024-04-19T02:17:29.396436199Z,01HVT1P6CBDAG590RZX86RNJYM,2024-04-19T02:17:29.396436199Z,01HVT10KZHJ4P409JWED4FFW37,2024-04-19T02:17:29.396436199Z,89,2024-04-19T02:17:46.046395371Z,35,2024-04-19T02:17:45.92607568Z,true,2024-04-19T02:17:47.065022964Z
01HVT2A0XRD7WXFYXXZN1Y73K3,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:17:30.296619824Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:17:30.296619824Z,01HVT24M21Y670NSPHPTJYFF20,2024-04-19T02:17:30.296619824Z,01HVT24V866PAQW3DWTFVR8NVX,2024-04-19T02:17:30.296619824Z,01HVT1PVHQ015TNFC8MRYNJ8B5,2024-04-19T02:17:30.296619824Z,100,2024-04-19T02:18:08.279621053Z,0,2024-04-19T02:18:08.528415392Z,true,2024-04-19T02:18:08.634543106Z
01HVT2A1CH0BM60JR8T04ZSHGB,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:17:30.770027582Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:17:30.770027582Z,01HVT1VRRKJ79PSPVRKT464677,2024-04-19T02:17:30.770027582Z,01HVT1W2FYYS51CQ1EZHSCQ4JB,2024-04-19T02:17:30.770027582Z,01HVT1K4F9PXHAT28E0SMZF5EP,2024-04-19T02:17:30.770027582Z,74,2024-04-19T02:17:48.84585693Z,72,2024-04-19T02:17:48.728706384Z,true,2024-04-19T02:17:49.345023941Z
01HVT2A1G9HNK9MGX3T7FS6BYR,01HVT134CBBB7FE1W5GVY6WX9H,2024-04-19T02:17:30.889633536Z,01HVT134HS8ZDQ1789GEY5KHVW,2024-04-19T02:17:30.889633536Z,01HVT1NYMQPDEBST9N4QXFE9BT,2024-04-19T02:17:30.889633536Z,01HVT1P6CBDAG590RZX86RNJYM,2024-04-19T02:17:30.889633536Z,01HVT11P6TCY16FXZZK71FNZVZ,2024-04-19T02:17:30.889633536Z,39,2024-04-19T02:18:00.923670756Z,24,2024-04-19T02:18:00.784139002Z,true,2024-04-19T02:18:01.257794263Z
01HVT2A1ZTWNYQ67ET8GDNR9GJ,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:17:31.386280447Z,01HVT19WS1ST1WY1G5R0559D0S,2024-04-19T02:17:31.386280447Z,01HVT24M21Y670NSPHPTJYFF20,2024-04-19T02:17:31.386280447Z,01HVT24V866PAQW3DWTFVR8NVX,2024-04-19T02:17:31.386280447Z,01HVT1RNR60H94SPZMZNYV2SN1,2024-04-19T02:17:31.386280447Z,,,,,,
01HVT2A2884QG5C0WZVJ7HXEEW,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:17:31.656916067Z,01HVT19ZDDNB9VX7FJCBBJB8EW,2024-04-19T02:17:31.656916067Z,01HVT1SCYMBKZA92YHVE5HVX5M,2024-04-19T02:17:31.656916067Z,01HVT1SMX3ZTJ85Q57PC4E1868,2024-04-19T02:17:31.656916067Z,01HVT1HT4NR346C2EA28QEEB8W,2024-04-19T02:17:31.656916067Z,83,2024-04-19T02:18:02.455833649Z,32,2024-04-19T02:18:02.329491925Z,true,2024-04-19T02:18:02.816559326Z
01HVT2A2CDNXP7904X296FC11S,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:17:31.789664324Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:17:31.789664324Z,01HVT1VRRKJ79PSPVRKT464677,2024-04-19T02:17:31.789664324Z,01HVT1W2FYYS51CQ1EZHSCQ4JB,2024-04-19T02:17:31.789664324Z,01HVT1KB0RBX5V40S0JEGTDVVG,2024-04-19T02:17:31.789664324Z,36,2024-04-19T02:18:00.153269173Z,43,2024-04-19T02:18:00.532698072Z,true,2024-04-19T02:18:00.408519781Z
01HVT2A2GF1BF7VGMQP49ZPMDS,01HVT134CBBB7FE1W5GVY6WX9H,2024-04-19T02:17:31.919055279Z,01HVT134HS8ZDQ1789GEY5KHVW,2024-04-19T02:17:31.919055279Z,01HVT1NYMQPDEBST9N4QXFE9BT,2024-04-19T02:17:31.919055279Z,01HVT1P6CBDAG590RZX86RNJYM,2024-04-19T02:17:31.919055279Z,01HVT11ZG911SXW06B6FG7ZN60,2024-04-19T02:17:31.919055279Z,68,2024-04-19T02:18:01.719286718Z,37,2024-04-19T02:18:01.559221946Z,true,2024-04-19T02:18:01.975085593Z
01HVT2A33XXBCAJZ7RRGMZ62WV,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:17:32.54134407Z,01HVT19ZDDNB9VX7FJCBBJB8EW,2024-04-19T02:17:32.54134407Z,01HVT1SCYMBKZA92YHVE5HVX5M,2024-04-19T02:17:32.54134407Z,01HVT1SMX3ZTJ85Q57PC4E1868,2024-04-19T02:17:32.54134407Z,01HVT1JBQWTYWC482A9SFG11BW,2024-04-19T02:17:32.54134407Z,82,2024-04-19T02:17:56.92427201Z,84,2024-04-19T02:17:56.748133398Z,true,2024-04-19T02:17:57.343582989Z
01HVT2A3846MH2QKVT54H40JBF,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:17:32.676211147Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:17:32.676211147Z,01HVT1VRRKJ79PSPVRKT464677,2024-04-19T02:17:32.676211147Z,01HVT1W2FYYS51CQ1EZHSCQ4JB,2024-04-19T02:17:32.676211147Z,01HVT1KGS1Q0QFGJ5ADRAWR5H0,2024-04-19T02:17:32.676211147Z,86,2024-04-19T02:17:53.57980961Z,46,2024-04-19T02:17:53.307885124Z,true,2024-04-19T02:17:54.014404769Z
01HVT2A3BPZG56KX9CQ15HCBNR,01HVT134CBBB7FE1W5GVY6WX9H,2024-04-19T02:17:32.790054892Z,01HVT134HS8ZDQ1789GEY5KHVW,2024-04-19T02:17:32.790054892Z,01HVT1NYMQPDEBST9N4QXFE9BT,2024-04-19T02:17:32.790054892Z,01HVT1P6CBDAG590RZX86RNJYM,2024-04-19T02:17:32.790054892Z,01HVT1JR62647KW3RR4M05WW3R,2024-04-19T02:17:32.790054892Z,100,2024-04-19T02:17:48.038328727Z,30,2024-04-19T02:17:48.205845052Z,true,2024-04-19T02:17:48.605330575Z
01HVT2A414EZ3HM3989ASK8RZG,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:17:33.476790761Z,01HVT19ZDDNB9VX7FJCBBJB8EW,2024-04-19T02:17:33.476790761Z,01HVT1SCYMBKZA92YHVE5HVX5M,2024-04-19T02:17:33.476790761Z,01HVT1SMX3ZTJ85Q57PC4E1868,2024-04-19T02:17:33.476790761Z,01HVT1JQTGH61M2T77SRWC5C9Y,2024-04-19T02:17:33.476790761Z,78,2024-04-19T02:17:59.573288478Z,36,2024-04-19T02:17:59.435616552Z,true,2024-04-19T02:17:59.827923639Z
01HVT2A464YSPARYYNRYCHR3Q8,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:17:33.636365074Z,01HVT19ZM3Z72HHGEJ53EF055G,2024-04-19T02:17:33.636365074Z,01HVT1VRRKJ79PSPVRKT464677,2024-04-19T02:17:33.636365074Z,01HVT1W2FYYS51CQ1EZHSCQ4JB,2024-04-19T02:17:33.636365074Z,01HVT1KKHZJFGKVE4Y6S07TA9Y,2024-04-19T02:17:33.636365074Z,78,2024-04-19T02:17:47.226907759Z,82,2024-04-19T02:17:47.381987528Z,true,2024-04-19T02:17:47.907109682Z
01HVT2A4X2Z0E4EN35969VVGXT,01HVT19Z07NQTW16RT5EYVZSXM,2024-04-19T02:17:34.370992468Z,01HVT19ZDDNB9VX7FJCBBJB8EW,2024-04-19T02:17:34.370992468Z,01HVT1SCYMBKZA92YHVE5HVX5M,2024-04-19T02:17:34.370992468Z,01HVT1SMX3ZTJ85Q57PC4E1868,2024-04-19T02:17:34.370992468Z,01HVT1K6XDCEH0AQBZRMWE8HFP,2024-04-19T02:17:34.370992468Z,,,,,,
01HVT2A5JX27740V42324DR375,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:17:35.069690987Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:17:35.069690987Z,01HVT25T2G96BK38KM2P741RAP,2024-04-19T02:17:35.069690987Z,01HVT25ZF2Y2P9TJX10T2G261B,2024-04-19T02:17:35.069690987Z,01HVT1T1XG2PFJ233P9Z96NSSV,2024-04-19T02:17:35.069690987Z,100,2024-04-19T02:17:58.889411103Z,13,2024-04-19T02:17:59.006745869Z,true,2024-04-19T02:17:59.28994302Z
01HVT2A6EFBZ60DDNGQ1G6XCJ6,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:17:35.951461962Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:17:35.951461962Z,01HVT25T2G96BK38KM2P741RAP,2024-04-19T02:17:35.951461962Z,01HVT25ZF2Y2P9TJX10T2G261B,2024-04-19T02:17:35.951461962Z,01HVT1T3Y4M0D98NTM7QF08TGB,2024-04-19T02:17:35.951461962Z,,,,,,
01HVT2A6ZJ69CZW89H0CZ6E14Z,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:17:36.498857942Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:17:36.498857942Z,01HVT25T2G96BK38KM2P741RAP,2024-04-19T02:17:36.498857942Z,01HVT25ZF2Y2P9TJX10T2G261B,2024-04-19T02:17:36.498857942Z,01HVT1T4WXCT0AZXHTEQ5EBTB7,2024-04-19T02:17:36.498857942Z,,,,,,
01HVT2A73296N8R7YA53G7SJ5W,01HVT134CBBB7FE1W5GVY6WX9H,2024-04-19T02:17:36.610614907Z,01HVT134KQKEQDQDAYAESMKWT8,2024-04-19T02:17:36.610614907Z,01HVT1QGQJN57KJPYZ63M0G7QX,2024-04-19T02:17:36.610614907Z,01HVT1QSV1PHH02AVMECVPDD34,2024-04-19T02:17:36.610614907Z,01HVT1AYC1Z88RHMB827BDVGWQ,2024-04-19T02:17:36.610614907Z,61,2024-04-19T02:17:55.870008407Z,44,2024-04-19T02:17:56.001903606Z,true,2024-04-19T02:17:56.276521029Z
01HVT2A77J95AD0TNRY3EW0BHR,01HVT19WP4GZRKZ50V93M0Y37J,2024-04-19T02:17:36.754189044Z,01HVT19WZZAMXWX7EPDSC69V2G,2024-04-19T02:17:36.754189044Z,01HVT25T2G96BK38KM2P741RAP,2024-04-19T02:17:36.754189044Z,01HVT25ZF2Y2P9TJX10T2G261B,2024-04-19T02:17:36.754189044Z,01HVT1T7HSFZ7EKCCK7SAS73FB,2024-04-19T02:17:36.754189044Z,73,2024-04-19T02:18:08.863815466Z,15,2024-04-19T02:18:09.003746144Z,true,2024-04-19T02:18:09.237716481Z
