id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,playerID,playerIDLastChangedAt
01HW3QXGZB7HBA6YK8QTJ8CK5E,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:28:19.30725206Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:28:19.30725206Z,01HW3QQ2E3J070Q6KXAFKQHW4D,2024-04-22T20:28:19.30725206Z,01HW3QESG0NQF8P0NQKEZRKY73,2024-04-22T20:28:19.30725206Z
01HW3QXGZQKYQNSFKXQH0Y94M7,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:28:19.319618209Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:28:19.319618209Z,01HW3QQ2E3J070Q6KXAFKQHW4D,2024-04-22T20:28:19.319618209Z,01HW3QJ8N7PSM0PF7SJ8JSDVR8,2024-04-22T20:28:19.319618209Z
01HW3QXH04WG4KVBY0PW0QVHB2,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:28:19.332573338Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:28:19.332573338Z,01HW3QQ2E3J070Q6KXAFKQHW4D,2024-04-22T20:28:19.332573338Z,01HW3QJJBT4VFZZ2RF5HSJ6NQX,2024-04-22T20:28:19.332573338Z
01HW3QY23ABDNKJT0BF5JR20QY,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:28:36.842863871Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:28:36.842863871Z,01HW3QS04817H44YMM144A5JD8,2024-04-22T20:28:36.842863871Z,01HW3QG33P9GJ01WCWEAZS48BJ,2024-04-22T20:28:36.842863871Z
01HW3QY23K0BT2FNBFYZ7GRTQ2,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:28:36.8519929Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:28:36.8519929Z,01HW3QS04817H44YMM144A5JD8,2024-04-22T20:28:36.8519929Z,01HW3QHNNGQ3969BS5PQJVJ1S7,2024-04-22T20:28:36.8519929Z
01HW3QY23ZDGXC7CBCDY89M4JS,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:28:36.863655189Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:28:36.863655189Z,01HW3QS04817H44YMM144A5JD8,2024-04-22T20:28:36.863655189Z,01HW3QJFJ5YFDB23GV745PD9T9,2024-04-22T20:28:36.863655189Z
01HW3QY24AE2EJK5J4J4G3JQDS,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:28:36.874495832Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:28:36.874495832Z,01HW3QS04817H44YMM144A5JD8,2024-04-22T20:28:36.874495832Z,01HW3QMDKBMXC7W9YNVEQ3XZQA,2024-04-22T20:28:36.874495832Z
01HW3QY5HHYEN3DSA2Z9FW7J08,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:28:40.369885183Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:28:40.369885183Z,01HW3QNTXYD31B6SV2ZHQ65KE1,2024-04-22T20:28:40.369885183Z,01HW3QG3SG2T5TCZKERDEG2KZ8,2024-04-22T20:28:40.369885183Z
01HW3QY5J0YV760BQ2PZEGADYM,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:28:40.384294103Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:28:40.384294103Z,01HW3QNTXYD31B6SV2ZHQ65KE1,2024-04-22T20:28:40.384294103Z,01HW3QJEEKWJ6KN1BBK6CM960A,2024-04-22T20:28:40.384294103Z
01HW3QY5JH4T9AAJ8Z0ZF78HHP,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:28:40.401880385Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:28:40.401880385Z,01HW3QNTXYD31B6SV2ZHQ65KE1,2024-04-22T20:28:40.401880385Z,01HW3QJRYJ8EPTFR116EYB23Y1,2024-04-22T20:28:40.401880385Z
01HW3QY5K3WRHJ6RMHFAT2M9HT,01HW3P0YKZDT5NS0817N9DTQ1N,2024-04-22T20:28:40.419952814Z,01HW3P0YMB0CSCS6TZJERT85DX,2024-04-22T20:28:40.419952814Z,01HW3QNTXYD31B6SV2ZHQ65KE1,2024-04-22T20:28:40.419952814Z,01HW3QKM87HM9EQMP0RHJ8P8M8,2024-04-22T20:28:40.419952814Z
01HW3QYBKMFC5HWKYPZCTW0V21,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:28:46.580527856Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:28:46.580527856Z,01HW3QQ2DXF3Z0KHNEVNBFXEAH,2024-04-22T20:28:46.580527856Z,01HW3QEFR9Q1ESMF9XWFHY2YFZ,2024-04-22T20:28:46.580527856Z
01HW3QYBKXDX1EGTDP12D8AXYT,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:28:46.589883575Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:28:46.589883575Z,01HW3QQ2DXF3Z0KHNEVNBFXEAH,2024-04-22T20:28:46.589883575Z,01HW3QESG0NQF8P0NQKEZRKY73,2024-04-22T20:28:46.589883575Z
01HW3QYBM6QWWAMVX4565SMSVK,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:28:46.598119221Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:28:46.598119221Z,01HW3QQ2DXF3Z0KHNEVNBFXEAH,2024-04-22T20:28:46.598119221Z,01HW3QJ8N7PSM0PF7SJ8JSDVR8,2024-04-22T20:28:46.598119221Z
01HW3QYBME252JBZ8N7FBVVSG6,01HW3QBNA4F8HTVNXSMY3HVMF9,2024-04-22T20:28:46.607024843Z,01HW3QBNAKC288GF6W7C58AV9S,2024-04-22T20:28:46.607024843Z,01HW3QQ2DXF3Z0KHNEVNBFXEAH,2024-04-22T20:28:46.607024843Z,01HW3QJJBT4VFZZ2RF5HSJ6NQX,2024-04-22T20:28:46.607024843Z
01HW3QYMRGGYC7TW9PSQEHJ806,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:28:55.95267108Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:28:55.95267108Z,01HW3QS031WKHNWSBF910GK03T,2024-04-22T20:28:55.95267108Z,01HW3QG33P9GJ01WCWEAZS48BJ,2024-04-22T20:28:55.95267108Z
01HW3QYMRW8H70GBP0F1KCGWXM,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:28:55.964388797Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:28:55.964388797Z,01HW3QS031WKHNWSBF910GK03T,2024-04-22T20:28:55.964388797Z,01HW3QHNNGQ3969BS5PQJVJ1S7,2024-04-22T20:28:55.964388797Z
01HW3QYMS5GTYN4VXNPG2RZN0K,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:28:55.973634512Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:28:55.973634512Z,01HW3QS031WKHNWSBF910GK03T,2024-04-22T20:28:55.973634512Z,01HW3QJFJ5YFDB23GV745PD9T9,2024-04-22T20:28:55.973634512Z
01HW3QYMSJ8G5SSKJ90SSYM0DK,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:28:55.986118983Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:28:55.986118983Z,01HW3QS031WKHNWSBF910GK03T,2024-04-22T20:28:55.986118983Z,01HW3QMDKBMXC7W9YNVEQ3XZQA,2024-04-22T20:28:55.986118983Z
01HW3QZ385FV909HJMEW1GGXDK,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:29:10.789453546Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:29:10.789453546Z,01HW3QS03HS8K28F22G4S6MXAQ,2024-04-22T20:29:10.789453546Z,01HW3QG33P9GJ01WCWEAZS48BJ,2024-04-22T20:29:10.789453546Z
01HW3QZ38HPJHYNFTVDKXVA7B9,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:29:10.801379235Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:29:10.801379235Z,01HW3QS03HS8K28F22G4S6MXAQ,2024-04-22T20:29:10.801379235Z,01HW3QHNNGQ3969BS5PQJVJ1S7,2024-04-22T20:29:10.801379235Z
01HW3QZ38YY0BME25D96FS9VA4,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:29:10.815020736Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:29:10.815020736Z,01HW3QS03HS8K28F22G4S6MXAQ,2024-04-22T20:29:10.815020736Z,01HW3QJFJ5YFDB23GV745PD9T9,2024-04-22T20:29:10.815020736Z
01HW3QZ3996APPN6W1A84F7JNW,01HW3P086E789T0AZ585V5ZQ95,2024-04-22T20:29:10.825794819Z,01HW3P0871DNEMJ9YD7B6RN3B8,2024-04-22T20:29:10.825794819Z,01HW3QS03HS8K28F22G4S6MXAQ,2024-04-22T20:29:10.825794819Z,01HW3QMDKBMXC7W9YNVEQ3XZQA,2024-04-22T20:29:10.825794819Z
