id,duration,durationLastChangedAt,roundID,roundIDLastChangedAt,timerID,timerIDLastChangedAt,started,startedLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,start,startLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,batchID,batchIDLastChangedAt,index,indexLastChangedAt,endedReason,endedReasonLastChangedAt,status,statusLastChangedAt
01HW3CNXWFXK1R9VVS2AYRA33Y,30,2024-04-22T17:11:56.047407582Z,01HW3CNXNJPJCRJG59VKRY49MV,2024-04-22T17:11:56.047407582Z,01HW3CNXWAAKC3QEJ8JWQNHS10,2024-04-22T17:11:56.047407582Z,true,2024-04-22T17:17:06.414802919Z,true,2024-04-22T17:17:06.401423684Z,observe,2024-04-22T17:11:56.047407582Z,true,2024-04-22T17:17:06.370665213Z,true,2024-04-22T17:17:33.478376502Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:11:56.047407582Z,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:11:56.047407582Z,1,2024-04-22T17:11:56.047407582Z,,,,
01HW3CNXWK5ENW3N3KHNRD4XWZ,30,2024-04-22T17:11:56.051482465Z,01HW3CNXNQ88CJK9CSM3JBWAC7,2024-04-22T17:11:56.051482465Z,01HW3CNXQK9DY92K9A08ENP6FP,2024-04-22T17:11:56.051482465Z,true,2024-04-22T17:21:23.436072566Z,true,2024-04-22T17:21:23.422739771Z,send,2024-04-22T17:11:56.051482465Z,true,2024-04-22T17:21:23.397877072Z,true,2024-04-22T17:21:53.439088765Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:11:56.051482465Z,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:11:56.051482465Z,0,2024-04-22T17:11:56.051482465Z,,,,
01HW3CNXWK5ENW3N3KJBFSBGEJ,30,2024-04-22T17:11:56.051797686Z,01HW3CNXNQ88CJK9CSM3JBWAC7,2024-04-22T17:11:56.051797686Z,01HW3CNXWB15V6NKQ688FK95NC,2024-04-22T17:11:56.051797686Z,true,2024-04-22T17:21:53.49157271Z,true,2024-04-22T17:21:53.478948293Z,observe,2024-04-22T17:11:56.051797686Z,true,2024-04-22T17:21:53.450760831Z,true,2024-04-22T17:22:10.248582277Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:11:56.051797686Z,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:11:56.051797686Z,1,2024-04-22T17:11:56.051797686Z,,,,
01HW3CNXWQFCQ6K72RMQ6TTN9M,30,2024-04-22T17:11:56.055520769Z,01HW3CNXN5ECSJ6QQA7SWYW4JK,2024-04-22T17:11:56.055520769Z,01HW3CNXQK9DY92K9A0B2BRG0D,2024-04-22T17:11:56.055520769Z,true,2024-04-22T17:11:56.45797144Z,true,2024-04-22T17:11:56.449778021Z,send,2024-04-22T17:11:56.055520769Z,true,2024-04-22T17:11:56.409647743Z,true,2024-04-22T17:12:26.463085612Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:11:56.055520769Z,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:11:56.055520769Z,0,2024-04-22T17:11:56.055520769Z,,,,
01HW3CNXWQFCQ6K72RN8WFSHY2,30,2024-04-22T17:11:56.055927416Z,01HW3CNXN5ECSJ6QQA7SWYW4JK,2024-04-22T17:11:56.055927416Z,01HW3CNXWB15V6NKQ68F6XPCX1,2024-04-22T17:11:56.055927416Z,true,2024-04-22T17:12:26.543532817Z,true,2024-04-22T17:12:26.521288046Z,observe,2024-04-22T17:11:56.055927416Z,true,2024-04-22T17:12:26.479007785Z,true,2024-04-22T17:12:56.548029216Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:11:56.055927416Z,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:11:56.055927416Z,1,2024-04-22T17:11:56.055927416Z,,,,
01HW3CNXXZJ9GJN70VHT09CTWT,30,2024-04-22T17:11:56.095392791Z,01HW3CNXNMTBXA2QK4TEWXHEE8,2024-04-22T17:11:56.095392791Z,01HW3CNXR7V2R4C8SC3E55K58G,2024-04-22T17:11:56.095392791Z,true,2024-04-22T17:18:18.8071079Z,true,2024-04-22T17:18:18.792582798Z,send,2024-04-22T17:11:56.095392791Z,true,2024-04-22T17:18:18.752985322Z,true,2024-04-22T17:18:48.811644365Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:11:56.095392791Z,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:11:56.095392791Z,0,2024-04-22T17:11:56.095392791Z,,,,
01HW3CNXXZJ9GJN70VJAZWKQYE,30,2024-04-22T17:11:56.095864257Z,01HW3CNXNMTBXA2QK4TEWXHEE8,2024-04-22T17:11:56.095864257Z,01HW3CNXWB15V6NKQ68N0WTGWP,2024-04-22T17:11:56.095864257Z,true,2024-04-22T17:18:48.869042136Z,true,2024-04-22T17:18:48.858594107Z,observe,2024-04-22T17:11:56.095864257Z,true,2024-04-22T17:18:48.824165679Z,true,2024-04-22T17:19:01.784240026Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:11:56.095864257Z,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:11:56.095864257Z,1,2024-04-22T17:11:56.095864257Z,,,,
01HW3CNXY3GBJMZ2Y39N68SD2Z,30,2024-04-22T17:11:56.099467852Z,01HW3CNXNJPJCRJG59W6ZME7A4,2024-04-22T17:11:56.099467852Z,01HW3CNXR6GBQQZ6JAYK2005HN,2024-04-22T17:11:56.099467852Z,true,2024-04-22T17:17:33.740255104Z,true,2024-04-22T17:17:33.706614631Z,send,2024-04-22T17:11:56.099467852Z,true,2024-04-22T17:17:33.640749189Z,true,2024-04-22T17:18:03.744129012Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:11:56.099467852Z,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:11:56.099467852Z,0,2024-04-22T17:11:56.099467852Z,,,,
01HW3CNXY3GBJMZ2Y3AF0VX6G8,30,2024-04-22T17:11:56.099824471Z,01HW3CNXNJPJCRJG59W6ZME7A4,2024-04-22T17:11:56.099824471Z,01HW3CNXWB15V6NKQ68NH7MFG8,2024-04-22T17:11:56.099824471Z,true,2024-04-22T17:18:03.807057343Z,true,2024-04-22T17:18:03.793776147Z,observe,2024-04-22T17:11:56.099824471Z,true,2024-04-22T17:18:03.759379447Z,true,2024-04-22T17:18:18.654992138Z,01HW3C24S21EFF24GE59F8748N,2024-04-22T17:11:56.099824471Z,01HW3C24RRQF0727NQP4E2WMP0,2024-04-22T17:11:56.099824471Z,1,2024-04-22T17:11:56.099824471Z,,,,
01HW3DPGJ3Y87PZ57S8CGEGA3W,30,2024-04-22T17:29:43.747649173Z,01HW3DPGFA4PPB3R5KXNNMQ6PK,2024-04-22T17:29:43.747649173Z,01HW3DPGGM433906SHZ6MPWX5M,2024-04-22T17:29:43.747649173Z,true,2024-04-22T17:29:44.365319041Z,true,2024-04-22T17:29:44.353553547Z,send,2024-04-22T17:29:43.747649173Z,true,2024-04-22T17:29:44.240813023Z,true,2024-04-22T17:30:14.369461882Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.747649173Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.747649173Z,0,2024-04-22T17:29:43.747649173Z,,,,
01HW3DPGJ49GTKAYFMZGWYYB1Q,30,2024-04-22T17:29:43.748208331Z,01HW3DPGFA4PPB3R5KXNNMQ6PK,2024-04-22T17:29:43.748208331Z,01HW3DPGHYGTFCCQSREXNB1A5K,2024-04-22T17:29:43.748208331Z,true,2024-04-22T17:30:14.421013377Z,true,2024-04-22T17:30:14.410111578Z,observe,2024-04-22T17:29:43.748208331Z,true,2024-04-22T17:30:14.379027891Z,true,2024-04-22T17:30:44.425294229Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.748208331Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.748208331Z,1,2024-04-22T17:29:43.748208331Z,,,,
01HW3DPGJ7HS962S38YXR6JF72,30,2024-04-22T17:29:43.751037494Z,01HW3DPGFZEBNJZ8BEWCYRHV2J,2024-04-22T17:29:43.751037494Z,01HW3DPGGWSH1TTGGDDR6G67RW,2024-04-22T17:29:43.751037494Z,true,2024-04-22T17:33:45.186834526Z,true,2024-04-22T17:33:45.171971582Z,send,2024-04-22T17:29:43.751037494Z,true,2024-04-22T17:33:45.130946987Z,true,2024-04-22T17:34:15.192067088Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.751037494Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.751037494Z,0,2024-04-22T17:29:43.751037494Z,,,,
01HW3DPGJ7HS962S38ZKTQS0FB,30,2024-04-22T17:29:43.751562209Z,01HW3DPGFZEBNJZ8BEWCYRHV2J,2024-04-22T17:29:43.751562209Z,01HW3DPGJ0ZJ7J2CN0VFPBXRJC,2024-04-22T17:29:43.751562209Z,true,2024-04-22T17:34:15.248138733Z,true,2024-04-22T17:34:15.233789082Z,observe,2024-04-22T17:29:43.751562209Z,true,2024-04-22T17:34:15.205444004Z,true,2024-04-22T17:34:45.252129865Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.751562209Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.751562209Z,1,2024-04-22T17:29:43.751562209Z,,,,
01HW3DPGM72SNXG6JGZECH58R3,30,2024-04-22T17:29:43.816089001Z,01HW3DPGG1ZS925ZJFFNCYZRCP,2024-04-22T17:29:43.816089001Z,01HW3DPGJA7JYHNR17D5YWNWNN,2024-04-22T17:29:43.816089001Z,true,2024-04-22T17:35:45.605808521Z,true,2024-04-22T17:35:45.593848546Z,send,2024-04-22T17:29:43.816089001Z,true,2024-04-22T17:35:45.545307434Z,true,2024-04-22T17:36:15.609899975Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.816089001Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.816089001Z,0,2024-04-22T17:29:43.816089001Z,,,,
01HW3DPGM99WCJ8J813V4ZBG41,30,2024-04-22T17:29:43.817144595Z,01HW3DPGG1ZS925ZJFFNCYZRCP,2024-04-22T17:29:43.817144595Z,01HW3DPGJGJ8NAZAVB8TSCGSPM,2024-04-22T17:29:43.817144595Z,true,2024-04-22T17:36:15.668957209Z,true,2024-04-22T17:36:15.657333435Z,observe,2024-04-22T17:29:43.817144595Z,true,2024-04-22T17:36:15.622549108Z,true,2024-04-22T17:36:45.673681286Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.817144595Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.817144595Z,1,2024-04-22T17:29:43.817144595Z,,,,
01HW3DPGMA5DV0E80MTEJYPFP9,30,2024-04-22T17:29:43.818201089Z,01HW3DPGG1ZS925ZJFF0FMWJNK,2024-04-22T17:29:43.818201089Z,01HW3DPGJA7JYHNR17D98J9RFQ,2024-04-22T17:29:43.818201089Z,true,2024-04-22T17:37:45.971681007Z,true,2024-04-22T17:37:45.959227026Z,send,2024-04-22T17:29:43.818201089Z,true,2024-04-22T17:37:45.923105752Z,true,2024-04-22T17:38:15.975937766Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.818201089Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.818201089Z,0,2024-04-22T17:29:43.818201089Z,,,,
01HW3DPGMA5DV0E80MV3DGFW9C,30,2024-04-22T17:29:43.818860331Z,01HW3DPGFR2WPWS9TPZKK7F3D8,2024-04-22T17:29:43.818860331Z,01HW3DPGJA7JYHNR17DF10NN5Q,2024-04-22T17:29:43.818860331Z,true,2024-04-22T17:30:44.547699842Z,true,2024-04-22T17:30:44.533384036Z,send,2024-04-22T17:29:43.818860331Z,true,2024-04-22T17:30:44.494752997Z,true,2024-04-22T17:31:14.551898995Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.818860331Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.818860331Z,0,2024-04-22T17:29:43.818860331Z,,,,
01HW3DPGMBS8S0T2WW8VAPVPGR,30,2024-04-22T17:29:43.819315514Z,01HW3DPGFR2WPWS9TPZKK7F3D8,2024-04-22T17:29:43.819315514Z,01HW3DPGJMNSAN72X7R6M7FYAM,2024-04-22T17:29:43.819315514Z,true,2024-04-22T17:31:14.606479178Z,true,2024-04-22T17:31:14.592228735Z,observe,2024-04-22T17:29:43.819315514Z,true,2024-04-22T17:31:14.562868258Z,true,2024-04-22T17:31:44.611406621Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.819315514Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.819315514Z,1,2024-04-22T17:29:43.819315514Z,,,,
01HW3DPGMBS8S0T2WW9DYY7KSM,30,2024-04-22T17:29:43.819698472Z,01HW3DPGG1ZS925ZJFF0FMWJNK,2024-04-22T17:29:43.819698472Z,01HW3DPGJK09XS6PYCGMB1NHXP,2024-04-22T17:29:43.819698472Z,true,2024-04-22T17:38:16.035660495Z,true,2024-04-22T17:38:16.019000686Z,observe,2024-04-22T17:29:43.819698472Z,true,2024-04-22T17:38:15.990257337Z,true,2024-04-22T17:38:25.76173233Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.819698472Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.819698472Z,1,2024-04-22T17:29:43.819698472Z,,,,
01HW3DPGMDPVX5CPWRE9VGH6BV,30,2024-04-22T17:29:43.821940048Z,01HW3DPGFY7J4K73YD08A8NMRE,2024-04-22T17:29:43.821940048Z,01HW3DPGJA7JYHNR17DJREC5VS,2024-04-22T17:29:43.821940048Z,true,2024-04-22T17:38:25.946621717Z,true,2024-04-22T17:38:25.930246807Z,send,2024-04-22T17:29:43.821940048Z,true,2024-04-22T17:38:25.867175483Z,true,2024-04-22T17:38:55.950729203Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.821940048Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.821940048Z,0,2024-04-22T17:29:43.821940048Z,,,,
01HW3DPGMEZGGDEK1JPYNPYBFD,30,2024-04-22T17:29:43.822700911Z,01HW3DPGFY7J4K73YD08A8NMRE,2024-04-22T17:29:43.822700911Z,01HW3DPGJQHX7APZF8ENX5SR2J,2024-04-22T17:29:43.822700911Z,true,2024-04-22T17:38:56.016518258Z,true,2024-04-22T17:38:56.00461488Z,observe,2024-04-22T17:29:43.822700911Z,true,2024-04-22T17:38:55.966614703Z,true,2024-04-22T17:39:26.021360008Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.822700911Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.822700911Z,1,2024-04-22T17:29:43.822700911Z,,,,
01HW3DPGN0HK1KXP2A23QJ5BB3,30,2024-04-22T17:29:43.840197973Z,01HW3DPGFVEY253DMPBEPZKERP,2024-04-22T17:29:43.840197973Z,01HW3DPGGCZ2PKMGFP1GFMABK2,2024-04-22T17:29:43.840197973Z,true,2024-04-22T17:31:44.776051938Z,true,2024-04-22T17:31:44.755442433Z,send,2024-04-22T17:29:43.840197973Z,true,2024-04-22T17:31:44.710283166Z,true,2024-04-22T17:32:14.779598076Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.840197973Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.840197973Z,0,2024-04-22T17:29:43.840197973Z,,,,
01HW3DPGN0HK1KXP2A2SDQZ9EY,30,2024-04-22T17:29:43.840948952Z,01HW3DPGFVEY253DMPBEPZKERP,2024-04-22T17:29:43.840948952Z,01HW3DPGKJ7EX499NQCRQMPMMN,2024-04-22T17:29:43.840948952Z,true,2024-04-22T17:32:14.828268025Z,true,2024-04-22T17:32:14.818989988Z,observe,2024-04-22T17:29:43.840948952Z,true,2024-04-22T17:32:14.791480728Z,true,2024-04-22T17:32:44.831930238Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.840948952Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.840948952Z,1,2024-04-22T17:29:43.840948952Z,,,,
01HW3DPGNAMAY7D5GJ0B224N93,30,2024-04-22T17:29:43.85005828Z,01HW3DPGG2SGK6AEYJG0ZV6Y28,2024-04-22T17:29:43.85005828Z,01HW3DPGJB4Y08ANWG3Y2AQ17K,2024-04-22T17:29:43.85005828Z,true,2024-04-22T17:40:14.58830323Z,true,2024-04-22T17:40:14.574362815Z,send,2024-04-22T17:29:43.85005828Z,true,2024-04-22T17:40:14.54376583Z,true,2024-04-22T17:40:44.592295839Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.85005828Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.85005828Z,0,2024-04-22T17:29:43.85005828Z,,,,
01HW3DPGNAMAY7D5GJ16M994X4,30,2024-04-22T17:29:43.850482555Z,01HW3DPGG2SGK6AEYJG0ZV6Y28,2024-04-22T17:29:43.850482555Z,01HW3DPGKZ5RJTQWQ1YC4PY5TE,2024-04-22T17:29:43.850482555Z,true,2024-04-22T17:40:44.659318593Z,true,2024-04-22T17:40:44.642873827Z,observe,2024-04-22T17:29:43.850482555Z,true,2024-04-22T17:40:44.607422457Z,true,2024-04-22T17:41:14.662760635Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.850482555Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.850482555Z,1,2024-04-22T17:29:43.850482555Z,,,,
01HW3DPGQAJB127KD0GK4M0026,30,2024-04-22T17:29:43.914868875Z,01HW3DPGG3CVJKA31ZJD70YK8T,2024-04-22T17:29:43.914868875Z,01HW3DPGKH1QMFCD7YPPFRT99Q,2024-04-22T17:29:43.914868875Z,true,2024-04-22T17:34:45.387730413Z,true,2024-04-22T17:34:45.372829373Z,send,2024-04-22T17:29:43.914868875Z,true,2024-04-22T17:34:45.332038907Z,true,2024-04-22T17:35:15.391257982Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.914868875Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.914868875Z,0,2024-04-22T17:29:43.914868875Z,,,,
01HW3DPGQBBXXFK2EP4G2W1MT3,30,2024-04-22T17:29:43.916013017Z,01HW3DPGG3CVJKA31ZJD70YK8T,2024-04-22T17:29:43.916013017Z,01HW3DPGMT36R1K1H79MSFQ04T,2024-04-22T17:29:43.916013017Z,true,2024-04-22T17:35:15.462107909Z,true,2024-04-22T17:35:15.443575796Z,observe,2024-04-22T17:29:43.916013017Z,true,2024-04-22T17:35:15.405295672Z,true,2024-04-22T17:35:45.463151756Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.916013017Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.916013017Z,1,2024-04-22T17:29:43.916013017Z,,,,
01HW3DPGRAK7TMFKWKHYV1A19P,30,2024-04-22T17:29:43.946649888Z,01HW3DPGG0GB3YNV5VM44JQA3B,2024-04-22T17:29:43.946649888Z,01HW3DPGJB4Y08ANWG3VKEJJ5P,2024-04-22T17:29:43.946649888Z,true,2024-04-22T17:39:26.158570404Z,true,2024-04-22T17:39:26.144557505Z,send,2024-04-22T17:29:43.946649888Z,true,2024-04-22T17:39:26.10851234Z,true,2024-04-22T17:39:56.161722419Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.946649888Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.946649888Z,0,2024-04-22T17:29:43.946649888Z,,,,
01HW3DPGRBR3XZF7RD41APBQPP,30,2024-04-22T17:29:43.947856495Z,01HW3DPGG0GB3YNV5VM44JQA3B,2024-04-22T17:29:43.947856495Z,01HW3DPGJVQQACDJMCZCNYQ7Z4,2024-04-22T17:29:43.947856495Z,true,2024-04-22T17:39:56.213221175Z,true,2024-04-22T17:39:56.199488432Z,observe,2024-04-22T17:29:43.947856495Z,true,2024-04-22T17:39:56.175394231Z,true,2024-04-22T17:40:14.474568546Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.947856495Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.947856495Z,1,2024-04-22T17:29:43.947856495Z,,,,
01HW3DPGRCEXRQ6S9TN214S0XF,30,2024-04-22T17:29:43.948794611Z,01HW3DPGG3CVJKA31ZHSE9R2S9,2024-04-22T17:29:43.948794611Z,01HW3DPGJB4Y08ANWG3S9GN684,2024-04-22T17:29:43.948794611Z,true,2024-04-22T17:36:45.781034986Z,true,2024-04-22T17:36:45.768442318Z,send,2024-04-22T17:29:43.948794611Z,true,2024-04-22T17:36:45.740768887Z,true,2024-04-22T17:37:15.785296497Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.948794611Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.948794611Z,0,2024-04-22T17:29:43.948794611Z,,,,
01HW3DPGRDT24BQET32C4C300V,30,2024-04-22T17:29:43.950018314Z,01HW3DPGG3CVJKA31ZHSE9R2S9,2024-04-22T17:29:43.950018314Z,01HW3DPGJW1Z5H9XRWGC0DJKA6,2024-04-22T17:29:43.950018314Z,true,2024-04-22T17:37:15.847774067Z,true,2024-04-22T17:37:15.835686829Z,observe,2024-04-22T17:29:43.950018314Z,true,2024-04-22T17:37:15.797939262Z,true,2024-04-22T17:37:45.851404232Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.950018314Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.950018314Z,1,2024-04-22T17:29:43.950018314Z,,,,
01HW3DPGS2AG32FMSNTS5D2PQE,30,2024-04-22T17:29:43.970098373Z,01HW3DPGFW6S6B9PMHS5GAKKP1,2024-04-22T17:29:43.970098373Z,01HW3DPGJ3Y87PZ57S88J47VJ4,2024-04-22T17:29:43.970098373Z,true,2024-04-22T17:32:44.945174513Z,true,2024-04-22T17:32:44.933880517Z,send,2024-04-22T17:29:43.970098373Z,true,2024-04-22T17:32:44.898453783Z,true,2024-04-22T17:33:14.951365926Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.970098373Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.970098373Z,0,2024-04-22T17:29:43.970098373Z,,,,
01HW3DPGS2AG32FMSNVEDH3RDC,30,2024-04-22T17:29:43.970767604Z,01HW3DPGFW6S6B9PMHS5GAKKP1,2024-04-22T17:29:43.970767604Z,01HW3DPGPTWTTF6XRMJP9KSVP6,2024-04-22T17:29:43.970767604Z,true,2024-04-22T17:33:15.056272433Z,true,2024-04-22T17:33:15.022750002Z,observe,2024-04-22T17:29:43.970767604Z,true,2024-04-22T17:33:14.968853217Z,true,2024-04-22T17:33:45.060912934Z,01HW3D40ZWG9YJGV30X9RFTN8K,2024-04-22T17:29:43.970767604Z,01HW3D40ZC29VG1GVMJAXAT2XG,2024-04-22T17:29:43.970767604Z,1,2024-04-22T17:29:43.970767604Z,,,,
01HW3FJA03MA6Q3TJQBR6JYA6J,30,2024-04-22T18:02:23.107491906Z,01HW3FJ9XACKRX4ECBDVFBYZ33,2024-04-22T18:02:23.107491906Z,01HW3FJ9YEQPQZATFCV6JTJ426,2024-04-22T18:02:23.107491906Z,true,2024-04-22T18:07:24.40460377Z,true,2024-04-22T18:07:24.393548974Z,send,2024-04-22T18:02:23.107491906Z,true,2024-04-22T18:07:24.353319328Z,true,2024-04-22T18:07:54.41352411Z,01HW3F1JCZ21S8AA1411ZE03N6,2024-04-22T18:02:23.107491906Z,01HW3F1JCRW3AZ9CG97D55F2CM,2024-04-22T18:02:23.107491906Z,0,2024-04-22T18:02:23.107491906Z,,,,
01HW3FJA04A7B2Y65BM4P6BSN3,30,2024-04-22T18:02:23.108696192Z,01HW3FJ9XACKRX4ECBDVFBYZ33,2024-04-22T18:02:23.108696192Z,01HW3FJ9ZJV528Q83KDZ3417Z3,2024-04-22T18:02:23.108696192Z,true,2024-04-22T18:07:54.487831876Z,true,2024-04-22T18:07:54.468963301Z,observe,2024-04-22T18:02:23.108696192Z,true,2024-04-22T18:07:54.429104516Z,true,2024-04-22T18:08:13.539236336Z,01HW3F1JCZ21S8AA1411ZE03N6,2024-04-22T18:02:23.108696192Z,01HW3F1JCRW3AZ9CG97D55F2CM,2024-04-22T18:02:23.108696192Z,1,2024-04-22T18:02:23.108696192Z,,,,
01HW3FJA073P1SMH98E668MX0Y,30,2024-04-22T18:02:23.111628532Z,01HW3FJ9XACKRX4ECBECSJ37WM,2024-04-22T18:02:23.111628532Z,01HW3FJ9YN3Q37V6ZPHMFGTS7G,2024-04-22T18:02:23.111628532Z,true,2024-04-22T18:08:13.660680773Z,true,2024-04-22T18:08:13.646502506Z,send,2024-04-22T18:02:23.111628532Z,true,2024-04-22T18:08:13.615967663Z,true,2024-04-22T18:08:43.666826837Z,01HW3F1JCZ21S8AA1411ZE03N6,2024-04-22T18:02:23.111628532Z,01HW3F1JCRW3AZ9CG97D55F2CM,2024-04-22T18:02:23.111628532Z,0,2024-04-22T18:02:23.111628532Z,,,,
01HW3FJA08ZHVMQQ5R7KACH0T2,30,2024-04-22T18:02:23.112733582Z,01HW3FJ9XACKRX4ECBECSJ37WM,2024-04-22T18:02:23.112733582Z,01HW3FJ9ZPTTRZEN006VF0GYRS,2024-04-22T18:02:23.112733582Z,true,2024-04-22T18:08:43.767899299Z,true,2024-04-22T18:08:43.745248201Z,observe,2024-04-22T18:02:23.112733582Z,true,2024-04-22T18:08:43.688460802Z,true,2024-04-22T18:08:57.874530751Z,01HW3F1JCZ21S8AA1411ZE03N6,2024-04-22T18:02:23.112733582Z,01HW3F1JCRW3AZ9CG97D55F2CM,2024-04-22T18:02:23.112733582Z,1,2024-04-22T18:02:23.112733582Z,,,,
01HW3FJA0CQ5D7X21N4GS13Y77,30,2024-04-22T18:02:23.116650384Z,01HW3FJ9XDYZCTZR8FPJJ5ZHKM,2024-04-22T18:02:23.116650384Z,01HW3FJ9YX887NQYC5G6N1DB98,2024-04-22T18:02:23.116650384Z,true,2024-04-22T18:08:57.999700601Z,true,2024-04-22T18:08:57.985202268Z,send,2024-04-22T18:02:23.116650384Z,true,2024-04-22T18:08:57.954699978Z,true,2024-04-22T18:09:28.006529655Z,01HW3F1JCZ21S8AA1411ZE03N6,2024-04-22T18:02:23.116650384Z,01HW3F1JCRW3AZ9CG97D55F2CM,2024-04-22T18:02:23.116650384Z,0,2024-04-22T18:02:23.116650384Z,,,,
01HW3FJA0DMYHDAW1WX0940DMT,30,2024-04-22T18:02:23.117934471Z,01HW3FJ9XDYZCTZR8FPJJ5ZHKM,2024-04-22T18:02:23.117934471Z,01HW3FJ9ZS6D1GQ174J2NHTG77,2024-04-22T18:02:23.117934471Z,true,2024-04-22T18:09:28.085039573Z,true,2024-04-22T18:09:28.064350561Z,observe,2024-04-22T18:02:23.117934471Z,true,2024-04-22T18:09:28.025292608Z,true,2024-04-22T18:09:53.111414267Z,01HW3F1JCZ21S8AA1411ZE03N6,2024-04-22T18:02:23.117934471Z,01HW3F1JCRW3AZ9CG97D55F2CM,2024-04-22T18:02:23.117934471Z,1,2024-04-22T18:02:23.117934471Z,,,,
