id,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,submit,submitLastChangedAt,confidence,confidenceLastChangedAt,guess,guessLastChangedAt
01HVSGPT3BYBWDG7MY1X7F8G4Z,01HVSFC1ZA4HPZZKE7TMMD0WKT,2024-04-18T21:09:54.923616621Z,01HVSF3KYERSN69PV43NX1AEAW,2024-04-18T21:09:54.923616621Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T21:09:54.923616621Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T21:09:54.923616621Z,01HVSFBFEKGJJNYAQE48A998N5,2024-04-18T21:09:54.923616621Z,true,2024-04-18T21:10:00.633885101Z,38,2024-04-18T21:10:00.28307029Z,36,2024-04-18T21:10:00.392212572Z
01HVSGPT7477QKNW9TC2VGYCBZ,01HVSFC1ZA4HPZZKE7TMMD0WKT,2024-04-18T21:09:55.045486783Z,01HVSF413Y8RYW2WXZWJD13NX9,2024-04-18T21:09:55.045486783Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T21:09:55.045486783Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T21:09:55.045486783Z,01HVSFBFEKGJJNYAQE48A998N5,2024-04-18T21:09:55.045486783Z,true,2024-04-18T21:10:04.468749545Z,53,2024-04-18T21:10:04.362073812Z,50,2024-04-18T21:10:04.144679714Z
01HVSGPTB27Z3TMNFN2MF162BQ,01HVSFC1ZA4HPZZKE7TMMD0WKT,2024-04-18T21:09:55.170250493Z,01HVSF4FG5115CR21KHSXXP800,2024-04-18T21:09:55.170250493Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T21:09:55.170250493Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T21:09:55.170250493Z,01HVSFBFEKGJJNYAQE48A998N5,2024-04-18T21:09:55.170250493Z,true,2024-04-18T21:10:15.289857554Z,66,2024-04-18T21:10:15.167303288Z,20,2024-04-18T21:10:15.043836339Z
01HVSGPTF3P6FMEBWSQ4YV7CG3,01HVSFC1ZA4HPZZKE7TMMD0WKT,2024-04-18T21:09:55.299976161Z,01HVSF4KC2W0X5KTPPJSTBZDA9,2024-04-18T21:09:55.299976161Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T21:09:55.299976161Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T21:09:55.299976161Z,01HVSFBFEKGJJNYAQE48A998N5,2024-04-18T21:09:55.299976161Z,,,,,,
01HVSGPZ52VDB91HGJH9CKZ0DF,01HVSG77XY5B7MPN3STNBT9MT3,2024-04-18T21:10:00.098099024Z,01HVSFWBMQ0CBKK8CGXCDWPH0B,2024-04-18T21:10:00.098099024Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:10:00.098099024Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:10:00.098099024Z,01HVSG6NBXF5WMV26Y16YXQPGN,2024-04-18T21:10:00.098099024Z,,,,,,
01HVSGPZSRY86CKQH9HBHPAKHM,01HVSG77XY5B7MPN3STNBT9MT3,2024-04-18T21:10:00.760459576Z,01HVSFXG6VJZM07S0HWK5BWHBR,2024-04-18T21:10:00.760459576Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:10:00.760459576Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:10:00.760459576Z,01HVSG6NBXF5WMV26Y16YXQPGN,2024-04-18T21:10:00.760459576Z,,,,,,
01HVSGPZX81DX80QMPS6DKRJ05,01HVSFDBHDBC6H30AEVVEEQDEQ,2024-04-18T21:10:00.872612989Z,01HVSF2WDSA34YG0EDJGX4DC53,2024-04-18T21:10:00.872612989Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T21:10:00.872612989Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T21:10:00.872612989Z,01HVSFD23KMV0AF93JAWQRANKP,2024-04-18T21:10:00.872612989Z,,,,,,
01HVSGQ0424ZA3ZADAZJNHZ0W1,01HVSG77XY5B7MPN3STNBT9MT3,2024-04-18T21:10:01.090478566Z,01HVSFY3ZJ2EQMBG99SKX7YFGX,2024-04-18T21:10:01.090478566Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:10:01.090478566Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:10:01.090478566Z,01HVSG6NBXF5WMV26Y16YXQPGN,2024-04-18T21:10:01.090478566Z,,,,,,
01HVSGQ07QSYWSG7RB6YY5S836,01HVSFDBHDBC6H30AEVVEEQDEQ,2024-04-18T21:10:01.207918133Z,01HVSF3PF1WWE50R02JNGHETVC,2024-04-18T21:10:01.207918133Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T21:10:01.207918133Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T21:10:01.207918133Z,01HVSFD23KMV0AF93JAWQRANKP,2024-04-18T21:10:01.207918133Z,,,,,,
01HVSGQ0BBWAJJ4KNBGZWWQNYX,01HVSG77XY5B7MPN3STNBT9MT3,2024-04-18T21:10:01.323721153Z,01HVSFYKQBJ24MVKR5GAZSHXJT,2024-04-18T21:10:01.323721153Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:10:01.323721153Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:10:01.323721153Z,01HVSG6NBXF5WMV26Y16YXQPGN,2024-04-18T21:10:01.323721153Z,,,,,,
01HVSGQ0SZ29DSQHEB6QA1SEBQ,01HVSFDBHDBC6H30AEVVEEQDEQ,2024-04-18T21:10:01.791660999Z,01HVSF3Z6QDXV3T9Y2XSDN1KG0,2024-04-18T21:10:01.791660999Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T21:10:01.791660999Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T21:10:01.791660999Z,01HVSFD23KMV0AF93JAWQRANKP,2024-04-18T21:10:01.791660999Z,,,,,,
01HVSGQ11RWRMBXFSWC3MT7PRE,01HVSG77XY5B7MPN3STNBT9MT3,2024-04-18T21:10:02.04097728Z,01HVSFYWD200RHW34YSSFMCSG4,2024-04-18T21:10:02.04097728Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:10:02.04097728Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:10:02.04097728Z,01HVSG6NBXF5WMV26Y16YXQPGN,2024-04-18T21:10:02.04097728Z,,,,,,
01HVSGQ15D0NGVSTQBVDT70VZ5,01HVSFDBHDBC6H30AEVVEEQDEQ,2024-04-18T21:10:02.157782733Z,01HVSF489A7BHRYXAE3RYS8FSS,2024-04-18T21:10:02.157782733Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T21:10:02.157782733Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T21:10:02.157782733Z,01HVSFD23KMV0AF93JAWQRANKP,2024-04-18T21:10:02.157782733Z,,,,,,
01HVSGQ1FYN4K44DB0GKZSXVJR,01HVSG77XY5B7MPN3STNBT9MT3,2024-04-18T21:10:02.494284747Z,01HVSFZAK7QCM0246EFVCREMEG,2024-04-18T21:10:02.494284747Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:10:02.494284747Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:10:02.494284747Z,01HVSG6NBXF5WMV26Y16YXQPGN,2024-04-18T21:10:02.494284747Z,,,,,,
01HVSGQ1WGV8BDXHZJR2GVMXHH,01HVSG77XY5B7MPN3STNBT9MT3,2024-04-18T21:10:02.896926828Z,01HVSFZJNRY6DRGYDZKJS0Q7R9,2024-04-18T21:10:02.896926828Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:10:02.896926828Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:10:02.896926828Z,01HVSG6NBXF5WMV26Y16YXQPGN,2024-04-18T21:10:02.896926828Z,,,,,,
01HVSGQ26NYTKCJ4ZATQ5W9AEC,01HVSG77XY5B7MPN3STNBT9MT3,2024-04-18T21:10:03.221222037Z,01HVSG3NRFSZAMG62HC2N2JR4G,2024-04-18T21:10:03.221222037Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:10:03.221222037Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:10:03.221222037Z,01HVSG6NBXF5WMV26Y16YXQPGN,2024-04-18T21:10:03.221222037Z,,,,,,
01HVSGQ55K6HKVGEH4YAFSCRJ2,01HVSFJE0BDG0QX32KV29P145G,2024-04-18T21:10:06.259405071Z,01HVSEVHZBXRN56T87YYSPXCP4,2024-04-18T21:10:06.259405071Z,01HVSCP1JKZ3MHRVMAXS9X2KB9,2024-04-18T21:10:06.259405071Z,01HVSCP1JZXKVKMBQNP7AG2HZ5,2024-04-18T21:10:06.259405071Z,01HVSFHRTNTRSGV7V0CJRRG1AZ,2024-04-18T21:10:06.259405071Z,,,,,,
01HVSGQ59D3Y8S5W4XSCW9J1MK,01HVSFJE0BDG0QX32KV29P145G,2024-04-18T21:10:06.381539659Z,01HVSEVSEC7DCFSSN2663RHFPJ,2024-04-18T21:10:06.381539659Z,01HVSCP1JKZ3MHRVMAXS9X2KB9,2024-04-18T21:10:06.381539659Z,01HVSCP1JZXKVKMBQNP7AG2HZ5,2024-04-18T21:10:06.381539659Z,01HVSFHRTNTRSGV7V0CJRRG1AZ,2024-04-18T21:10:06.381539659Z,,,,,,
01HVSGQ5DGDR43F6NHNBMMNQG1,01HVSFJE0BDG0QX32KV29P145G,2024-04-18T21:10:06.512776711Z,01HVSEXS4BXWRM993089SACR01,2024-04-18T21:10:06.512776711Z,01HVSCP1JKZ3MHRVMAXS9X2KB9,2024-04-18T21:10:06.512776711Z,01HVSCP1JZXKVKMBQNP7AG2HZ5,2024-04-18T21:10:06.512776711Z,01HVSFHRTNTRSGV7V0CJRRG1AZ,2024-04-18T21:10:06.512776711Z,,,,,,
01HVSGQ5HX8HP1XBKK3GA6PKCP,01HVSFJE0BDG0QX32KV29P145G,2024-04-18T21:10:06.654025799Z,01HVSEZH2MSERK2D6YTE3P69H6,2024-04-18T21:10:06.654025799Z,01HVSCP1JKZ3MHRVMAXS9X2KB9,2024-04-18T21:10:06.654025799Z,01HVSCP1JZXKVKMBQNP7AG2HZ5,2024-04-18T21:10:06.654025799Z,01HVSFHRTNTRSGV7V0CJRRG1AZ,2024-04-18T21:10:06.654025799Z,,,,,,
01HVSGQ75987KCX9WP6MGQKBZ2,01HVSF56F37ZC4VH0V5F8K6STE,2024-04-18T21:10:08.297141264Z,01HVSF06730B83SGZH7SCSZ0HG,2024-04-18T21:10:08.297141264Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T21:10:08.297141264Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T21:10:08.297141264Z,01HVSF4WG5NRATT1Y91K3RMECR,2024-04-18T21:10:08.297141264Z,,,,,,
01HVSGQ79AM2KQ4DY3R4GM0NYF,01HVSF56F37ZC4VH0V5F8K6STE,2024-04-18T21:10:08.426713495Z,01HVSF0NQJ1C09ND9TXYFS5S17,2024-04-18T21:10:08.426713495Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T21:10:08.426713495Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T21:10:08.426713495Z,01HVSF4WG5NRATT1Y91K3RMECR,2024-04-18T21:10:08.426713495Z,,,,,,
01HVSGQ7D3X5MMDJ9YP4EDN9QC,01HVSF56F37ZC4VH0V5F8K6STE,2024-04-18T21:10:08.547618434Z,01HVSF0PNX5PS89CH11Q8KFHHS,2024-04-18T21:10:08.547618434Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T21:10:08.547618434Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T21:10:08.547618434Z,01HVSF4WG5NRATT1Y91K3RMECR,2024-04-18T21:10:08.547618434Z,true,2024-04-18T21:10:30.532863243Z,87,2024-04-18T21:10:30.415087858Z,16,2024-04-18T21:10:30.304219019Z
01HVSGQ7GS0SH71819DYVS1MT3,01HVSF56F37ZC4VH0V5F8K6STE,2024-04-18T21:10:08.665219901Z,01HVSF0QJAEEYF1VQXY0701S06,2024-04-18T21:10:08.665219901Z,01HVSCN9S5W9JZ9NR7JBA94P2Y,2024-04-18T21:10:08.665219901Z,01HVSCN9SJ2XCT4YXZKFR4YMKX,2024-04-18T21:10:08.665219901Z,01HVSF4WG5NRATT1Y91K3RMECR,2024-04-18T21:10:08.665219901Z,true,2024-04-18T21:10:16.360846047Z,72,2024-04-18T21:10:16.475875995Z,10,2024-04-18T21:10:16.247545507Z
01HVSGQ8ADVWN67XEQCEQCJV72,01HVSF6TW6JP463NTA1SNBE06Y,2024-04-18T21:10:09.485468211Z,01HVSEW74AN9KJ26GJMW2FPQ2Q,2024-04-18T21:10:09.485468211Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T21:10:09.485468211Z,01HVSEFHGVMC4CNENZ8VET5QPD,2024-04-18T21:10:09.485468211Z,01HVSF6BND3B5HYF41BPMKP9FY,2024-04-18T21:10:09.485468211Z,,,,,,
01HVSGQ8F4HGTZAH9A2951KPDE,01HVSF6TW6JP463NTA1SNBE06Y,2024-04-18T21:10:09.636092496Z,01HVSEWSC6FTDY3B172HHQNY2W,2024-04-18T21:10:09.636092496Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T21:10:09.636092496Z,01HVSEFHGVMC4CNENZ8VET5QPD,2024-04-18T21:10:09.636092496Z,01HVSF6BND3B5HYF41BPMKP9FY,2024-04-18T21:10:09.636092496Z,true,2024-04-18T21:10:19.992929553Z,91,2024-04-18T21:10:19.863546636Z,76,2024-04-18T21:10:19.746163973Z
01HVSGQ8K7Q3ZNSBNQ8T9CZDD5,01HVSF6TW6JP463NTA1SNBE06Y,2024-04-18T21:10:09.767638712Z,01HVSEXVR9470DK95G8KXHZVTF,2024-04-18T21:10:09.767638712Z,01HVSEFHG96EEYMPKWPSP831GD,2024-04-18T21:10:09.767638712Z,01HVSEFHGVMC4CNENZ8VET5QPD,2024-04-18T21:10:09.767638712Z,01HVSF6BND3B5HYF41BPMKP9FY,2024-04-18T21:10:09.767638712Z,true,2024-04-18T21:10:35.215141474Z,65,2024-04-18T21:10:35.418634828Z,85,2024-04-18T21:10:34.976941464Z
01HVSGQG81XQ74CK4P4S68E3R5,01HVSFBWQ3HA1459JJDP9H10P8,2024-04-18T21:10:17.601412123Z,01HVSF3KYERSN69PV43NX1AEAW,2024-04-18T21:10:17.601412123Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T21:10:17.601412123Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T21:10:17.601412123Z,01HVSFBFCBPVMF3VNBYBPSZB9N,2024-04-18T21:10:17.601412123Z,,,,,,
01HVSGQGCGDW3AM8041D3MHBAE,01HVSFBWQ3HA1459JJDP9H10P8,2024-04-18T21:10:17.74473297Z,01HVSF413Y8RYW2WXZWJD13NX9,2024-04-18T21:10:17.74473297Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T21:10:17.74473297Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T21:10:17.74473297Z,01HVSFBFCBPVMF3VNBYBPSZB9N,2024-04-18T21:10:17.74473297Z,,,,,,
01HVSGQGGMR2BW2EWAEFN9AWQH,01HVSFBWQ3HA1459JJDP9H10P8,2024-04-18T21:10:17.876353032Z,01HVSF4FG5115CR21KHSXXP800,2024-04-18T21:10:17.876353032Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T21:10:17.876353032Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T21:10:17.876353032Z,01HVSFBFCBPVMF3VNBYBPSZB9N,2024-04-18T21:10:17.876353032Z,,,,,,
01HVSGQGMZYDKQ5ZVNH6QE8Z1F,01HVSFBWQ3HA1459JJDP9H10P8,2024-04-18T21:10:18.015629457Z,01HVSF4KC2W0X5KTPPJSTBZDA9,2024-04-18T21:10:18.015629457Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T21:10:18.015629457Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T21:10:18.015629457Z,01HVSFBFCBPVMF3VNBYBPSZB9N,2024-04-18T21:10:18.015629457Z,,,,,,
01HVSGR005THX9QYCHZ6H7BD0X,01HVSFDFKTNXQQMAGGJG8R2HKW,2024-04-18T21:10:33.733535728Z,01HVSF2WDSA34YG0EDJGX4DC53,2024-04-18T21:10:33.733535728Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T21:10:33.733535728Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T21:10:33.733535728Z,01HVSFD23KMV0AF93JAWQRANKP,2024-04-18T21:10:33.733535728Z,true,2024-04-18T21:10:50.386078831Z,58,2024-04-18T21:10:50.143485283Z,33,2024-04-18T21:10:50.028604247Z
01HVSGR047KPFNKBV0E38P0T8F,01HVSFDFKTNXQQMAGGJG8R2HKW,2024-04-18T21:10:33.864019889Z,01HVSF3PF1WWE50R02JNGHETVC,2024-04-18T21:10:33.864019889Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T21:10:33.864019889Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T21:10:33.864019889Z,01HVSFD23KMV0AF93JAWQRANKP,2024-04-18T21:10:33.864019889Z,,,,,,
01HVSGR087XZHBBW3Q3K6RAMJZ,01HVSFDFKTNXQQMAGGJG8R2HKW,2024-04-18T21:10:33.991962114Z,01HVSF3Z6QDXV3T9Y2XSDN1KG0,2024-04-18T21:10:33.991962114Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T21:10:33.991962114Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T21:10:33.991962114Z,01HVSFD23KMV0AF93JAWQRANKP,2024-04-18T21:10:33.991962114Z,true,2024-04-18T21:10:44.228319672Z,79,2024-04-18T21:10:43.694442338Z,31,2024-04-18T21:10:43.368830607Z
01HVSGR0DDAPD6WDPQJMG1H2F2,01HVSFDFKTNXQQMAGGJG8R2HKW,2024-04-18T21:10:34.157805356Z,01HVSF489A7BHRYXAE3RYS8FSS,2024-04-18T21:10:34.157805356Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T21:10:34.157805356Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T21:10:34.157805356Z,01HVSFD23KMV0AF93JAWQRANKP,2024-04-18T21:10:34.157805356Z,true,2024-04-18T21:10:40.99869809Z,70,2024-04-18T21:10:41.265314883Z,21,2024-04-18T21:10:41.129575102Z
01HVSGR3ETN0AB6HTAWF8QDD2M,01HVSG71XF7N4V2A4RFNBRB2MY,2024-04-18T21:10:37.274080755Z,01HVSFWBMQ0CBKK8CGXCDWPH0B,2024-04-18T21:10:37.274080755Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:10:37.274080755Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:10:37.274080755Z,01HVSG6N4M6C9SNQ58SRBP2A33,2024-04-18T21:10:37.274080755Z,,,,,,
01HVSGR3K162B49F9MFYE1BDR9,01HVSG71XF7N4V2A4RFNBRB2MY,2024-04-18T21:10:37.409984903Z,01HVSFXG6VJZM07S0HWK5BWHBR,2024-04-18T21:10:37.409984903Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:10:37.409984903Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:10:37.409984903Z,01HVSG6N4M6C9SNQ58SRBP2A33,2024-04-18T21:10:37.409984903Z,,,,,,
01HVSGR3Q9GDZHT2HED83HFM4Q,01HVSG71XF7N4V2A4RFNBRB2MY,2024-04-18T21:10:37.545102771Z,01HVSFY3ZJ2EQMBG99SKX7YFGX,2024-04-18T21:10:37.545102771Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:10:37.545102771Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:10:37.545102771Z,01HVSG6N4M6C9SNQ58SRBP2A33,2024-04-18T21:10:37.545102771Z,,,,,,
01HVSGR45YA4QNPW27W0F9RCEF,01HVSG71XF7N4V2A4RFNBRB2MY,2024-04-18T21:10:38.014488592Z,01HVSFYKQBJ24MVKR5GAZSHXJT,2024-04-18T21:10:38.014488592Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:10:38.014488592Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:10:38.014488592Z,01HVSG6N4M6C9SNQ58SRBP2A33,2024-04-18T21:10:38.014488592Z,,,,,,
01HVSGR4GYMQ12KHQMKFPY2HA4,01HVSG71XF7N4V2A4RFNBRB2MY,2024-04-18T21:10:38.366291365Z,01HVSFYWD200RHW34YSSFMCSG4,2024-04-18T21:10:38.366291365Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:10:38.366291365Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:10:38.366291365Z,01HVSG6N4M6C9SNQ58SRBP2A33,2024-04-18T21:10:38.366291365Z,,,,,,
01HVSGR4REHAATES7G7EA6EVSR,01HVSG71XF7N4V2A4RFNBRB2MY,2024-04-18T21:10:38.60642726Z,01HVSFZAK7QCM0246EFVCREMEG,2024-04-18T21:10:38.60642726Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:10:38.60642726Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:10:38.60642726Z,01HVSG6N4M6C9SNQ58SRBP2A33,2024-04-18T21:10:38.60642726Z,,,,,,
01HVSGR4Z8KMWCS9XK60X3T1QP,01HVSG71XF7N4V2A4RFNBRB2MY,2024-04-18T21:10:38.824521243Z,01HVSFZJNRY6DRGYDZKJS0Q7R9,2024-04-18T21:10:38.824521243Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:10:38.824521243Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:10:38.824521243Z,01HVSG6N4M6C9SNQ58SRBP2A33,2024-04-18T21:10:38.824521243Z,,,,,,
01HVSGR56ZCD9Q9JVJSCV278MA,01HVSG71XF7N4V2A4RFNBRB2MY,2024-04-18T21:10:39.071569425Z,01HVSG3NRFSZAMG62HC2N2JR4G,2024-04-18T21:10:39.071569425Z,01HVSF0CTNHW8EC87HXCTQ703T,2024-04-18T21:10:39.071569425Z,01HVSF0D8Y9Y25K7RHBGNPG321,2024-04-18T21:10:39.071569425Z,01HVSG6N4M6C9SNQ58SRBP2A33,2024-04-18T21:10:39.071569425Z,,,,,,
01HVSGR6ZHNSM5QWRRP8GGXB6N,01HVSFJ9VQ8Q3BKGBQ2CJVGAQ8,2024-04-18T21:10:40.881909461Z,01HVSEVHZBXRN56T87YYSPXCP4,2024-04-18T21:10:40.881909461Z,01HVSCP1JKZ3MHRVMAXS9X2KB9,2024-04-18T21:10:40.881909461Z,01HVSCP1JZXKVKMBQNP7AG2HZ5,2024-04-18T21:10:40.881909461Z,01HVSFHS3GPWK01G84R6YNGGAS,2024-04-18T21:10:40.881909461Z,,,,,,
01HVSGR7XCCK6RV4KRYN7NG3J3,01HVSFJ9VQ8Q3BKGBQ2CJVGAQ8,2024-04-18T21:10:41.836312743Z,01HVSEVSEC7DCFSSN2663RHFPJ,2024-04-18T21:10:41.836312743Z,01HVSCP1JKZ3MHRVMAXS9X2KB9,2024-04-18T21:10:41.836312743Z,01HVSCP1JZXKVKMBQNP7AG2HZ5,2024-04-18T21:10:41.836312743Z,01HVSFHS3GPWK01G84R6YNGGAS,2024-04-18T21:10:41.836312743Z,,,,,,
01HVSGR8XEPWF9KGAF1PE003DE,01HVSFJ9VQ8Q3BKGBQ2CJVGAQ8,2024-04-18T21:10:42.862316156Z,01HVSEXS4BXWRM993089SACR01,2024-04-18T21:10:42.862316156Z,01HVSCP1JKZ3MHRVMAXS9X2KB9,2024-04-18T21:10:42.862316156Z,01HVSCP1JZXKVKMBQNP7AG2HZ5,2024-04-18T21:10:42.862316156Z,01HVSFHS3GPWK01G84R6YNGGAS,2024-04-18T21:10:42.862316156Z,,,,,,
01HVSGR99HQRX0XF9KJRGJ959D,01HVSFJ9VQ8Q3BKGBQ2CJVGAQ8,2024-04-18T21:10:43.249787955Z,01HVSEZH2MSERK2D6YTE3P69H6,2024-04-18T21:10:43.249787955Z,01HVSCP1JKZ3MHRVMAXS9X2KB9,2024-04-18T21:10:43.249787955Z,01HVSCP1JZXKVKMBQNP7AG2HZ5,2024-04-18T21:10:43.249787955Z,01HVSFHS3GPWK01G84R6YNGGAS,2024-04-18T21:10:43.249787955Z,,,,,,
01HVSGRFFABDNC0JYB1NMW0VA8,01HVSFC26SWX3NKG289A97KMN6,2024-04-18T21:10:49.578218289Z,01HVSF3KYERSN69PV43NX1AEAW,2024-04-18T21:10:49.578218289Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T21:10:49.578218289Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T21:10:49.578218289Z,01HVSFBFCBPVMF3VNBYBPSZB9N,2024-04-18T21:10:49.578218289Z,true,2024-04-18T21:10:56.417065339Z,32,2024-04-18T21:10:56.544540937Z,32,2024-04-18T21:10:56.256290847Z
01HVSGRG4C753QYV1D4838FA3Q,01HVSFC26SWX3NKG289A97KMN6,2024-04-18T21:10:50.252483258Z,01HVSF413Y8RYW2WXZWJD13NX9,2024-04-18T21:10:50.252483258Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T21:10:50.252483258Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T21:10:50.252483258Z,01HVSFBFCBPVMF3VNBYBPSZB9N,2024-04-18T21:10:50.252483258Z,true,2024-04-18T21:11:01.966856953Z,49,2024-04-18T21:11:01.838165038Z,37,2024-04-18T21:11:01.691142603Z
01HVSGRGGDN325DVA1A7WH8Y4G,01HVSFC26SWX3NKG289A97KMN6,2024-04-18T21:10:50.637403309Z,01HVSF4FG5115CR21KHSXXP800,2024-04-18T21:10:50.637403309Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T21:10:50.637403309Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T21:10:50.637403309Z,01HVSFBFCBPVMF3VNBYBPSZB9N,2024-04-18T21:10:50.637403309Z,true,2024-04-18T21:11:11.415136963Z,77,2024-04-18T21:11:11.086324047Z,25,2024-04-18T21:11:11.212371948Z
01HVSGRGX4GBK2NKWDMB1NKCQX,01HVSFC26SWX3NKG289A97KMN6,2024-04-18T21:10:51.04435044Z,01HVSF4KC2W0X5KTPPJSTBZDA9,2024-04-18T21:10:51.04435044Z,01HVSF0A1W8THTC3PFJ2MSEA4N,2024-04-18T21:10:51.04435044Z,01HVSF0AD9V9MBS1TAMBE2P58A,2024-04-18T21:10:51.04435044Z,01HVSFBFCBPVMF3VNBYBPSZB9N,2024-04-18T21:10:51.04435044Z,,,,,,
01HVSGRJNQH5QV02X7589TZQKW,01HVSFDBP5BQ586GS0TFMTMRGT,2024-04-18T21:10:52.855308439Z,01HVSF2WDSA34YG0EDJGX4DC53,2024-04-18T21:10:52.855308439Z,01HVSF0AME4CQVPZYC0795DW8S,2024-04-18T21:10:52.855308439Z,01HVSF0B04RHY4EATK20WG6Z02,2024-04-18T21:10:52.855308439Z,01HVSFD1YJS69VF2AFQYYJPT0F,2024-04-18T21:10:52.855308439Z,,,,,,
