gameID,roundID,playerID,guess,confidence,idx,treatmentName,nSquirrels,nRabbits,batch,nRabbitsGame,nSquirrelsGame,mleEstimateIndiv,mleEstimateGame
01HW65REM1S7VC11V6GJCP76YD,01HW69PBRK6JG333HG5ZDVKY9V,01HW69B269RXPABK6HK0J0BNFX,60,71,11,rerun-slider- 0.7,1,2,1_prereg_5,14,6,66,70
01HW65REM1S7VC11V6GJCP76YD,01HW69PBRK6JG333HG5ZDVKY9V,01HW69BDR5KSJBAV1TPTG84CBA,50,97,11,rerun-slider- 0.7,2,2,1_prereg_5,14,6,50,70
01HW65REM1S7VC11V6GJCP76YD,01HW69PBRK6JG333HG5ZDVKY9V,01HW69DQ0Q0CZF741B07SQF2X2,75,70,11,rerun-slider- 0.7,2,3,1_prereg_5,14,6,60,70
01HW65REM1S7VC11V6GJCP76YD,01HW69PBRK6JG333HG5ZDVKY9V,01HW69EMHZG3K4QAFHYWMEAYGJ,90,87,11,rerun-slider- 0.7,1,7,1_prereg_5,14,6,87,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VETXYEP84TZ8QS00G9MK,01HW69KX7T77EM1WEB2CXB66DY,89,82,3,rerun-slider- 0.7,0,2,1_prereg_5,14,6,100,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VETXYEP84TZ8QS00G9MK,01HW69MBCWXDFH5P00ZK0XKA7Z,78,81,3,rerun-slider- 0.7,1,3,1_prereg_5,14,6,75,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VETXYEP84TZ8QS00G9MK,01HW69RKMCDGREDHE7Y4D3GQEB,50,80,3,rerun-slider- 0.7,4,5,1_prereg_5,14,6,55,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VETXYEP84TZ8QS00G9MK,01HW69S6Y666QDBJDWS4P0D0S9,NA,NA,3,rerun-slider- 0.7,1,4,1_prereg_5,14,6,80,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RN9YSP63HVGD8KQYHANM,01HW69BTZSFV9CZJJHWJTZ97CV,78,61,6,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RN9YSP63HVGD8KQYHANM,01HW69E3Z1X4SAPS6AB3P304S0,NA,NA,6,rerun-slider- 0.7,2,5,1_prereg_5,14,6,71,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RN9YSP63HVGD8KQYHANM,01HW69MF9NZSRSHX53HFYTCJ07,70,69,6,rerun-slider- 0.7,3,5,1_prereg_5,14,6,62,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RN9YSP63HVGD8KQYHANM,01HW69MM0SRP88D7C2R4F2S9V3,NA,NA,6,rerun-slider- 0.7,0,3,1_prereg_5,14,6,100,70
01HW65REM1S7VC11V6GJCP76YD,01HW69PBSZHW66SDCYCE013P2A,01HW69B269RXPABK6HK0J0BNFX,50,75,12,rerun-slider- 0.7,1,2,1_prereg_5,14,6,66,70
01HW65REM1S7VC11V6GJCP76YD,01HW69PBSZHW66SDCYCE013P2A,01HW69BDR5KSJBAV1TPTG84CBA,52,97,12,rerun-slider- 0.7,2,2,1_prereg_5,14,6,50,70
01HW65REM1S7VC11V6GJCP76YD,01HW69PBSZHW66SDCYCE013P2A,01HW69DQ0Q0CZF741B07SQF2X2,84,73,12,rerun-slider- 0.7,2,3,1_prereg_5,14,6,60,70
01HW65REM1S7VC11V6GJCP76YD,01HW69PBSZHW66SDCYCE013P2A,01HW69EMHZG3K4QAFHYWMEAYGJ,89,89,12,rerun-slider- 0.7,1,7,1_prereg_5,14,6,87,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEVJETNN7XCM1HBEGXVA,01HW69KX7T77EM1WEB2CXB66DY,91,89,4,rerun-slider- 0.7,0,2,1_prereg_5,14,6,100,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEVJETNN7XCM1HBEGXVA,01HW69MBCWXDFH5P00ZK0XKA7Z,82,90,4,rerun-slider- 0.7,1,3,1_prereg_5,14,6,75,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEVJETNN7XCM1HBEGXVA,01HW69RKMCDGREDHE7Y4D3GQEB,34,61,4,rerun-slider- 0.7,4,5,1_prereg_5,14,6,55,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEVJETNN7XCM1HBEGXVA,01HW69S6Y666QDBJDWS4P0D0S9,NA,NA,4,rerun-slider- 0.7,1,4,1_prereg_5,14,6,80,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNAEVM46GNM9AQXPKNEG,01HW69BTZSFV9CZJJHWJTZ97CV,50,87,7,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNAEVM46GNM9AQXPKNEG,01HW69E3Z1X4SAPS6AB3P304S0,83,82,7,rerun-slider- 0.7,2,5,1_prereg_5,14,6,71,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNAEVM46GNM9AQXPKNEG,01HW69MF9NZSRSHX53HFYTCJ07,68,71,7,rerun-slider- 0.7,3,5,1_prereg_5,14,6,62,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNAEVM46GNM9AQXPKNEG,01HW69MM0SRP88D7C2R4F2S9V3,62,78,7,rerun-slider- 0.7,0,3,1_prereg_5,14,6,100,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCA31V5R60X0K38SKHN2,01HW69R9WMYP6EF5HQ8TAJSWT2,50,47,1,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCA31V5R60X0K38SKHN2,01HW69RQQ6EVJMCDSHTDREAQQJ,NA,NA,1,rerun-slider- 0.7,1,4,1_prereg_5,14,6,80,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCA31V5R60X0K38SKHN2,01HW69TMATVCWD6YVGK6MBKVNC,NA,NA,1,rerun-slider- 0.7,3,8,1_prereg_5,14,6,72,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCA31V5R60X0K38SKHN2,01HW69TMWE438FDMQXPBSC328G,51,100,1,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNAYJ4GAQGZMPGQ4XWA0,01HW69BTZSFV9CZJJHWJTZ97CV,61,38,8,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNAYJ4GAQGZMPGQ4XWA0,01HW69E3Z1X4SAPS6AB3P304S0,83,88,8,rerun-slider- 0.7,2,5,1_prereg_5,14,6,71,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNAYJ4GAQGZMPGQ4XWA0,01HW69MF9NZSRSHX53HFYTCJ07,64,46,8,rerun-slider- 0.7,3,5,1_prereg_5,14,6,62,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNAYJ4GAQGZMPGQ4XWA0,01HW69MM0SRP88D7C2R4F2S9V3,79,88,8,rerun-slider- 0.7,0,3,1_prereg_5,14,6,100,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEWNTWFNS7YR3HHRM003,01HW69KX7T77EM1WEB2CXB66DY,90,91,5,rerun-slider- 0.7,0,2,1_prereg_5,14,6,100,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEWNTWFNS7YR3HHRM003,01HW69MBCWXDFH5P00ZK0XKA7Z,79,83,5,rerun-slider- 0.7,1,3,1_prereg_5,14,6,75,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEWNTWFNS7YR3HHRM003,01HW69RKMCDGREDHE7Y4D3GQEB,51,75,5,rerun-slider- 0.7,4,5,1_prereg_5,14,6,55,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEWNTWFNS7YR3HHRM003,01HW69S6Y666QDBJDWS4P0D0S9,78,62,5,rerun-slider- 0.7,1,4,1_prereg_5,14,6,80,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEW4A6XJATYBHSCZT4AY,01HW69KX7T77EM1WEB2CXB66DY,92,92,6,rerun-slider- 0.7,0,2,1_prereg_5,14,6,100,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEW4A6XJATYBHSCZT4AY,01HW69MBCWXDFH5P00ZK0XKA7Z,82,72,6,rerun-slider- 0.7,1,3,1_prereg_5,14,6,75,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEW4A6XJATYBHSCZT4AY,01HW69RKMCDGREDHE7Y4D3GQEB,54,38,6,rerun-slider- 0.7,4,5,1_prereg_5,14,6,55,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEW4A6XJATYBHSCZT4AY,01HW69S6Y666QDBJDWS4P0D0S9,87,70,6,rerun-slider- 0.7,1,4,1_prereg_5,14,6,80,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCAV8TBKM90RCHVGFPQP,01HW69R9WMYP6EF5HQ8TAJSWT2,50,51,2,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCAV8TBKM90RCHVGFPQP,01HW69RQQ6EVJMCDSHTDREAQQJ,NA,NA,2,rerun-slider- 0.7,1,4,1_prereg_5,14,6,80,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCAV8TBKM90RCHVGFPQP,01HW69TMATVCWD6YVGK6MBKVNC,85,87,2,rerun-slider- 0.7,3,8,1_prereg_5,14,6,72,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCAV8TBKM90RCHVGFPQP,01HW69TMWE438FDMQXPBSC328G,49,100,2,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNBD82ZSGV42SAEDQGNX,01HW69BTZSFV9CZJJHWJTZ97CV,81,32,9,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNBD82ZSGV42SAEDQGNX,01HW69E3Z1X4SAPS6AB3P304S0,NA,NA,9,rerun-slider- 0.7,2,5,1_prereg_5,14,6,71,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNBD82ZSGV42SAEDQGNX,01HW69MF9NZSRSHX53HFYTCJ07,70,57,9,rerun-slider- 0.7,3,5,1_prereg_5,14,6,62,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNBD82ZSGV42SAEDQGNX,01HW69MM0SRP88D7C2R4F2S9V3,38,59,9,rerun-slider- 0.7,0,3,1_prereg_5,14,6,100,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEXYSRJZJN8NY631M1HN,01HW69KX7T77EM1WEB2CXB66DY,95,92,7,rerun-slider- 0.7,0,2,1_prereg_5,14,6,100,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEXYSRJZJN8NY631M1HN,01HW69MBCWXDFH5P00ZK0XKA7Z,87,100,7,rerun-slider- 0.7,1,3,1_prereg_5,14,6,75,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEXYSRJZJN8NY631M1HN,01HW69RKMCDGREDHE7Y4D3GQEB,50,47,7,rerun-slider- 0.7,4,5,1_prereg_5,14,6,55,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEXYSRJZJN8NY631M1HN,01HW69S6Y666QDBJDWS4P0D0S9,73,44,7,rerun-slider- 0.7,1,4,1_prereg_5,14,6,80,70
01HW69VZ45MBYTEC9B3KV1NQ9C,01HW6A031JSA6EEP449JKY34XD,01HW69RSPGANJFX8Y3PHV63R0R,67,35,1,rerun-slider- 0.7,0,2,1_prereg_5,14,6,100,70
01HW69VZ45MBYTEC9B3KV1NQ9C,01HW6A031JSA6EEP449JKY34XD,01HW69SAJT2Z5CE7YK40ZN6EF3,52,100,1,rerun-slider- 0.7,2,2,1_prereg_5,14,6,50,70
01HW69VZ45MBYTEC9B3KV1NQ9C,01HW6A031JSA6EEP449JKY34XD,01HW69WSGFZT4DCSXMA9M23CDA,52,100,1,rerun-slider- 0.7,2,2,1_prereg_5,14,6,50,70
01HW69VZ45MBYTEC9B3KV1NQ9C,01HW6A031JSA6EEP449JKY34XD,01HW69X7HGC8TN6KTWFJXTCDZ2,NA,NA,1,rerun-slider- 0.7,2,8,1_prereg_5,14,6,80,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEX8JGWFQW3WM6JK035R,01HW69KX7T77EM1WEB2CXB66DY,95,93,8,rerun-slider- 0.7,0,2,1_prereg_5,14,6,100,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEX8JGWFQW3WM6JK035R,01HW69MBCWXDFH5P00ZK0XKA7Z,81,91,8,rerun-slider- 0.7,1,3,1_prereg_5,14,6,75,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEX8JGWFQW3WM6JK035R,01HW69RKMCDGREDHE7Y4D3GQEB,53,31,8,rerun-slider- 0.7,4,5,1_prereg_5,14,6,55,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEX8JGWFQW3WM6JK035R,01HW69S6Y666QDBJDWS4P0D0S9,81,71,8,rerun-slider- 0.7,1,4,1_prereg_5,14,6,80,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCC7W2VE2XT86KAH5224,01HW69R9WMYP6EF5HQ8TAJSWT2,50,52,3,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCC7W2VE2XT86KAH5224,01HW69RQQ6EVJMCDSHTDREAQQJ,71,64,3,rerun-slider- 0.7,1,4,1_prereg_5,14,6,80,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCC7W2VE2XT86KAH5224,01HW69TMATVCWD6YVGK6MBKVNC,85,92,3,rerun-slider- 0.7,3,8,1_prereg_5,14,6,72,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCC7W2VE2XT86KAH5224,01HW69TMWE438FDMQXPBSC328G,50,100,3,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RND1TSXM4B1Z6CBBCGM8,01HW69BTZSFV9CZJJHWJTZ97CV,31,32,10,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RND1TSXM4B1Z6CBBCGM8,01HW69E3Z1X4SAPS6AB3P304S0,84,87,10,rerun-slider- 0.7,2,5,1_prereg_5,14,6,71,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RND1TSXM4B1Z6CBBCGM8,01HW69MF9NZSRSHX53HFYTCJ07,69,65,10,rerun-slider- 0.7,3,5,1_prereg_5,14,6,62,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RND1TSXM4B1Z6CBBCGM8,01HW69MM0SRP88D7C2R4F2S9V3,62,91,10,rerun-slider- 0.7,0,3,1_prereg_5,14,6,100,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEYJSK8CFMZEKZJS4Z18,01HW69KX7T77EM1WEB2CXB66DY,92,92,9,rerun-slider- 0.7,0,2,1_prereg_5,14,6,100,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEYJSK8CFMZEKZJS4Z18,01HW69MBCWXDFH5P00ZK0XKA7Z,70,75,9,rerun-slider- 0.7,1,3,1_prereg_5,14,6,75,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEYJSK8CFMZEKZJS4Z18,01HW69RKMCDGREDHE7Y4D3GQEB,63,25,9,rerun-slider- 0.7,4,5,1_prereg_5,14,6,55,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEYJSK8CFMZEKZJS4Z18,01HW69S6Y666QDBJDWS4P0D0S9,89,79,9,rerun-slider- 0.7,1,4,1_prereg_5,14,6,80,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCBJQKG332HQFJ72C9TE,01HW69R9WMYP6EF5HQ8TAJSWT2,50,74,4,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCBJQKG332HQFJ72C9TE,01HW69RQQ6EVJMCDSHTDREAQQJ,60,47,4,rerun-slider- 0.7,1,4,1_prereg_5,14,6,80,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCBJQKG332HQFJ72C9TE,01HW69TMATVCWD6YVGK6MBKVNC,87,92,4,rerun-slider- 0.7,3,8,1_prereg_5,14,6,72,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCBJQKG332HQFJ72C9TE,01HW69TMWE438FDMQXPBSC328G,61,75,4,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW69VZ45MBYTEC9B3KV1NQ9C,01HW6A037JCTCYKWDP5K8KKAT1,01HW69RSPGANJFX8Y3PHV63R0R,65,55,2,rerun-slider- 0.7,0,2,1_prereg_5,14,6,100,70
01HW69VZ45MBYTEC9B3KV1NQ9C,01HW6A037JCTCYKWDP5K8KKAT1,01HW69SAJT2Z5CE7YK40ZN6EF3,51,98,2,rerun-slider- 0.7,2,2,1_prereg_5,14,6,50,70
01HW69VZ45MBYTEC9B3KV1NQ9C,01HW6A037JCTCYKWDP5K8KKAT1,01HW69WSGFZT4DCSXMA9M23CDA,53,96,2,rerun-slider- 0.7,2,2,1_prereg_5,14,6,50,70
01HW69VZ45MBYTEC9B3KV1NQ9C,01HW6A037JCTCYKWDP5K8KKAT1,01HW69X7HGC8TN6KTWFJXTCDZ2,50,100,2,rerun-slider- 0.7,2,8,1_prereg_5,14,6,80,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEZ1M7NWAFNXJXAPDEF2,01HW69KX7T77EM1WEB2CXB66DY,96,100,10,rerun-slider- 0.7,0,2,1_prereg_5,14,6,100,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEZ1M7NWAFNXJXAPDEF2,01HW69MBCWXDFH5P00ZK0XKA7Z,73,92,10,rerun-slider- 0.7,1,3,1_prereg_5,14,6,75,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEZ1M7NWAFNXJXAPDEF2,01HW69RKMCDGREDHE7Y4D3GQEB,64,38,10,rerun-slider- 0.7,4,5,1_prereg_5,14,6,55,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEZ1M7NWAFNXJXAPDEF2,01HW69S6Y666QDBJDWS4P0D0S9,83,56,10,rerun-slider- 0.7,1,4,1_prereg_5,14,6,80,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCDH2CTMEZVDCXEAF0A7,01HW69R9WMYP6EF5HQ8TAJSWT2,54,51,5,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCDH2CTMEZVDCXEAF0A7,01HW69RQQ6EVJMCDSHTDREAQQJ,58,52,5,rerun-slider- 0.7,1,4,1_prereg_5,14,6,80,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCDH2CTMEZVDCXEAF0A7,01HW69TMATVCWD6YVGK6MBKVNC,91,86,5,rerun-slider- 0.7,3,8,1_prereg_5,14,6,72,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCDH2CTMEZVDCXEAF0A7,01HW69TMWE438FDMQXPBSC328G,54,58,5,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNBZYCZSKA7H7JA8KTWF,01HW69BTZSFV9CZJJHWJTZ97CV,65,64,11,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNBZYCZSKA7H7JA8KTWF,01HW69E3Z1X4SAPS6AB3P304S0,87,85,11,rerun-slider- 0.7,2,5,1_prereg_5,14,6,71,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNBZYCZSKA7H7JA8KTWF,01HW69MF9NZSRSHX53HFYTCJ07,64,56,11,rerun-slider- 0.7,3,5,1_prereg_5,14,6,62,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNBZYCZSKA7H7JA8KTWF,01HW69MM0SRP88D7C2R4F2S9V3,87,81,11,rerun-slider- 0.7,0,3,1_prereg_5,14,6,100,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCE2P5N7Z336XE187GX0,01HW69R9WMYP6EF5HQ8TAJSWT2,52,61,6,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCE2P5N7Z336XE187GX0,01HW69RQQ6EVJMCDSHTDREAQQJ,62,44,6,rerun-slider- 0.7,1,4,1_prereg_5,14,6,80,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCE2P5N7Z336XE187GX0,01HW69TMATVCWD6YVGK6MBKVNC,90,88,6,rerun-slider- 0.7,3,8,1_prereg_5,14,6,72,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCE2P5N7Z336XE187GX0,01HW69TMWE438FDMQXPBSC328G,53,55,6,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW69VZ45MBYTEC9B3KV1NQ9C,01HW6A032PPN5BBWPRS7A1MEJ7,01HW69RSPGANJFX8Y3PHV63R0R,57,63,3,rerun-slider- 0.7,0,2,1_prereg_5,14,6,100,70
01HW69VZ45MBYTEC9B3KV1NQ9C,01HW6A032PPN5BBWPRS7A1MEJ7,01HW69SAJT2Z5CE7YK40ZN6EF3,50,97,3,rerun-slider- 0.7,2,2,1_prereg_5,14,6,50,70
01HW69VZ45MBYTEC9B3KV1NQ9C,01HW6A032PPN5BBWPRS7A1MEJ7,01HW69WSGFZT4DCSXMA9M23CDA,53,100,3,rerun-slider- 0.7,2,2,1_prereg_5,14,6,50,70
01HW69VZ45MBYTEC9B3KV1NQ9C,01HW6A032PPN5BBWPRS7A1MEJ7,01HW69X7HGC8TN6KTWFJXTCDZ2,NA,NA,3,rerun-slider- 0.7,2,8,1_prereg_5,14,6,80,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNDH90275767FSZKCR9B,01HW69BTZSFV9CZJJHWJTZ97CV,85,18,12,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNDH90275767FSZKCR9B,01HW69E3Z1X4SAPS6AB3P304S0,NA,NA,12,rerun-slider- 0.7,2,5,1_prereg_5,14,6,71,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNDH90275767FSZKCR9B,01HW69MF9NZSRSHX53HFYTCJ07,67,70,12,rerun-slider- 0.7,3,5,1_prereg_5,14,6,62,70
01HW65RD4GBBZMKE6Y3T1SPZ6J,01HW69RNDH90275767FSZKCR9B,01HW69MM0SRP88D7C2R4F2S9V3,54,54,12,rerun-slider- 0.7,0,3,1_prereg_5,14,6,100,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEZTF3R41GVYT0F63MES,01HW69KX7T77EM1WEB2CXB66DY,98,95,11,rerun-slider- 0.7,0,2,1_prereg_5,14,6,100,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEZTF3R41GVYT0F63MES,01HW69MBCWXDFH5P00ZK0XKA7Z,88,88,11,rerun-slider- 0.7,1,3,1_prereg_5,14,6,75,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEZTF3R41GVYT0F63MES,01HW69RKMCDGREDHE7Y4D3GQEB,67,44,11,rerun-slider- 0.7,4,5,1_prereg_5,14,6,55,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VEZTF3R41GVYT0F63MES,01HW69S6Y666QDBJDWS4P0D0S9,81,47,11,rerun-slider- 0.7,1,4,1_prereg_5,14,6,80,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCCZ9EFAH37R8VPEP54G,01HW69R9WMYP6EF5HQ8TAJSWT2,52,65,7,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCCZ9EFAH37R8VPEP54G,01HW69RQQ6EVJMCDSHTDREAQQJ,61,54,7,rerun-slider- 0.7,1,4,1_prereg_5,14,6,80,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCCZ9EFAH37R8VPEP54G,01HW69TMATVCWD6YVGK6MBKVNC,89,84,7,rerun-slider- 0.7,3,8,1_prereg_5,14,6,72,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCCZ9EFAH37R8VPEP54G,01HW69TMWE438FDMQXPBSC328G,77,32,7,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VF0ZPCP1HSE9CA1DAMM3,01HW69KX7T77EM1WEB2CXB66DY,95,96,12,rerun-slider- 0.7,0,2,1_prereg_5,14,6,100,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VF0ZPCP1HSE9CA1DAMM3,01HW69MBCWXDFH5P00ZK0XKA7Z,67,88,12,rerun-slider- 0.7,1,3,1_prereg_5,14,6,75,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VF0ZPCP1HSE9CA1DAMM3,01HW69RKMCDGREDHE7Y4D3GQEB,56,71,12,rerun-slider- 0.7,4,5,1_prereg_5,14,6,55,70
01HW65RCAT20XJM0BB4VJMY120,01HW69VF0ZPCP1HSE9CA1DAMM3,01HW69S6Y666QDBJDWS4P0D0S9,87,60,12,rerun-slider- 0.7,1,4,1_prereg_5,14,6,80,70
01HW65RAY62DQZ95DV6B2AF22H,01HW6A2JGY6K0FHNBSCC2RCXES,01HW69QXN3QVF8R7GVGJCA214R,50,100,1,rerun-slider- 0.7,2,2,1_prereg_5,14,6,50,70
01HW65RAY62DQZ95DV6B2AF22H,01HW6A2JGY6K0FHNBSCC2RCXES,01HW69W3V4FTQJFHRQGV19QEGE,NA,NA,1,rerun-slider- 0.7,3,6,1_prereg_5,14,6,66,70
01HW65RAY62DQZ95DV6B2AF22H,01HW6A2JGY6K0FHNBSCC2RCXES,01HW69XHHQQJDQ9EYPGDP4N38C,50,100,1,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RAY62DQZ95DV6B2AF22H,01HW6A2JGY6K0FHNBSCC2RCXES,01HW69ZGHXTPZ0X49T9SX5TADG,NA,NA,1,rerun-slider- 0.7,0,5,1_prereg_5,14,6,100,70
01HW69VZ45MBYTEC9B3KV1NQ9C,01HW6A0324MWEDYNDB7WJ3DP8H,01HW69RSPGANJFX8Y3PHV63R0R,60,56,4,rerun-slider- 0.7,0,2,1_prereg_5,14,6,100,70
01HW69VZ45MBYTEC9B3KV1NQ9C,01HW6A0324MWEDYNDB7WJ3DP8H,01HW69SAJT2Z5CE7YK40ZN6EF3,49,95,4,rerun-slider- 0.7,2,2,1_prereg_5,14,6,50,70
01HW69VZ45MBYTEC9B3KV1NQ9C,01HW6A0324MWEDYNDB7WJ3DP8H,01HW69WSGFZT4DCSXMA9M23CDA,50,99,4,rerun-slider- 0.7,2,2,1_prereg_5,14,6,50,70
01HW69VZ45MBYTEC9B3KV1NQ9C,01HW6A0324MWEDYNDB7WJ3DP8H,01HW69X7HGC8TN6KTWFJXTCDZ2,50,100,4,rerun-slider- 0.7,2,8,1_prereg_5,14,6,80,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCFCAE8BCAXPAFHE9102,01HW69R9WMYP6EF5HQ8TAJSWT2,52,58,8,rerun-slider- 0.7,1,1,1_prereg_5,14,6,50,70
01HW65RBMH561M3Y6VQXFWFN68,01HW69YCFCAE8BCAXPAFHE9102,01HW69RQQ6EVJMCDSHTDREAQQJ,69,53,8,rerun-slider- 0.7,1,4,1_prereg_5,14,6,80,70
