id,idx,idxLastChangedAt,task,taskLastChangedAt,index,indexLastChangedAt,stageIndex,stageIndexLastChangedAt,gameID,gameIDLastChangedAt,batchID,batchIDLastChangedAt,name,nameLastChangedAt,start,startLastChangedAt,ended,endedLastChangedAt
01HVSED72C6ZNPHB3YFNAZYJKB,11,2024-04-18T20:29:43.372861093Z,Chat,2024-04-18T20:29:43.372861093Z,10,2024-04-18T20:29:43.372861093Z,2,2024-04-18T20:29:43.776989995Z,01HVSD1PGECD6PA5S44NTTRF0N,2024-04-18T20:29:43.372861093Z,01HVSD1PG6R4T299NFASZ5MHSM,2024-04-18T20:29:43.372861093Z,Round 11 / 12,2024-04-18T20:29:43.372861093Z,true,2024-04-18T20:38:01.734404125Z,true,2024-04-18T20:38:47.07510443Z
01HVSED72HMGDKE0A7TE5QYN5W,10,2024-04-18T20:29:43.378150451Z,Chat,2024-04-18T20:29:43.378150451Z,9,2024-04-18T20:29:43.378150451Z,2,2024-04-18T20:29:43.74981379Z,01HVSD1PGECD6PA5S44NTTRF0N,2024-04-18T20:29:43.378150451Z,01HVSD1PG6R4T299NFASZ5MHSM,2024-04-18T20:29:43.378150451Z,Round 10 / 12,2024-04-18T20:29:43.378150451Z,true,2024-04-18T20:37:19.875037218Z,true,2024-04-18T20:38:01.578192305Z
01HVSED72QX1795HG66ZM13A74,9,2024-04-18T20:29:43.383383261Z,Chat,2024-04-18T20:29:43.383383261Z,8,2024-04-18T20:29:43.383383261Z,2,2024-04-18T20:29:43.776989995Z,01HVSD1PGECD6PA5S44NTTRF0N,2024-04-18T20:29:43.383383261Z,01HVSD1PG6R4T299NFASZ5MHSM,2024-04-18T20:29:43.383383261Z,Round 9 / 12,2024-04-18T20:29:43.383383261Z,true,2024-04-18T20:36:31.417659558Z,true,2024-04-18T20:37:19.475171284Z
01HVSED734KGYKMF1P56X4HYZ1,8,2024-04-18T20:29:43.396448677Z,Chat,2024-04-18T20:29:43.396448677Z,7,2024-04-18T20:29:43.396448677Z,2,2024-04-18T20:29:43.822955239Z,01HVSD1PGECD6PA5S44NTTRF0N,2024-04-18T20:29:43.396448677Z,01HVSD1PG6R4T299NFASZ5MHSM,2024-04-18T20:29:43.396448677Z,Round 8 / 12,2024-04-18T20:29:43.396448677Z,true,2024-04-18T20:35:43.296162242Z,true,2024-04-18T20:36:30.984599402Z
01HVSEFDQ6XE1KC3C2CDP68RWV,1,2024-04-18T20:30:55.71843301Z,Chat,2024-04-18T20:30:55.71843301Z,0,2024-04-18T20:30:55.71843301Z,2,2024-04-18T20:30:56.089948341Z,01HVSD1Q6TTRCKPAEA83TE94MA,2024-04-18T20:30:55.71843301Z,01HVSD1Q6F3X9BDR1MTKHY4SX3,2024-04-18T20:30:55.71843301Z,Round 1 / 12,2024-04-18T20:30:55.71843301Z,true,2024-04-18T20:30:56.253253018Z,true,2024-04-18T20:31:58.42217973Z
01HVSEFDQF7S8M47MZK6RGFMKF,2,2024-04-18T20:30:55.727240597Z,Chat,2024-04-18T20:30:55.727240597Z,1,2024-04-18T20:30:55.727240597Z,2,2024-04-18T20:30:56.111737502Z,01HVSD1Q6TTRCKPAEA83TE94MA,2024-04-18T20:30:55.727240597Z,01HVSD1Q6F3X9BDR1MTKHY4SX3,2024-04-18T20:30:55.727240597Z,Round 2 / 12,2024-04-18T20:30:55.727240597Z,true,2024-04-18T20:31:58.488323158Z,true,2024-04-18T20:33:01.698371078Z
01HVSEFDQQSSB114F664X5M9M1,4,2024-04-18T20:30:55.735908279Z,Chat,2024-04-18T20:30:55.735908279Z,3,2024-04-18T20:30:55.735908279Z,2,2024-04-18T20:30:56.111737502Z,01HVSD1Q6TTRCKPAEA83TE94MA,2024-04-18T20:30:55.735908279Z,01HVSD1Q6F3X9BDR1MTKHY4SX3,2024-04-18T20:30:55.735908279Z,Round 4 / 12,2024-04-18T20:30:55.735908279Z,true,2024-04-18T20:33:58.84352706Z,true,2024-04-18T20:34:41.276060132Z
01HVSEFDRAR603RVNC3YYCXS0X,3,2024-04-18T20:30:55.754112068Z,Chat,2024-04-18T20:30:55.754112068Z,2,2024-04-18T20:30:55.754112068Z,2,2024-04-18T20:30:56.149852843Z,01HVSD1Q6TTRCKPAEA83TE94MA,2024-04-18T20:30:55.754112068Z,01HVSD1Q6F3X9BDR1MTKHY4SX3,2024-04-18T20:30:55.754112068Z,Round 3 / 12,2024-04-18T20:30:55.754112068Z,true,2024-04-18T20:33:01.841773152Z,true,2024-04-18T20:33:58.696629056Z
01HVSEFDRK1K2YM3W3S4DYEQQW,7,2024-04-18T20:30:55.763707784Z,Chat,2024-04-18T20:30:55.763707784Z,6,2024-04-18T20:30:55.763707784Z,2,2024-04-18T20:30:56.18426292Z,01HVSD1Q6TTRCKPAEA83TE94MA,2024-04-18T20:30:55.763707784Z,01HVSD1Q6F3X9BDR1MTKHY4SX3,2024-04-18T20:30:55.763707784Z,Round 7 / 12,2024-04-18T20:30:55.763707784Z,true,2024-04-18T20:36:32.379284717Z,true,2024-04-18T20:37:21.344972712Z
01HVSEFDRV1XYSJASKR1D4QXZS,5,2024-04-18T20:30:55.771705257Z,Chat,2024-04-18T20:30:55.771705257Z,4,2024-04-18T20:30:55.771705257Z,2,2024-04-18T20:30:56.234170949Z,01HVSD1Q6TTRCKPAEA83TE94MA,2024-04-18T20:30:55.771705257Z,01HVSD1Q6F3X9BDR1MTKHY4SX3,2024-04-18T20:30:55.771705257Z,Round 5 / 12,2024-04-18T20:30:55.771705257Z,true,2024-04-18T20:34:41.340585944Z,true,2024-04-18T20:35:38.684957526Z
01HVSEFDS23AB1ZDDFGX0Q7CQD,8,2024-04-18T20:30:55.778604713Z,Chat,2024-04-18T20:30:55.778604713Z,7,2024-04-18T20:30:55.778604713Z,2,2024-04-18T20:30:56.18426292Z,01HVSD1Q6TTRCKPAEA83TE94MA,2024-04-18T20:30:55.778604713Z,01HVSD1Q6F3X9BDR1MTKHY4SX3,2024-04-18T20:30:55.778604713Z,Round 8 / 12,2024-04-18T20:30:55.778604713Z,true,2024-04-18T20:37:21.596737096Z,true,2024-04-18T20:38:14.45004548Z
01HVSEFDS8PHJP3WRB5BYCQZKT,9,2024-04-18T20:30:55.784824532Z,Chat,2024-04-18T20:30:55.784824532Z,8,2024-04-18T20:30:55.784824532Z,2,2024-04-18T20:30:56.195981369Z,01HVSD1Q6TTRCKPAEA83TE94MA,2024-04-18T20:30:55.784824532Z,01HVSD1Q6F3X9BDR1MTKHY4SX3,2024-04-18T20:30:55.784824532Z,Round 9 / 12,2024-04-18T20:30:55.784824532Z,true,2024-04-18T20:38:14.53963535Z,true,2024-04-18T20:38:59.943751763Z
01HVSEFDSEJDVATV0GJWXJ2FQ1,12,2024-04-18T20:30:55.79086164Z,Chat,2024-04-18T20:30:55.79086164Z,11,2024-04-18T20:30:55.79086164Z,2,2024-04-18T20:30:56.213294096Z,01HVSD1Q6TTRCKPAEA83TE94MA,2024-04-18T20:30:55.79086164Z,01HVSD1Q6F3X9BDR1MTKHY4SX3,2024-04-18T20:30:55.79086164Z,Round 12 / 12,2024-04-18T20:30:55.79086164Z,true,2024-04-18T20:40:35.323308024Z,true,2024-04-18T20:41:30.235480466Z
01HVSEFDSNZ2RPEP92PFYNFWXR,11,2024-04-18T20:30:55.797071381Z,Chat,2024-04-18T20:30:55.797071381Z,10,2024-04-18T20:30:55.797071381Z,2,2024-04-18T20:30:56.213294096Z,01HVSD1Q6TTRCKPAEA83TE94MA,2024-04-18T20:30:55.797071381Z,01HVSD1Q6F3X9BDR1MTKHY4SX3,2024-04-18T20:30:55.797071381Z,Round 11 / 12,2024-04-18T20:30:55.797071381Z,true,2024-04-18T20:39:43.783081113Z,true,2024-04-18T20:40:35.175756922Z
01HVSEFDT3JYXM37QGDK209VBB,10,2024-04-18T20:30:55.811795351Z,Chat,2024-04-18T20:30:55.811795351Z,9,2024-04-18T20:30:55.811795351Z,2,2024-04-18T20:30:56.213294096Z,01HVSD1Q6TTRCKPAEA83TE94MA,2024-04-18T20:30:55.811795351Z,01HVSD1Q6F3X9BDR1MTKHY4SX3,2024-04-18T20:30:55.811795351Z,Round 10 / 12,2024-04-18T20:30:55.811795351Z,true,2024-04-18T20:39:00.034153997Z,true,2024-04-18T20:39:43.682441747Z
01HVSEFDT9PBHN3BX3VVY1TK6D,6,2024-04-18T20:30:55.817734691Z,Chat,2024-04-18T20:30:55.817734691Z,5,2024-04-18T20:30:55.817734691Z,2,2024-04-18T20:30:56.306480252Z,01HVSD1Q6TTRCKPAEA83TE94MA,2024-04-18T20:30:55.817734691Z,01HVSD1Q6F3X9BDR1MTKHY4SX3,2024-04-18T20:30:55.817734691Z,Round 6 / 12,2024-04-18T20:30:55.817734691Z,true,2024-04-18T20:35:38.849126948Z,true,2024-04-18T20:36:32.133126175Z
01HVSEGR063AZAW28W3PNAX30X,1,2024-04-18T20:31:39.014369141Z,Chat,2024-04-18T20:31:39.014369141Z,0,2024-04-18T20:31:39.014369141Z,2,2024-04-18T20:31:39.563185936Z,01HVSD1QWDMFKRV8H83KT38NVR,2024-04-18T20:31:39.014369141Z,01HVSD1QW5QQK1X0H1V6QHQ76Z,2024-04-18T20:31:39.014369141Z,Round 1 / 12,2024-04-18T20:31:39.014369141Z,true,2024-04-18T20:31:39.771322387Z,true,2024-04-18T20:32:41.245806526Z
01HVSEGR0MMFD2SY32B4MCD1H6,2,2024-04-18T20:31:39.028188585Z,Chat,2024-04-18T20:31:39.028188585Z,1,2024-04-18T20:31:39.028188585Z,2,2024-04-18T20:31:39.645926567Z,01HVSD1QWDMFKRV8H83KT38NVR,2024-04-18T20:31:39.028188585Z,01HVSD1QW5QQK1X0H1V6QHQ76Z,2024-04-18T20:31:39.028188585Z,Round 2 / 12,2024-04-18T20:31:39.028188585Z,true,2024-04-18T20:32:41.303441679Z,true,2024-04-18T20:33:41.51694828Z
01HVSEGR0XD6NA05FM3E6VRFE4,3,2024-04-18T20:31:39.038038078Z,Chat,2024-04-18T20:31:39.038038078Z,2,2024-04-18T20:31:39.038038078Z,2,2024-04-18T20:31:39.606559435Z,01HVSD1QWDMFKRV8H83KT38NVR,2024-04-18T20:31:39.038038078Z,01HVSD1QW5QQK1X0H1V6QHQ76Z,2024-04-18T20:31:39.038038078Z,Round 3 / 12,2024-04-18T20:31:39.038038078Z,true,2024-04-18T20:33:41.568375503Z,true,2024-04-18T20:34:42.185833374Z
01HVSEGR185WAH7525J4WZKARN,4,2024-04-18T20:31:39.048092467Z,Chat,2024-04-18T20:31:39.048092467Z,3,2024-04-18T20:31:39.048092467Z,2,2024-04-18T20:31:39.662131667Z,01HVSD1QWDMFKRV8H83KT38NVR,2024-04-18T20:31:39.048092467Z,01HVSD1QW5QQK1X0H1V6QHQ76Z,2024-04-18T20:31:39.048092467Z,Round 4 / 12,2024-04-18T20:31:39.048092467Z,true,2024-04-18T20:34:42.23634095Z,true,2024-04-18T20:35:32.979113304Z
01HVSEGR1FZB9QC3T09PZR2P1F,5,2024-04-18T20:31:39.056042496Z,Chat,2024-04-18T20:31:39.056042496Z,4,2024-04-18T20:31:39.056042496Z,2,2024-04-18T20:31:39.7038501Z,01HVSD1QWDMFKRV8H83KT38NVR,2024-04-18T20:31:39.056042496Z,01HVSD1QW5QQK1X0H1V6QHQ76Z,2024-04-18T20:31:39.056042496Z,Round 5 / 12,2024-04-18T20:31:39.056042496Z,true,2024-04-18T20:35:33.077487782Z,true,2024-04-18T20:36:34.240668573Z
01HVSEGR23WV6DADGHXZEC3S3G,6,2024-04-18T20:31:39.07545584Z,Chat,2024-04-18T20:31:39.07545584Z,5,2024-04-18T20:31:39.07545584Z,2,2024-04-18T20:31:39.675813949Z,01HVSD1QWDMFKRV8H83KT38NVR,2024-04-18T20:31:39.07545584Z,01HVSD1QW5QQK1X0H1V6QHQ76Z,2024-04-18T20:31:39.07545584Z,Round 6 / 12,2024-04-18T20:31:39.07545584Z,true,2024-04-18T20:36:34.311870077Z,true,2024-04-18T20:37:12.817545443Z
01HVSEGR2CET5H5CK6PGXXTGSE,7,2024-04-18T20:31:39.084458956Z,Chat,2024-04-18T20:31:39.084458956Z,6,2024-04-18T20:31:39.084458956Z,2,2024-04-18T20:31:39.689430574Z,01HVSD1QWDMFKRV8H83KT38NVR,2024-04-18T20:31:39.084458956Z,01HVSD1QW5QQK1X0H1V6QHQ76Z,2024-04-18T20:31:39.084458956Z,Round 7 / 12,2024-04-18T20:31:39.084458956Z,true,2024-04-18T20:37:13.11742112Z,true,2024-04-18T20:37:56.995143624Z
01HVSEGR2T7G4VF0YM1MJ5J3EZ,8,2024-04-18T20:31:39.098507339Z,Chat,2024-04-18T20:31:39.098507339Z,7,2024-04-18T20:31:39.098507339Z,2,2024-04-18T20:31:39.725748559Z,01HVSD1QWDMFKRV8H83KT38NVR,2024-04-18T20:31:39.098507339Z,01HVSD1QW5QQK1X0H1V6QHQ76Z,2024-04-18T20:31:39.098507339Z,Round 8 / 12,2024-04-18T20:31:39.098507339Z,true,2024-04-18T20:37:57.263757504Z,true,2024-04-18T20:38:41.204388555Z
01HVSEGR39Z3EEAMG8JG3BQ880,9,2024-04-18T20:31:39.11350351Z,Chat,2024-04-18T20:31:39.11350351Z,8,2024-04-18T20:31:39.11350351Z,2,2024-04-18T20:31:39.740353527Z,01HVSD1QWDMFKRV8H83KT38NVR,2024-04-18T20:31:39.11350351Z,01HVSD1QW5QQK1X0H1V6QHQ76Z,2024-04-18T20:31:39.11350351Z,Round 9 / 12,2024-04-18T20:31:39.11350351Z,true,2024-04-18T20:38:41.286435645Z,true,2024-04-18T20:39:23.567843342Z
01HVSEGR3HK9WA4W3A6RH0WCF4,10,2024-04-18T20:31:39.121628582Z,Chat,2024-04-18T20:31:39.121628582Z,9,2024-04-18T20:31:39.121628582Z,2,2024-04-18T20:31:39.747618577Z,01HVSD1QWDMFKRV8H83KT38NVR,2024-04-18T20:31:39.121628582Z,01HVSD1QW5QQK1X0H1V6QHQ76Z,2024-04-18T20:31:39.121628582Z,Round 10 / 12,2024-04-18T20:31:39.121628582Z,true,2024-04-18T20:39:23.681006885Z,true,2024-04-18T20:40:04.627188799Z
01HVSEGR3SHWWC09E34Q7NYXNR,11,2024-04-18T20:31:39.129161844Z,Chat,2024-04-18T20:31:39.129161844Z,10,2024-04-18T20:31:39.129161844Z,2,2024-04-18T20:31:39.804668885Z,01HVSD1QWDMFKRV8H83KT38NVR,2024-04-18T20:31:39.129161844Z,01HVSD1QW5QQK1X0H1V6QHQ76Z,2024-04-18T20:31:39.129161844Z,Round 11 / 12,2024-04-18T20:31:39.129161844Z,true,2024-04-18T20:40:05.020261Z,true,2024-04-18T20:40:49.718391423Z
01HVSEGR48B6JME39RNYY81ZP7,12,2024-04-18T20:31:39.144604305Z,Chat,2024-04-18T20:31:39.144604305Z,11,2024-04-18T20:31:39.144604305Z,2,2024-04-18T20:31:39.626174463Z,01HVSD1QWDMFKRV8H83KT38NVR,2024-04-18T20:31:39.144604305Z,01HVSD1QW5QQK1X0H1V6QHQ76Z,2024-04-18T20:31:39.144604305Z,Round 12 / 12,2024-04-18T20:31:39.144604305Z,true,2024-04-18T20:40:50.558694108Z,true,2024-04-18T20:42:08.908735149Z
01HVSEH91T4PEJ87TCV7VMTEWN,7,2024-04-18T20:31:56.474268386Z,Chat,2024-04-18T20:31:56.474268386Z,6,2024-04-18T20:31:56.474268386Z,2,2024-04-18T20:31:57.164752919Z,01HVSD1RH5HQ2Z73VKW0J8TSD8,2024-04-18T20:31:56.474268386Z,01HVSD1RGX477EMBTMA5M6ATY5,2024-04-18T20:31:56.474268386Z,Round 7 / 12,2024-04-18T20:31:56.474268386Z,true,2024-04-18T20:37:13.084062595Z,true,2024-04-18T20:37:54.915588719Z
01HVSEH9239VE97CCZPBGJ5YHG,6,2024-04-18T20:31:56.483510521Z,Chat,2024-04-18T20:31:56.483510521Z,5,2024-04-18T20:31:56.483510521Z,2,2024-04-18T20:31:57.164752919Z,01HVSD1RH5HQ2Z73VKW0J8TSD8,2024-04-18T20:31:56.483510521Z,01HVSD1RGX477EMBTMA5M6ATY5,2024-04-18T20:31:56.483510521Z,Round 6 / 12,2024-04-18T20:31:56.483510521Z,true,2024-04-18T20:36:23.644952427Z,true,2024-04-18T20:37:12.784369823Z
01HVSEH92CQE1J17VMGKJH2SMZ,5,2024-04-18T20:31:56.492555063Z,Chat,2024-04-18T20:31:56.492555063Z,4,2024-04-18T20:31:56.492555063Z,2,2024-04-18T20:31:57.164752919Z,01HVSD1RH5HQ2Z73VKW0J8TSD8,2024-04-18T20:31:56.492555063Z,01HVSD1RGX477EMBTMA5M6ATY5,2024-04-18T20:31:56.492555063Z,Round 5 / 12,2024-04-18T20:31:56.492555063Z,true,2024-04-18T20:35:39.539880616Z,true,2024-04-18T20:36:23.405773814Z
01HVSEH92WYQNM4WJ1ESNY9WNT,1,2024-04-18T20:31:56.508213004Z,Chat,2024-04-18T20:31:56.508213004Z,0,2024-04-18T20:31:56.508213004Z,2,2024-04-18T20:31:57.164752919Z,01HVSD1RH5HQ2Z73VKW0J8TSD8,2024-04-18T20:31:56.508213004Z,01HVSD1RGX477EMBTMA5M6ATY5,2024-04-18T20:31:56.508213004Z,Round 1 / 12,2024-04-18T20:31:56.508213004Z,true,2024-04-18T20:31:57.491138461Z,true,2024-04-18T20:33:01.580538762Z
01HVSEH9352VZSVVDY068C1NGR,4,2024-04-18T20:31:56.517783743Z,Chat,2024-04-18T20:31:56.517783743Z,3,2024-04-18T20:31:56.517783743Z,2,2024-04-18T20:31:57.164752919Z,01HVSD1RH5HQ2Z73VKW0J8TSD8,2024-04-18T20:31:56.517783743Z,01HVSD1RGX477EMBTMA5M6ATY5,2024-04-18T20:31:56.517783743Z,Round 4 / 12,2024-04-18T20:31:56.517783743Z,true,2024-04-18T20:34:51.706431559Z,true,2024-04-18T20:35:39.387018709Z
01HVSEH93EH7KFGJQ5PXRN4G1K,2,2024-04-18T20:31:56.526480733Z,Chat,2024-04-18T20:31:56.526480733Z,1,2024-04-18T20:31:56.526480733Z,2,2024-04-18T20:31:57.187040809Z,01HVSD1RH5HQ2Z73VKW0J8TSD8,2024-04-18T20:31:56.526480733Z,01HVSD1RGX477EMBTMA5M6ATY5,2024-04-18T20:31:56.526480733Z,Round 2 / 12,2024-04-18T20:31:56.526480733Z,true,2024-04-18T20:33:01.788832861Z,true,2024-04-18T20:34:02.411115875Z
01HVSEH93QE2V0BYPHCCZDGTCA,3,2024-04-18T20:31:56.535111721Z,Chat,2024-04-18T20:31:56.535111721Z,2,2024-04-18T20:31:56.535111721Z,2,2024-04-18T20:31:57.072356575Z,01HVSD1RH5HQ2Z73VKW0J8TSD8,2024-04-18T20:31:56.535111721Z,01HVSD1RGX477EMBTMA5M6ATY5,2024-04-18T20:31:56.535111721Z,Round 3 / 12,2024-04-18T20:31:56.535111721Z,true,2024-04-18T20:34:02.470442791Z,true,2024-04-18T20:34:51.654529055Z
01HVSEH94MFN9XE2ZQHRHNGBEE,12,2024-04-18T20:31:56.565013194Z,Chat,2024-04-18T20:31:56.565013194Z,11,2024-04-18T20:31:56.565013194Z,2,2024-04-18T20:31:57.317025321Z,01HVSD1RH5HQ2Z73VKW0J8TSD8,2024-04-18T20:31:56.565013194Z,01HVSD1RGX477EMBTMA5M6ATY5,2024-04-18T20:31:56.565013194Z,Round 12 / 12,2024-04-18T20:31:56.565013194Z,true,2024-04-18T20:41:10.28372579Z,true,2024-04-18T20:42:16.375951147Z
01HVSEH94XHTH64VET0ZT5WX2X,9,2024-04-18T20:31:56.573794309Z,Chat,2024-04-18T20:31:56.573794309Z,8,2024-04-18T20:31:56.573794309Z,2,2024-04-18T20:31:57.354224535Z,01HVSD1RH5HQ2Z73VKW0J8TSD8,2024-04-18T20:31:56.573794309Z,01HVSD1RGX477EMBTMA5M6ATY5,2024-04-18T20:31:56.573794309Z,Round 9 / 12,2024-04-18T20:31:56.573794309Z,true,2024-04-18T20:38:44.667348292Z,true,2024-04-18T20:39:28.306791435Z
01HVSEH95H0G98E8E63AT59GBY,8,2024-04-18T20:31:56.59359046Z,Chat,2024-04-18T20:31:56.59359046Z,7,2024-04-18T20:31:56.59359046Z,2,2024-04-18T20:31:57.336961844Z,01HVSD1RH5HQ2Z73VKW0J8TSD8,2024-04-18T20:31:56.59359046Z,01HVSD1RGX477EMBTMA5M6ATY5,2024-04-18T20:31:56.59359046Z,Round 8 / 12,2024-04-18T20:31:56.59359046Z,true,2024-04-18T20:37:55.06547042Z,true,2024-04-18T20:38:44.458012677Z
01HVSEH95S45EDMB1SJATRKYXP,11,2024-04-18T20:31:56.602027878Z,Chat,2024-04-18T20:31:56.602027878Z,10,2024-04-18T20:31:56.602027878Z,2,2024-04-18T20:31:57.372057788Z,01HVSD1RH5HQ2Z73VKW0J8TSD8,2024-04-18T20:31:56.602027878Z,01HVSD1RGX477EMBTMA5M6ATY5,2024-04-18T20:31:56.602027878Z,Round 11 / 12,2024-04-18T20:31:56.602027878Z,true,2024-04-18T20:40:16.187881101Z,true,2024-04-18T20:41:09.984383517Z
01HVSEH98SEMYW52Y6TQ0YECAA,10,2024-04-18T20:31:56.697281225Z,Chat,2024-04-18T20:31:56.697281225Z,9,2024-04-18T20:31:56.697281225Z,2,2024-04-18T20:31:57.655223015Z,01HVSD1RH5HQ2Z73VKW0J8TSD8,2024-04-18T20:31:56.697281225Z,01HVSD1RGX477EMBTMA5M6ATY5,2024-04-18T20:31:56.697281225Z,Round 10 / 12,2024-04-18T20:31:56.697281225Z,true,2024-04-18T20:39:28.392333824Z,true,2024-04-18T20:40:14.995323553Z
01HVSEK57TE5NN3NF466QCQ1HF,3,2024-04-18T20:32:58.106540898Z,Chat,2024-04-18T20:32:58.106540898Z,2,2024-04-18T20:32:58.106540898Z,2,2024-04-18T20:32:59.072682915Z,01HVSD1S5205HV0YEX2KCQBB5W,2024-04-18T20:32:58.106540898Z,01HVSD1S4S6ZHHXDK5PG659EZ6,2024-04-18T20:32:58.106540898Z,Round 3 / 12,2024-04-18T20:32:58.106540898Z,true,2024-04-18T20:35:05.236665633Z,true,2024-04-18T20:35:54.659787445Z
01HVSEK5892YSR0WYTQ0WC3JH4,2,2024-04-18T20:32:58.121154095Z,Chat,2024-04-18T20:32:58.121154095Z,1,2024-04-18T20:32:58.121154095Z,2,2024-04-18T20:32:59.129411193Z,01HVSD1S5205HV0YEX2KCQBB5W,2024-04-18T20:32:58.121154095Z,01HVSD1S4S6ZHHXDK5PG659EZ6,2024-04-18T20:32:58.121154095Z,Round 2 / 12,2024-04-18T20:32:58.121154095Z,true,2024-04-18T20:34:02.819044297Z,true,2024-04-18T20:35:05.070102352Z
01HVSEK58NW89TW03VXHRSYS6N,4,2024-04-18T20:32:58.133966178Z,Chat,2024-04-18T20:32:58.133966178Z,3,2024-04-18T20:32:58.133966178Z,2,2024-04-18T20:32:59.129411193Z,01HVSD1S5205HV0YEX2KCQBB5W,2024-04-18T20:32:58.133966178Z,01HVSD1S4S6ZHHXDK5PG659EZ6,2024-04-18T20:32:58.133966178Z,Round 4 / 12,2024-04-18T20:32:58.133966178Z,true,2024-04-18T20:35:54.721447388Z,true,2024-04-18T20:36:42.61441696Z
01HVSEK593TGN561YHDM4A0GV3,1,2024-04-18T20:32:58.147636928Z,Chat,2024-04-18T20:32:58.147636928Z,0,2024-04-18T20:32:58.147636928Z,2,2024-04-18T20:32:59.169448433Z,01HVSD1S5205HV0YEX2KCQBB5W,2024-04-18T20:32:58.147636928Z,01HVSD1S4S6ZHHXDK5PG659EZ6,2024-04-18T20:32:58.147636928Z,Round 1 / 12,2024-04-18T20:32:58.147636928Z,true,2024-04-18T20:32:59.719783883Z,true,2024-04-18T20:34:02.726269434Z
01HVSEK59PQ6KX3RRTQP706ND2,7,2024-04-18T20:32:58.166861703Z,Chat,2024-04-18T20:32:58.166861703Z,6,2024-04-18T20:32:58.166861703Z,2,2024-04-18T20:32:59.169448433Z,01HVSD1S5205HV0YEX2KCQBB5W,2024-04-18T20:32:58.166861703Z,01HVSD1S4S6ZHHXDK5PG659EZ6,2024-04-18T20:32:58.166861703Z,Round 7 / 12,2024-04-18T20:32:58.166861703Z,true,2024-04-18T20:38:19.630858425Z,true,2024-04-18T20:39:09.36532171Z
01HVSEK5A5S5K5GZVZ4WWC2C62,5,2024-04-18T20:32:58.181371336Z,Chat,2024-04-18T20:32:58.181371336Z,4,2024-04-18T20:32:58.181371336Z,2,2024-04-18T20:32:59.210141513Z,01HVSD1S5205HV0YEX2KCQBB5W,2024-04-18T20:32:58.181371336Z,01HVSD1S4S6ZHHXDK5PG659EZ6,2024-04-18T20:32:58.181371336Z,Round 5 / 12,2024-04-18T20:32:58.181371336Z,true,2024-04-18T20:36:42.682535531Z,true,2024-04-18T20:37:24.18373341Z
01HVSEK5AKSFCK22W5Q0P147CA,6,2024-04-18T20:32:58.195159062Z,Chat,2024-04-18T20:32:58.195159062Z,5,2024-04-18T20:32:58.195159062Z,2,2024-04-18T20:32:59.237903494Z,01HVSD1S5205HV0YEX2KCQBB5W,2024-04-18T20:32:58.195159062Z,01HVSD1S4S6ZHHXDK5PG659EZ6,2024-04-18T20:32:58.195159062Z,Round 6 / 12,2024-04-18T20:32:58.195159062Z,true,2024-04-18T20:37:24.256938131Z,true,2024-04-18T20:38:19.548885624Z
01HVSEK5B4NFCD2AJZGDXGCDM6,9,2024-04-18T20:32:58.212408679Z,Chat,2024-04-18T20:32:58.212408679Z,8,2024-04-18T20:32:58.212408679Z,2,2024-04-18T20:32:59.265908493Z,01HVSD1S5205HV0YEX2KCQBB5W,2024-04-18T20:32:58.212408679Z,01HVSD1S4S6ZHHXDK5PG659EZ6,2024-04-18T20:32:58.212408679Z,Round 9 / 12,2024-04-18T20:32:58.212408679Z,true,2024-04-18T20:40:02.524486705Z,true,2024-04-18T20:41:07.973362784Z
01HVSEK5BNFZW94DFNSRV3B93R,10,2024-04-18T20:32:58.229951502Z,Chat,2024-04-18T20:32:58.229951502Z,9,2024-04-18T20:32:58.229951502Z,2,2024-04-18T20:32:59.279607542Z,01HVSD1S5205HV0YEX2KCQBB5W,2024-04-18T20:32:58.229951502Z,01HVSD1S4S6ZHHXDK5PG659EZ6,2024-04-18T20:32:58.229951502Z,Round 10 / 12,2024-04-18T20:32:58.229951502Z,true,2024-04-18T20:41:08.2124253Z,true,2024-04-18T20:42:32.888420924Z
01HVSEK5CNY41R68D5YHS8T6NT,8,2024-04-18T20:32:58.261775237Z,Chat,2024-04-18T20:32:58.261775237Z,7,2024-04-18T20:32:58.261775237Z,2,2024-04-18T20:32:58.963643882Z,01HVSD1S5205HV0YEX2KCQBB5W,2024-04-18T20:32:58.261775237Z,01HVSD1S4S6ZHHXDK5PG659EZ6,2024-04-18T20:32:58.261775237Z,Round 8 / 12,2024-04-18T20:32:58.261775237Z,true,2024-04-18T20:39:09.447596801Z,true,2024-04-18T20:40:02.423474331Z
01HVSEK5D4MPVXJE5CBN525BHC,11,2024-04-18T20:32:58.276347222Z,Chat,2024-04-18T20:32:58.276347222Z,10,2024-04-18T20:32:58.276347222Z,2,2024-04-18T20:33:00.047122458Z,01HVSD1S5205HV0YEX2KCQBB5W,2024-04-18T20:32:58.276347222Z,01HVSD1S4S6ZHHXDK5PG659EZ6,2024-04-18T20:32:58.276347222Z,Round 11 / 12,2024-04-18T20:32:58.276347222Z,true,2024-04-18T20:42:33.215771484Z,true,2024-04-18T20:44:33.332576162Z
