id,submit,submitLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,guess,guessLastChangedAt
01HNDC6E20CJPJ0TGBSCWNY2XB,true,2024-01-30T14:26:08.88823501Z,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:25:59.872777882Z,01HNDC24YW8330C3H47G3JKDYP,2024-01-30T14:25:59.872777882Z,01HNDC3RW3WHQ4ETH8K6R783WZ,2024-01-30T14:25:59.872777882Z,01HNDC3S0XQBT338QEGXA4CZHD,2024-01-30T14:25:59.872777882Z,01HNDC2H97MM64929JJZXZ4620,2024-01-30T14:25:59.872777882Z,50,2024-01-30T14:26:08.890856686Z
01HNDC6EQ9SBXJMD44XBQVHY23,,,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:00.553346453Z,01HNDC2A4VNJPH4WH9V4PA3H0M,2024-01-30T14:26:00.553346453Z,01HNDC6E8MDE32F7FD98JM1AX0,2024-01-30T14:26:00.553346453Z,01HNDC6ECMH0KT1SKBFPTM3NHZ,2024-01-30T14:26:00.553346453Z,01HNDC40RWJFYYMT8CYTH6KGQS,2024-01-30T14:26:00.553346453Z,,
01HNDC6EQCRYS81P4RKPF1M3JW,,,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:00.556285312Z,01HNDC2A4VNJPH4WH9V4PA3H0M,2024-01-30T14:26:00.556285312Z,01HNDC6E8MDE32F7FD98JM1AX0,2024-01-30T14:26:00.556285312Z,01HNDC6ECMH0KT1SKBFPTM3NHZ,2024-01-30T14:26:00.556285312Z,01HNDC2DC49BP2TY4MPWFH1ZFY,2024-01-30T14:26:00.556285312Z,,
01HNDC6EQESR6AX140H41CHMM7,,,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:00.558710279Z,01HNDC2A4VNJPH4WH9V4PA3H0M,2024-01-30T14:26:00.558710279Z,01HNDC6E8MDE32F7FD98JM1AX0,2024-01-30T14:26:00.558710279Z,01HNDC6ECMH0KT1SKBFPTM3NHZ,2024-01-30T14:26:00.558710279Z,01HNDC54QCFEZST94NT66E1Y1V,2024-01-30T14:26:00.558710279Z,,
01HNDC6EQHVFPJ69W89671MVD6,,,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:00.561528242Z,01HNDC2A4VNJPH4WH9V4PA3H0M,2024-01-30T14:26:00.561528242Z,01HNDC6E8MDE32F7FD98JM1AX0,2024-01-30T14:26:00.561528242Z,01HNDC6ECMH0KT1SKBFPTM3NHZ,2024-01-30T14:26:00.561528242Z,01HNDC54D6T7P37CQA8S39RPW2,2024-01-30T14:26:00.561528242Z,,
01HNDC6NNC5B067HV1N24GDDWK,true,2024-01-30T14:26:21.76440648Z,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:07.6608236Z,01HNDC2A4W0MVF0WFWE3QRW4PK,2024-01-30T14:26:07.6608236Z,01HNDC4E1J63GAGKH76W5ZV3K5,2024-01-30T14:26:07.6608236Z,01HNDC4E5ZQKHW7XVSDM0EEX40,2024-01-30T14:26:07.6608236Z,01HNDC31WYP14N9WEZ0NCMDYTR,2024-01-30T14:26:07.6608236Z,14,2024-01-30T14:26:21.745070948Z
01HNDC6NNFGHDVKQX0P623GN64,true,2024-01-30T14:26:13.517856306Z,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:07.663741216Z,01HNDC2A4W0MVF0WFWE3QRW4PK,2024-01-30T14:26:07.663741216Z,01HNDC4E1J63GAGKH76W5ZV3K5,2024-01-30T14:26:07.663741216Z,01HNDC4E5ZQKHW7XVSDM0EEX40,2024-01-30T14:26:07.663741216Z,01HNDC2ANR1XXE71NH09663030,2024-01-30T14:26:07.663741216Z,24,2024-01-30T14:26:13.491889076Z
01HNDC6NNJFGC2ANW8YRTHCPH3,true,2024-01-30T14:26:14.025046822Z,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:07.666707712Z,01HNDC2A4W0MVF0WFWE3QRW4PK,2024-01-30T14:26:07.666707712Z,01HNDC4E1J63GAGKH76W5ZV3K5,2024-01-30T14:26:07.666707712Z,01HNDC4E5ZQKHW7XVSDM0EEX40,2024-01-30T14:26:07.666707712Z,01HNDC38V2G93RE564GF430461,2024-01-30T14:26:07.666707712Z,75,2024-01-30T14:26:14.017879362Z
01HNDC6NNNB8NM2BYN4XCCG83Z,true,2024-01-30T14:26:20.384466304Z,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:07.669473224Z,01HNDC2A4W0MVF0WFWE3QRW4PK,2024-01-30T14:26:07.669473224Z,01HNDC4E1J63GAGKH76W5ZV3K5,2024-01-30T14:26:07.669473224Z,01HNDC4E5ZQKHW7XVSDM0EEX40,2024-01-30T14:26:07.669473224Z,01HNDC2BWH5SYS98M56DZ07EEP,2024-01-30T14:26:07.669473224Z,20,2024-01-30T14:26:20.377091244Z
01HNDC6R8J7R2YNR5VN22FYKSQ,,,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:26:10.322817083Z,01HNDC2AJZ3MCJA1MPDB6Y1F62,2024-01-30T14:26:10.322817083Z,01HNDC5TG929DC8H9E1NB4FM8F,2024-01-30T14:26:10.322817083Z,01HNDC5TJ87ZV6QPVP4CTA7YA3,2024-01-30T14:26:10.322817083Z,01HNDC2GMYDJ85AZ6HCTM0KCE7,2024-01-30T14:26:10.322817083Z,,
01HNDC6R8NPVQW9T6Z1W3QPA7K,true,2024-01-30T14:26:31.289301656Z,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:26:10.32561134Z,01HNDC2AJZ3MCJA1MPDB6Y1F62,2024-01-30T14:26:10.32561134Z,01HNDC5TG929DC8H9E1NB4FM8F,2024-01-30T14:26:10.32561134Z,01HNDC5TJ87ZV6QPVP4CTA7YA3,2024-01-30T14:26:10.32561134Z,01HNDC2XVA6159MYXXV4NJ8CYP,2024-01-30T14:26:10.32561134Z,50,2024-01-30T14:26:31.326403319Z
01HNDC6R8R2K36JJGG4R90JP0R,true,2024-01-30T14:26:29.399114852Z,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:26:10.328627348Z,01HNDC2AJZ3MCJA1MPDB6Y1F62,2024-01-30T14:26:10.328627348Z,01HNDC5TG929DC8H9E1NB4FM8F,2024-01-30T14:26:10.328627348Z,01HNDC5TJ87ZV6QPVP4CTA7YA3,2024-01-30T14:26:10.328627348Z,01HNDC2QD17Q0GF0GG9AAYT974,2024-01-30T14:26:10.328627348Z,0,2024-01-30T14:26:29.441735544Z
01HNDC6R8V02CHT9E5PP5YV2Q7,true,2024-01-30T14:26:39.240043281Z,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:26:10.331654199Z,01HNDC2AJZ3MCJA1MPDB6Y1F62,2024-01-30T14:26:10.331654199Z,01HNDC5TG929DC8H9E1NB4FM8F,2024-01-30T14:26:10.331654199Z,01HNDC5TJ87ZV6QPVP4CTA7YA3,2024-01-30T14:26:10.331654199Z,01HNDC2JEQ45P4PS1GNYHNMQDC,2024-01-30T14:26:10.331654199Z,35,2024-01-30T14:26:39.219348688Z
01HNDC6S97K31T469SAVFREQ45,,,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:26:11.36759113Z,01HNDC2AJXWT76YQQ38QCXAH1Z,2024-01-30T14:26:11.36759113Z,01HNDC6RRHDXW1F0HZXHYRRQW2,2024-01-30T14:26:11.36759113Z,01HNDC6RW200XE739RV0G0N5WQ,2024-01-30T14:26:11.36759113Z,01HNDC2D8WY368FQYJB3AYA6PD,2024-01-30T14:26:11.36759113Z,,
01HNDC6S9AR033MWF2KQTW016G,,,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:26:11.370539719Z,01HNDC2AJXWT76YQQ38QCXAH1Z,2024-01-30T14:26:11.370539719Z,01HNDC6RRHDXW1F0HZXHYRRQW2,2024-01-30T14:26:11.370539719Z,01HNDC6RW200XE739RV0G0N5WQ,2024-01-30T14:26:11.370539719Z,01HNDC2E1WE7V12AQSA0G9QV1A,2024-01-30T14:26:11.370539719Z,,
01HNDC6S9EG6BYWXMC6KPA5984,,,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:26:11.374586843Z,01HNDC2AJXWT76YQQ38QCXAH1Z,2024-01-30T14:26:11.374586843Z,01HNDC6RRHDXW1F0HZXHYRRQW2,2024-01-30T14:26:11.374586843Z,01HNDC6RW200XE739RV0G0N5WQ,2024-01-30T14:26:11.374586843Z,01HNDC3ZD7Z4ND0ZB1WQZND0M2,2024-01-30T14:26:11.374586843Z,,
01HNDC6S9JYB3MV72VHQ983FD8,,,01HNDC2AJEJ0PA3YDXT72HTGD2,2024-01-30T14:26:11.378407789Z,01HNDC2AJXWT76YQQ38QCXAH1Z,2024-01-30T14:26:11.378407789Z,01HNDC6RRHDXW1F0HZXHYRRQW2,2024-01-30T14:26:11.378407789Z,01HNDC6RW200XE739RV0G0N5WQ,2024-01-30T14:26:11.378407789Z,01HNDC32056SVS22YHNWC846HE,2024-01-30T14:26:11.378407789Z,,
01HNDC70AQDMC2JYDA9NKDF4BX,true,2024-01-30T14:26:27.923277129Z,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:26:18.58370716Z,01HNDC24YW8330C3H47G3JKDYP,2024-01-30T14:26:18.58370716Z,01HNDC3RW164QMBJ7423VWW4GW,2024-01-30T14:26:18.58370716Z,01HNDC3S0TFBS408Q8BR4CY41G,2024-01-30T14:26:18.58370716Z,01HNDC2D2TFSMXE4B7XCE0TZ55,2024-01-30T14:26:18.58370716Z,50,2024-01-30T14:26:27.919825662Z
01HNDC70ATHE7MSSX77S1MBSXF,true,2024-01-30T14:26:43.854336649Z,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:26:18.586772635Z,01HNDC24YW8330C3H47G3JKDYP,2024-01-30T14:26:18.586772635Z,01HNDC3RW164QMBJ7423VWW4GW,2024-01-30T14:26:18.586772635Z,01HNDC3S0TFBS408Q8BR4CY41G,2024-01-30T14:26:18.586772635Z,01HNDC2H97MM64929JJZXZ4620,2024-01-30T14:26:18.586772635Z,40,2024-01-30T14:26:43.849369824Z
01HNDC70AXFWRYR8HKH5HPVEF9,true,2024-01-30T14:26:30.018556372Z,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:26:18.589574762Z,01HNDC24YW8330C3H47G3JKDYP,2024-01-30T14:26:18.589574762Z,01HNDC3RW164QMBJ7423VWW4GW,2024-01-30T14:26:18.589574762Z,01HNDC3S0TFBS408Q8BR4CY41G,2024-01-30T14:26:18.589574762Z,01HNDC2FA3VYEHGW3KZ6J12D0S,2024-01-30T14:26:18.589574762Z,80,2024-01-30T14:26:30.014514181Z
01HNDC70B0N8PQF7EVT2XPDVKA,true,2024-01-30T14:26:36.444256196Z,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:26:18.592291287Z,01HNDC24YW8330C3H47G3JKDYP,2024-01-30T14:26:18.592291287Z,01HNDC3RW164QMBJ7423VWW4GW,2024-01-30T14:26:18.592291287Z,01HNDC3S0TFBS408Q8BR4CY41G,2024-01-30T14:26:18.592291287Z,01HNDC30EDNEK5D4SPK46XX8X8,2024-01-30T14:26:18.592291287Z,26,2024-01-30T14:26:36.434181668Z
01HNDC73J0BCYDPBW38W0S1A1N,true,2024-01-30T14:26:31.063198354Z,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:21.888903277Z,01HNDC2A4W0MVF0WFWE3QRW4PK,2024-01-30T14:26:21.888903277Z,01HNDC4E1NG11KJTP0NRKN0CRP,2024-01-30T14:26:21.888903277Z,01HNDC4E3M9XR2W6578YF32XVR,2024-01-30T14:26:21.888903277Z,01HNDC2ANR1XXE71NH09663030,2024-01-30T14:26:21.888903277Z,23,2024-01-30T14:26:31.052315373Z
01HNDC73J4EP58K2ZJ5G1WEEFY,true,2024-01-30T14:26:27.496707058Z,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:21.892508003Z,01HNDC2A4W0MVF0WFWE3QRW4PK,2024-01-30T14:26:21.892508003Z,01HNDC4E1NG11KJTP0NRKN0CRP,2024-01-30T14:26:21.892508003Z,01HNDC4E3M9XR2W6578YF32XVR,2024-01-30T14:26:21.892508003Z,01HNDC38V2G93RE564GF430461,2024-01-30T14:26:21.892508003Z,76,2024-01-30T14:26:27.485565467Z
01HNDC73JA1B6QHSZYF27A8299,true,2024-01-30T14:26:31.226119979Z,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:21.898606496Z,01HNDC2A4W0MVF0WFWE3QRW4PK,2024-01-30T14:26:21.898606496Z,01HNDC4E1NG11KJTP0NRKN0CRP,2024-01-30T14:26:21.898606496Z,01HNDC4E3M9XR2W6578YF32XVR,2024-01-30T14:26:21.898606496Z,01HNDC2BWH5SYS98M56DZ07EEP,2024-01-30T14:26:21.898606496Z,20,2024-01-30T14:26:31.221246697Z
01HNDC73JDGEWCXC8ZYPPM19X2,true,2024-01-30T14:26:29.510984918Z,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:21.901994858Z,01HNDC2A4W0MVF0WFWE3QRW4PK,2024-01-30T14:26:21.901994858Z,01HNDC4E1NG11KJTP0NRKN0CRP,2024-01-30T14:26:21.901994858Z,01HNDC4E3M9XR2W6578YF32XVR,2024-01-30T14:26:21.901994858Z,01HNDC31WYP14N9WEZ0NCMDYTR,2024-01-30T14:26:21.901994858Z,14,2024-01-30T14:26:29.493993662Z
01HNDC774DP9GHPFD9R9742J52,,,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:26:25.549225748Z,01HNDC2ARG7ZAAN8F3DSRF55KQ,2024-01-30T14:26:25.549225748Z,01HNDC76G61BF2AKNJAHA6KABK,2024-01-30T14:26:25.549225748Z,01HNDC76NXR8M0MB3JV5GRJRD7,2024-01-30T14:26:25.549225748Z,01HNDC3DHQBFBFT6HMAEX3XT74,2024-01-30T14:26:25.549225748Z,,
01HNDC774H6W6R58DQQTF5VMEH,,,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:26:25.55331257Z,01HNDC2ARG7ZAAN8F3DSRF55KQ,2024-01-30T14:26:25.55331257Z,01HNDC76G61BF2AKNJAHA6KABK,2024-01-30T14:26:25.55331257Z,01HNDC76NXR8M0MB3JV5GRJRD7,2024-01-30T14:26:25.55331257Z,01HNDC3VQPKD75BZVA7N38HVR5,2024-01-30T14:26:25.55331257Z,,
01HNDC774MZWAQ1HG13WX2FQGP,,,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:26:25.556651399Z,01HNDC2ARG7ZAAN8F3DSRF55KQ,2024-01-30T14:26:25.556651399Z,01HNDC76G61BF2AKNJAHA6KABK,2024-01-30T14:26:25.556651399Z,01HNDC76NXR8M0MB3JV5GRJRD7,2024-01-30T14:26:25.556651399Z,01HNDC5C4J29952SZDTVY7XS24,2024-01-30T14:26:25.556651399Z,,
01HNDC774T2N5217PF1B4G55YX,,,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:26:25.562953533Z,01HNDC2ARG7ZAAN8F3DSRF55KQ,2024-01-30T14:26:25.562953533Z,01HNDC76G61BF2AKNJAHA6KABK,2024-01-30T14:26:25.562953533Z,01HNDC76NXR8M0MB3JV5GRJRD7,2024-01-30T14:26:25.562953533Z,01HNDC3YJ79P4J8B855CRPRZS8,2024-01-30T14:26:25.562953533Z,,
01HNDC77Y5CFPCQYYHJK6PTP6Q,true,2024-01-30T14:26:51.514796224Z,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:26:26.373101306Z,01HNDC2ARHW1Y947E290943YY2,2024-01-30T14:26:26.373101306Z,01HNDC6AE0HHFZSPMVRZH6HDYF,2024-01-30T14:26:26.373101306Z,01HNDC6AJ1PQ23448CKFV19PYF,2024-01-30T14:26:26.373101306Z,01HNDC2EZ7BJQK05YQG6M48YGR,2024-01-30T14:26:26.373101306Z,40,2024-01-30T14:26:51.504931665Z
01HNDC77Y9JF58V129KNE04TDX,true,2024-01-30T14:26:39.520278791Z,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:26:26.377767641Z,01HNDC2ARHW1Y947E290943YY2,2024-01-30T14:26:26.377767641Z,01HNDC6AE0HHFZSPMVRZH6HDYF,2024-01-30T14:26:26.377767641Z,01HNDC6AJ1PQ23448CKFV19PYF,2024-01-30T14:26:26.377767641Z,01HNDC2TN6SV4FH6JBP3BQHT0Y,2024-01-30T14:26:26.377767641Z,75,2024-01-30T14:26:39.534058781Z
01HNDC77YDNNZTTBPK7NW5J2H6,true,2024-01-30T14:26:38.317931279Z,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:26:26.381169665Z,01HNDC2ARHW1Y947E290943YY2,2024-01-30T14:26:26.381169665Z,01HNDC6AE0HHFZSPMVRZH6HDYF,2024-01-30T14:26:26.381169665Z,01HNDC6AJ1PQ23448CKFV19PYF,2024-01-30T14:26:26.381169665Z,01HNDC2T1DW3BSHDKF0KNXWSPK,2024-01-30T14:26:26.381169665Z,10,2024-01-30T14:26:38.275946921Z
01HNDC77YG7ZWDDY05WCZ61CDG,,,01HNDC2AR4JECJS10ED1GS89EN,2024-01-30T14:26:26.384755764Z,01HNDC2ARHW1Y947E290943YY2,2024-01-30T14:26:26.384755764Z,01HNDC6AE0HHFZSPMVRZH6HDYF,2024-01-30T14:26:26.384755764Z,01HNDC6AJ1PQ23448CKFV19PYF,2024-01-30T14:26:26.384755764Z,01HNDC2ZDVQ42CDAZ2XZ7ZMPWK,2024-01-30T14:26:26.384755764Z,,
01HNDC78YMHG6S6CRGR20WW5N7,,,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:26:27.41275359Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:26:27.41275359Z,01HNDC5E49KDK97JH4DH8TTZXD,2024-01-30T14:26:27.41275359Z,01HNDC5E8REAZ16WPHMAT5MB91,2024-01-30T14:26:27.41275359Z,01HNDC2JDVGZF9389F8CNRE8X3,2024-01-30T14:26:27.41275359Z,,
01HNDC78YT57Z1VC4M8CB3VEC9,,,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:26:27.418737581Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:26:27.418737581Z,01HNDC5E49KDK97JH4DH8TTZXD,2024-01-30T14:26:27.418737581Z,01HNDC5E8REAZ16WPHMAT5MB91,2024-01-30T14:26:27.418737581Z,01HNDC3GNAB9KAM86NV8D0A83V,2024-01-30T14:26:27.418737581Z,,
01HNDC78YZ2AHAYX3HMSFRTG4Q,,,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:26:27.423544726Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:26:27.423544726Z,01HNDC5E49KDK97JH4DH8TTZXD,2024-01-30T14:26:27.423544726Z,01HNDC5E8REAZ16WPHMAT5MB91,2024-01-30T14:26:27.423544726Z,01HNDC2K7W5Z4ZZC8TF17EQJBD,2024-01-30T14:26:27.423544726Z,,
01HNDC78Z4DX0ZH9TMP20NA66K,,,01HNDC24XVX52SMTNY59XNXGAF,2024-01-30T14:26:27.428399634Z,01HNDC24YTK2BJ29Y3EBY2BC28,2024-01-30T14:26:27.428399634Z,01HNDC5E49KDK97JH4DH8TTZXD,2024-01-30T14:26:27.428399634Z,01HNDC5E8REAZ16WPHMAT5MB91,2024-01-30T14:26:27.428399634Z,01HNDC32M5XTBHKT64N7XPFFC8,2024-01-30T14:26:27.428399634Z,,
01HNDC7C2SYSRMA3FCGYEBT5SG,true,2024-01-30T14:26:40.603560224Z,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:30.617781087Z,01HNDC2A4VNJPH4WH9V4PA3H0M,2024-01-30T14:26:30.617781087Z,01HNDC6E8MDE32F7FD98JM1AX0,2024-01-30T14:26:30.617781087Z,01HNDC6EFAQ4DNBR3RAECVA7E3,2024-01-30T14:26:30.617781087Z,01HNDC2DC49BP2TY4MPWFH1ZFY,2024-01-30T14:26:30.617781087Z,20,2024-01-30T14:26:40.599453808Z
01HNDC7C2X7NQY34P1ZFJG0XF5,true,2024-01-30T14:26:47.372802606Z,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:30.621377988Z,01HNDC2A4VNJPH4WH9V4PA3H0M,2024-01-30T14:26:30.621377988Z,01HNDC6E8MDE32F7FD98JM1AX0,2024-01-30T14:26:30.621377988Z,01HNDC6EFAQ4DNBR3RAECVA7E3,2024-01-30T14:26:30.621377988Z,01HNDC54QCFEZST94NT66E1Y1V,2024-01-30T14:26:30.621377988Z,75,2024-01-30T14:26:47.364752201Z
01HNDC7C30DJN73APTBPXY0GTN,true,2024-01-30T14:26:59.167178144Z,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:30.624963161Z,01HNDC2A4VNJPH4WH9V4PA3H0M,2024-01-30T14:26:30.624963161Z,01HNDC6E8MDE32F7FD98JM1AX0,2024-01-30T14:26:30.624963161Z,01HNDC6EFAQ4DNBR3RAECVA7E3,2024-01-30T14:26:30.624963161Z,01HNDC40RWJFYYMT8CYTH6KGQS,2024-01-30T14:26:30.624963161Z,54,2024-01-30T14:26:59.172265305Z
01HNDC7C34B8XFCR59TJ4H8C91,true,2024-01-30T14:26:45.944526585Z,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:30.628522704Z,01HNDC2A4VNJPH4WH9V4PA3H0M,2024-01-30T14:26:30.628522704Z,01HNDC6E8MDE32F7FD98JM1AX0,2024-01-30T14:26:30.628522704Z,01HNDC6EFAQ4DNBR3RAECVA7E3,2024-01-30T14:26:30.628522704Z,01HNDC54D6T7P37CQA8S39RPW2,2024-01-30T14:26:30.628522704Z,20,2024-01-30T14:26:45.939451787Z
01HNDC7CT7BWD1KBFT6V3X53X9,true,2024-01-30T14:26:39.70245981Z,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:31.367823342Z,01HNDC2A4W0MVF0WFWE3QRW4PK,2024-01-30T14:26:31.367823342Z,01HNDC4E1SJ3DHXJ565CJ3J1D9,2024-01-30T14:26:31.367823342Z,01HNDC4E5PE912XTXMHRNHH321,2024-01-30T14:26:31.367823342Z,01HNDC2BWH5SYS98M56DZ07EEP,2024-01-30T14:26:31.367823342Z,20,2024-01-30T14:26:39.698521969Z
01HNDC7CTBHNR8S2RB745P6KNY,true,2024-01-30T14:26:47.575184171Z,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:31.371958059Z,01HNDC2A4W0MVF0WFWE3QRW4PK,2024-01-30T14:26:31.371958059Z,01HNDC4E1SJ3DHXJ565CJ3J1D9,2024-01-30T14:26:31.371958059Z,01HNDC4E5PE912XTXMHRNHH321,2024-01-30T14:26:31.371958059Z,01HNDC38V2G93RE564GF430461,2024-01-30T14:26:31.371958059Z,24,2024-01-30T14:26:47.565710002Z
01HNDC7CTF21KTTC6Q9DKVHX1Z,true,2024-01-30T14:26:40.266818653Z,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:31.375751882Z,01HNDC2A4W0MVF0WFWE3QRW4PK,2024-01-30T14:26:31.375751882Z,01HNDC4E1SJ3DHXJ565CJ3J1D9,2024-01-30T14:26:31.375751882Z,01HNDC4E5PE912XTXMHRNHH321,2024-01-30T14:26:31.375751882Z,01HNDC31WYP14N9WEZ0NCMDYTR,2024-01-30T14:26:31.375751882Z,15,2024-01-30T14:26:40.246591496Z
01HNDC7CTPRVMXRB9AJG60J861,true,2024-01-30T14:26:38.077283687Z,01HNDC2A4FBQ000N9557VJ501H,2024-01-30T14:26:31.382239631Z,01HNDC2A4W0MVF0WFWE3QRW4PK,2024-01-30T14:26:31.382239631Z,01HNDC4E1SJ3DHXJ565CJ3J1D9,2024-01-30T14:26:31.382239631Z,01HNDC4E5PE912XTXMHRNHH321,2024-01-30T14:26:31.382239631Z,01HNDC2ANR1XXE71NH09663030,2024-01-30T14:26:31.382239631Z,23,2024-01-30T14:26:38.067415429Z
01HNDC7KXNC219QQVK8FYNP7H6,true,2024-01-30T14:26:53.639087104Z,01HNDC2AXW25WT5N58811CM7PF,2024-01-30T14:26:38.645567078Z,01HNDC2AYEQY9DGCMRSKBS5ZD5,2024-01-30T14:26:38.645567078Z,01HNDC7KGCAY0YTQJ8ZK36KR9S,2024-01-30T14:26:38.645567078Z,01HNDC7KK01JBEAPHTGGQM5NAS,2024-01-30T14:26:38.645567078Z,01HNDC2RN0CR9HQHXP5QMBNE5Z,2024-01-30T14:26:38.645567078Z,0,2024-01-30T14:26:53.488463165Z
01HNDC7KXSBPDY4ZF5XCZ9FY1C,true,2024-01-30T14:26:51.070582966Z,01HNDC2AXW25WT5N58811CM7PF,2024-01-30T14:26:38.649591029Z,01HNDC2AYEQY9DGCMRSKBS5ZD5,2024-01-30T14:26:38.649591029Z,01HNDC7KGCAY0YTQJ8ZK36KR9S,2024-01-30T14:26:38.649591029Z,01HNDC7KK01JBEAPHTGGQM5NAS,2024-01-30T14:26:38.649591029Z,01HNDC3171AJM2PQR5WBSVZGMK,2024-01-30T14:26:38.649591029Z,0,2024-01-30T14:26:51.066261278Z
01HNDC7KXXDNXWWXVY1VNEFK8Y,true,2024-01-30T14:26:52.399169987Z,01HNDC2AXW25WT5N58811CM7PF,2024-01-30T14:26:38.653322666Z,01HNDC2AYEQY9DGCMRSKBS5ZD5,2024-01-30T14:26:38.653322666Z,01HNDC7KGCAY0YTQJ8ZK36KR9S,2024-01-30T14:26:38.653322666Z,01HNDC7KK01JBEAPHTGGQM5NAS,2024-01-30T14:26:38.653322666Z,01HNDC2KJ0EXVFC41M8RJD09Q2,2024-01-30T14:26:38.653322666Z,15,2024-01-30T14:26:52.389168542Z
01HNDC7KY25EAPKXP7455F35P5,true,2024-01-30T14:26:56.853214858Z,01HNDC2AXW25WT5N58811CM7PF,2024-01-30T14:26:38.658580668Z,01HNDC2AYEQY9DGCMRSKBS5ZD5,2024-01-30T14:26:38.658580668Z,01HNDC7KGCAY0YTQJ8ZK36KR9S,2024-01-30T14:26:38.658580668Z,01HNDC7KK01JBEAPHTGGQM5NAS,2024-01-30T14:26:38.658580668Z,01HNDC32VSDAME0NX85G5DCB2M,2024-01-30T14:26:38.658580668Z,50,2024-01-30T14:26:56.843933773Z
01HNDC7N05EBKMT9AP87P3EXRT,,,01HNDC2AXW25WT5N58811CM7PF,2024-01-30T14:26:39.749073975Z,01HNDC2AYD78NVQPS5K3YNYW8T,2024-01-30T14:26:39.749073975Z,01HNDC7M57C0XZ3P1M7HV4J45J,2024-01-30T14:26:39.749073975Z,01HNDC7MCQFY72GKG8500S5ZH7,2024-01-30T14:26:39.749073975Z,01HNDC6B7933V7CM72SWY59YEM,2024-01-30T14:26:39.749073975Z,,
01HNDC7N0A3AM98YM046222TDQ,,,01HNDC2AXW25WT5N58811CM7PF,2024-01-30T14:26:39.755115907Z,01HNDC2AYD78NVQPS5K3YNYW8T,2024-01-30T14:26:39.755115907Z,01HNDC7M57C0XZ3P1M7HV4J45J,2024-01-30T14:26:39.755115907Z,01HNDC7MCQFY72GKG8500S5ZH7,2024-01-30T14:26:39.755115907Z,01HNDC5TCV4XRJQR0ZMGE8RH5T,2024-01-30T14:26:39.755115907Z,,
