id,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,guess,guessLastChangedAt,confidence,confidenceLastChangedAt,submit,submitLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt
01HWE0R4G0HKWZD7998FN74RQT,01HWE092EVWC108R7TXXQXCRSS,2024-04-26T20:15:04.192149226Z,01HWE092M367G5HJRGWFS74BHM,2024-04-26T20:15:04.192149226Z,01HWE0410N3808NPQQ6TKXZP0P,2024-04-26T20:15:04.192149226Z,65,2024-04-26T20:15:12.852828303Z,60,2024-04-26T20:15:12.861711278Z,true,2024-04-26T20:15:12.857696284Z,01HWDZATBJ8CKJ630H0EJHNC03,2024-04-26T20:15:04.192149226Z,01HWDZATBYG8AA4193EJ9RRM5A,2024-04-26T20:15:04.192149226Z
01HWE0R4GM8WJQ9T22QCHSQRCQ,01HWE092EVWC108R7TXXQXCRSS,2024-04-26T20:15:04.212818062Z,01HWE092M367G5HJRGWFS74BHM,2024-04-26T20:15:04.212818062Z,01HWE045ZAANB0ZJYW1SSVC15E,2024-04-26T20:15:04.212818062Z,64,2024-04-26T20:15:16.281787715Z,84,2024-04-26T20:15:16.277844447Z,true,2024-04-26T20:15:16.273499823Z,01HWDZATBJ8CKJ630H0EJHNC03,2024-04-26T20:15:04.212818062Z,01HWDZATBYG8AA4193EJ9RRM5A,2024-04-26T20:15:04.212818062Z
01HWE0R8DXSQ8Q9E4Q17540D8P,01HWE0BNXSHPAFR0BY0HEVPR3M,2024-04-26T20:15:08.221635235Z,01HWE0BP5C6547Z2B0FHH32TX2,2024-04-26T20:15:08.221635235Z,01HWE03NZQ1Y3NHNHEZ4REQR7S,2024-04-26T20:15:08.221635235Z,80,2024-04-26T20:15:24.69349014Z,86,2024-04-26T20:15:24.682500288Z,true,2024-04-26T20:15:24.686780718Z,01HWDZAS7MCQEA0CKR1E1TJJF3,2024-04-26T20:15:08.221635235Z,01HWDZAS82QZ7JN5BP0ER4FHFT,2024-04-26T20:15:08.221635235Z
01HWE0R8ECVHX0479KEKQ36N41,01HWE0BNXSHPAFR0BY0HEVPR3M,2024-04-26T20:15:08.236991771Z,01HWE0BP5C6547Z2B0FHH32TX2,2024-04-26T20:15:08.236991771Z,01HWE0708XWBDCHCFEVP62Y8W0,2024-04-26T20:15:08.236991771Z,78,2024-04-26T20:15:21.29666877Z,73,2024-04-26T20:15:21.301921094Z,true,2024-04-26T20:15:21.307728916Z,01HWDZAS7MCQEA0CKR1E1TJJF3,2024-04-26T20:15:08.236991771Z,01HWDZAS82QZ7JN5BP0ER4FHFT,2024-04-26T20:15:08.236991771Z
01HWE0R8EWFKA826C15NXRW5V6,01HWE0BNXSHPAFR0BY0HEVPR3M,2024-04-26T20:15:08.252695992Z,01HWE0BP5C6547Z2B0FHH32TX2,2024-04-26T20:15:08.252695992Z,01HWE07RP3NFKJ2B7A0524BCEZ,2024-04-26T20:15:08.252695992Z,38,2024-04-26T20:15:27.979539116Z,77,2024-04-26T20:15:27.972726187Z,true,2024-04-26T20:15:27.988631912Z,01HWDZAS7MCQEA0CKR1E1TJJF3,2024-04-26T20:15:08.252695992Z,01HWDZAS82QZ7JN5BP0ER4FHFT,2024-04-26T20:15:08.252695992Z
01HWE0R8FB0J37T542QFZJVM8P,01HWE0BNXSHPAFR0BY0HEVPR3M,2024-04-26T20:15:08.267792183Z,01HWE0BP5C6547Z2B0FHH32TX2,2024-04-26T20:15:08.267792183Z,01HWE088VPENM3R5H4W1S2ZNHC,2024-04-26T20:15:08.267792183Z,89,2024-04-26T20:15:16.3971003Z,71,2024-04-26T20:15:16.402473924Z,true,2024-04-26T20:15:16.406417343Z,01HWDZAS7MCQEA0CKR1E1TJJF3,2024-04-26T20:15:08.267792183Z,01HWDZAS82QZ7JN5BP0ER4FHFT,2024-04-26T20:15:08.267792183Z
01HWE0R8MFRMFVD8HS8W9SDVXC,01HWE0PCEW6ZSE42WHDKG3PCTR,2024-04-26T20:15:08.431651082Z,01HWE0PCP5PDDFZZVQ2DRCG7RJ,2024-04-26T20:15:08.431651082Z,01HWE04YAH83J87T952MNFCZDG,2024-04-26T20:15:08.431651082Z,,,,,,,01HWDZAKQRJY6V2VBKWA1ATQB7,2024-04-26T20:15:08.431651082Z,01HWDZAKR70RW3EAE4M8GPQY4F,2024-04-26T20:15:08.431651082Z
01HWE0R8MY0QRBBMNATG1TS8QA,01HWE0PCEW6ZSE42WHDKG3PCTR,2024-04-26T20:15:08.446274321Z,01HWE0PCP5PDDFZZVQ2DRCG7RJ,2024-04-26T20:15:08.446274321Z,01HWE0ETRWKJPKY6P83MN337X3,2024-04-26T20:15:08.446274321Z,,,,,,,01HWDZAKQRJY6V2VBKWA1ATQB7,2024-04-26T20:15:08.446274321Z,01HWDZAKR70RW3EAE4M8GPQY4F,2024-04-26T20:15:08.446274321Z
01HWE0R8NCKF6FNWE1KYFWEM8P,01HWE0PCEW6ZSE42WHDKG3PCTR,2024-04-26T20:15:08.460089449Z,01HWE0PCP5PDDFZZVQ2DRCG7RJ,2024-04-26T20:15:08.460089449Z,01HWE0EXJJJA09SH9FFEK5E0ZR,2024-04-26T20:15:08.460089449Z,,,,,,,01HWDZAKQRJY6V2VBKWA1ATQB7,2024-04-26T20:15:08.460089449Z,01HWDZAKR70RW3EAE4M8GPQY4F,2024-04-26T20:15:08.460089449Z
01HWE0R8NSKRRBMF6J1BQVZTE6,01HWE0PCEW6ZSE42WHDKG3PCTR,2024-04-26T20:15:08.473917793Z,01HWE0PCP5PDDFZZVQ2DRCG7RJ,2024-04-26T20:15:08.473917793Z,01HWE0G5XSZK35T1BRJ2KKQJHD,2024-04-26T20:15:08.473917793Z,,,,,,,01HWDZAKQRJY6V2VBKWA1ATQB7,2024-04-26T20:15:08.473917793Z,01HWDZAKR70RW3EAE4M8GPQY4F,2024-04-26T20:15:08.473917793Z
01HWE0R9DNC1ES822FW6TGNXF1,01HWE0F3MKC7S5FFF0KFP31YVK,2024-04-26T20:15:09.237507564Z,01HWE0F3SCG4WW1T43SDGYVMVN,2024-04-26T20:15:09.237507564Z,01HWE05ADYMWRMK184QF4PKYSH,2024-04-26T20:15:09.237507564Z,76,2024-04-26T20:15:23.548049335Z,72,2024-04-26T20:15:23.544024862Z,true,2024-04-26T20:15:23.554004719Z,01HWDZAQSPSVCYRGXJWZRG3KGC,2024-04-26T20:15:09.237507564Z,01HWDZAQTA0P9K0JJKTG94QYQD,2024-04-26T20:15:09.237507564Z
01HWE0R9E3MZC31EJGFTYMP8M3,01HWE0F3MKC7S5FFF0KFP31YVK,2024-04-26T20:15:09.251753143Z,01HWE0F3SCG4WW1T43SDGYVMVN,2024-04-26T20:15:09.251753143Z,01HWE05B6BS0Q3T43SBS81NNMJ,2024-04-26T20:15:09.251753143Z,66,2024-04-26T20:15:29.385149463Z,90,2024-04-26T20:15:29.397723395Z,true,2024-04-26T20:15:29.391997659Z,01HWDZAQSPSVCYRGXJWZRG3KGC,2024-04-26T20:15:09.251753143Z,01HWDZAQTA0P9K0JJKTG94QYQD,2024-04-26T20:15:09.251753143Z
01HWE0R9EN9B5YJHWYBHQQPH0G,01HWE0F3MKC7S5FFF0KFP31YVK,2024-04-26T20:15:09.269403945Z,01HWE0F3SCG4WW1T43SDGYVMVN,2024-04-26T20:15:09.269403945Z,01HWE074HRK1X9TA5Y6F777R4Y,2024-04-26T20:15:09.269403945Z,91,2024-04-26T20:15:26.103860994Z,85,2024-04-26T20:15:26.110641653Z,true,2024-04-26T20:15:26.116199388Z,01HWDZAQSPSVCYRGXJWZRG3KGC,2024-04-26T20:15:09.269403945Z,01HWDZAQTA0P9K0JJKTG94QYQD,2024-04-26T20:15:09.269403945Z
01HWE0R9F4ZT2A77Q8Q1XQEAFM,01HWE0F3MKC7S5FFF0KFP31YVK,2024-04-26T20:15:09.284243246Z,01HWE0F3SCG4WW1T43SDGYVMVN,2024-04-26T20:15:09.284243246Z,01HWE07RD5CTTN9C98NZEA958Z,2024-04-26T20:15:09.284243246Z,79,2024-04-26T20:15:24.97374168Z,85,2024-04-26T20:15:24.96930412Z,true,2024-04-26T20:15:24.978092354Z,01HWDZAQSPSVCYRGXJWZRG3KGC,2024-04-26T20:15:09.284243246Z,01HWDZAQTA0P9K0JJKTG94QYQD,2024-04-26T20:15:09.284243246Z
01HWE0RAD6B221C1BAZ8C0T0KT,01HWE05T8CS3R62GXEY664M6C3,2024-04-26T20:15:10.246516979Z,01HWE05TBMGZB7W397XZTG61V2,2024-04-26T20:15:10.246516979Z,01HWDZVQR8AF8Q1C1HKJDV9B66,2024-04-26T20:15:10.246516979Z,69,2024-04-26T20:15:19.017979481Z,82,2024-04-26T20:15:19.008160471Z,true,2024-04-26T20:15:19.012527125Z,01HWDZAVK2HHH7A9FE120SJX4Q,2024-04-26T20:15:10.246516979Z,01HWDZAVKD71B2T8P146Z0RE23,2024-04-26T20:15:10.246516979Z
01HWE0RADQG5EK7JAV8XR469FB,01HWE05T8CS3R62GXEY664M6C3,2024-04-26T20:15:10.263514896Z,01HWE05TBMGZB7W397XZTG61V2,2024-04-26T20:15:10.263514896Z,01HWDZWT9KWEYRWR1WX4F9WYDJ,2024-04-26T20:15:10.263514896Z,84,2024-04-26T20:15:16.464225364Z,100,2024-04-26T20:15:16.475929299Z,true,2024-04-26T20:15:16.46883314Z,01HWDZAVK2HHH7A9FE120SJX4Q,2024-04-26T20:15:10.263514896Z,01HWDZAVKD71B2T8P146Z0RE23,2024-04-26T20:15:10.263514896Z
01HWE0RAE31KYXECPTRRG476VM,01HWE05T8CS3R62GXEY664M6C3,2024-04-26T20:15:10.275274696Z,01HWE05TBMGZB7W397XZTG61V2,2024-04-26T20:15:10.275274696Z,01HWDZX4K47QN05XJEM90F1XJ0,2024-04-26T20:15:10.275274696Z,,,,,,,01HWDZAVK2HHH7A9FE120SJX4Q,2024-04-26T20:15:10.275274696Z,01HWDZAVKD71B2T8P146Z0RE23,2024-04-26T20:15:10.275274696Z
01HWE0RAEG6SWAYT7YAD0RVVQW,01HWE05T8CS3R62GXEY664M6C3,2024-04-26T20:15:10.288598599Z,01HWE05TBMGZB7W397XZTG61V2,2024-04-26T20:15:10.288598599Z,01HWDZYE9K97SZZPWRG4GESHHB,2024-04-26T20:15:10.288598599Z,,,,,,,01HWDZAVK2HHH7A9FE120SJX4Q,2024-04-26T20:15:10.288598599Z,01HWDZAVKD71B2T8P146Z0RE23,2024-04-26T20:15:10.288598599Z
01HWE0RPNY2FA3ZFDCBC9NFM06,01HWE092ERCYQZTRHJQBPAQX76,2024-04-26T20:15:22.814943607Z,01HWE092TRC6DSC4SPCHD7KK9Z,2024-04-26T20:15:22.814943607Z,01HWDZZSM0ZY571FYKF58XSYD3,2024-04-26T20:15:22.814943607Z,,,,,,,01HWDZATBJ8CKJ630H0EJHNC03,2024-04-26T20:15:22.814943607Z,01HWDZATBYG8AA4193EJ9RRM5A,2024-04-26T20:15:22.814943607Z
01HWE0RPP8AH01SR631QVYNJEX,01HWE092ERCYQZTRHJQBPAQX76,2024-04-26T20:15:22.824363196Z,01HWE092TRC6DSC4SPCHD7KK9Z,2024-04-26T20:15:22.824363196Z,01HWE02FH9VAQ912VHKVH0RPSB,2024-04-26T20:15:22.824363196Z,,,,,,,01HWDZATBJ8CKJ630H0EJHNC03,2024-04-26T20:15:22.824363196Z,01HWDZATBYG8AA4193EJ9RRM5A,2024-04-26T20:15:22.824363196Z
01HWE0RPPMXNAR953E75PQ42GC,01HWE092ERCYQZTRHJQBPAQX76,2024-04-26T20:15:22.836104921Z,01HWE092TRC6DSC4SPCHD7KK9Z,2024-04-26T20:15:22.836104921Z,01HWE0410N3808NPQQ6TKXZP0P,2024-04-26T20:15:22.836104921Z,,,,,,,01HWDZATBJ8CKJ630H0EJHNC03,2024-04-26T20:15:22.836104921Z,01HWDZATBYG8AA4193EJ9RRM5A,2024-04-26T20:15:22.836104921Z
01HWE0RPPX596P56BKH9B8N5E8,01HWE092ERCYQZTRHJQBPAQX76,2024-04-26T20:15:22.84580283Z,01HWE092TRC6DSC4SPCHD7KK9Z,2024-04-26T20:15:22.84580283Z,01HWE045ZAANB0ZJYW1SSVC15E,2024-04-26T20:15:22.84580283Z,,,,,,,01HWDZATBJ8CKJ630H0EJHNC03,2024-04-26T20:15:22.84580283Z,01HWDZATBYG8AA4193EJ9RRM5A,2024-04-26T20:15:22.84580283Z
01HWE0RQAM4AH09RJJ717BZV1N,01HWE0JDR9TZD5FYYBB8G15R90,2024-04-26T20:15:23.47678556Z,01HWE0JE2BJHJGV26T4GZB726W,2024-04-26T20:15:23.47678556Z,01HWE09WBQMHPZWM95YRMSKAKX,2024-04-26T20:15:23.47678556Z,75,2024-04-26T20:15:51.995876447Z,83,2024-04-26T20:15:52.004126376Z,true,2024-04-26T20:15:52.011678724Z,01HWDZANW2GG5HC8HFX8JCB2RX,2024-04-26T20:15:23.47678556Z,01HWDZANWHCGGCFKDW5YHNPT7W,2024-04-26T20:15:23.47678556Z
01HWE0RQAZXNEQ1KDT1JTE4TWG,01HWE0JDR9TZD5FYYBB8G15R90,2024-04-26T20:15:23.487273125Z,01HWE0JE2BJHJGV26T4GZB726W,2024-04-26T20:15:23.487273125Z,01HWE0AMGDEBQ2W04WPMYGPGAE,2024-04-26T20:15:23.487273125Z,54,2024-04-26T20:15:46.195714982Z,45,2024-04-26T20:15:46.200182298Z,true,2024-04-26T20:15:46.203632356Z,01HWDZANW2GG5HC8HFX8JCB2RX,2024-04-26T20:15:23.487273125Z,01HWDZANWHCGGCFKDW5YHNPT7W,2024-04-26T20:15:23.487273125Z
01HWE0RQB9QB300T873APZEGNQ,01HWE0JDR9TZD5FYYBB8G15R90,2024-04-26T20:15:23.497395082Z,01HWE0JE2BJHJGV26T4GZB726W,2024-04-26T20:15:23.497395082Z,01HWE0BFRG9EQK2TEAQTWE8YDH,2024-04-26T20:15:23.497395082Z,40,2024-04-26T20:15:51.045436695Z,65,2024-04-26T20:15:51.039062583Z,true,2024-04-26T20:15:51.056173956Z,01HWDZANW2GG5HC8HFX8JCB2RX,2024-04-26T20:15:23.497395082Z,01HWDZANWHCGGCFKDW5YHNPT7W,2024-04-26T20:15:23.497395082Z
01HWE0RQBJ9AYSEPW5YWK6WPB2,01HWE0JDR9TZD5FYYBB8G15R90,2024-04-26T20:15:23.50635798Z,01HWE0JE2BJHJGV26T4GZB726W,2024-04-26T20:15:23.50635798Z,01HWE0DVHW62Q9SX3HB9N3FCJX,2024-04-26T20:15:23.50635798Z,73,2024-04-26T20:15:43.296763891Z,49,2024-04-26T20:15:43.301199668Z,true,2024-04-26T20:15:43.308396809Z,01HWDZANW2GG5HC8HFX8JCB2RX,2024-04-26T20:15:23.50635798Z,01HWDZANWHCGGCFKDW5YHNPT7W,2024-04-26T20:15:23.50635798Z
01HWE0RTVXPT5S4M92R601B2PA,01HWE0MEY6D5NM9KY6HXWSJ3TJ,2024-04-26T20:15:27.101582802Z,01HWE0MFD31V21S8GTRVVYN0RK,2024-04-26T20:15:27.101582802Z,01HWE0C87KP88F9YP8D185EVEJ,2024-04-26T20:15:27.101582802Z,82,2024-04-26T20:15:47.812225314Z,47,2024-04-26T20:15:47.816210823Z,true,2024-04-26T20:15:47.820574162Z,01HWE0BV2VC50K6H9AN3BHDNMA,2024-04-26T20:15:27.101582802Z,01HWE0BV3PWRSDTHWSV372E9CY,2024-04-26T20:15:27.101582802Z
01HWE0RTWCZM2H6N635KZ2DB0B,01HWE0MEY6D5NM9KY6HXWSJ3TJ,2024-04-26T20:15:27.116198266Z,01HWE0MFD31V21S8GTRVVYN0RK,2024-04-26T20:15:27.116198266Z,01HWE0CHNW8QYXQZVX2C0BV098,2024-04-26T20:15:27.116198266Z,39,2024-04-26T20:15:41.944547205Z,58,2024-04-26T20:15:41.949588407Z,true,2024-04-26T20:15:41.957124435Z,01HWE0BV2VC50K6H9AN3BHDNMA,2024-04-26T20:15:27.116198266Z,01HWE0BV3PWRSDTHWSV372E9CY,2024-04-26T20:15:27.116198266Z
01HWE0RTWRZHSXJX0F181EGTFF,01HWE0MEY6D5NM9KY6HXWSJ3TJ,2024-04-26T20:15:27.128722914Z,01HWE0MFD31V21S8GTRVVYN0RK,2024-04-26T20:15:27.128722914Z,01HWE0EJCZ66GJ0AQ5XEMQWVD6,2024-04-26T20:15:27.128722914Z,86,2024-04-26T20:15:46.398092895Z,74,2024-04-26T20:15:46.40250714Z,true,2024-04-26T20:15:46.408008398Z,01HWE0BV2VC50K6H9AN3BHDNMA,2024-04-26T20:15:27.128722914Z,01HWE0BV3PWRSDTHWSV372E9CY,2024-04-26T20:15:27.128722914Z
01HWE0RTX40W6F9RSCYZX5W8EM,01HWE0MEY6D5NM9KY6HXWSJ3TJ,2024-04-26T20:15:27.140988059Z,01HWE0MFD31V21S8GTRVVYN0RK,2024-04-26T20:15:27.140988059Z,01HWE0ESPAYRD0BQKSE8Q1AAQT,2024-04-26T20:15:27.140988059Z,50,2024-04-26T20:15:41.559210194Z,87,2024-04-26T20:15:41.569272508Z,true,2024-04-26T20:15:41.578917917Z,01HWE0BV2VC50K6H9AN3BHDNMA,2024-04-26T20:15:27.140988059Z,01HWE0BV3PWRSDTHWSV372E9CY,2024-04-26T20:15:27.140988059Z
01HWE0RVZSJK3G0YPAVHT3K1XD,01HWE0BNXV35WMD7HK00BZNV6W,2024-04-26T20:15:28.249514645Z,01HWE0BP5E6EFJYG9ZGBYK0ZDN,2024-04-26T20:15:28.249514645Z,01HWE03NZQ1Y3NHNHEZ4REQR7S,2024-04-26T20:15:28.249514645Z,,,,,,,01HWDZAS7MCQEA0CKR1E1TJJF3,2024-04-26T20:15:28.249514645Z,01HWDZAS82QZ7JN5BP0ER4FHFT,2024-04-26T20:15:28.249514645Z
01HWE0RW0AF6T4AHBGHTZ8SR1X,01HWE0BNXV35WMD7HK00BZNV6W,2024-04-26T20:15:28.266279006Z,01HWE0BP5E6EFJYG9ZGBYK0ZDN,2024-04-26T20:15:28.266279006Z,01HWE0708XWBDCHCFEVP62Y8W0,2024-04-26T20:15:28.266279006Z,,,,,,,01HWDZAS7MCQEA0CKR1E1TJJF3,2024-04-26T20:15:28.266279006Z,01HWDZAS82QZ7JN5BP0ER4FHFT,2024-04-26T20:15:28.266279006Z
01HWE0RW0TMA9RJ39HTC064H8P,01HWE0BNXV35WMD7HK00BZNV6W,2024-04-26T20:15:28.282302815Z,01HWE0BP5E6EFJYG9ZGBYK0ZDN,2024-04-26T20:15:28.282302815Z,01HWE07RP3NFKJ2B7A0524BCEZ,2024-04-26T20:15:28.282302815Z,,,,,,,01HWDZAS7MCQEA0CKR1E1TJJF3,2024-04-26T20:15:28.282302815Z,01HWDZAS82QZ7JN5BP0ER4FHFT,2024-04-26T20:15:28.282302815Z
01HWE0RW199ZRF2F0Y6NQF3SAV,01HWE0BNXV35WMD7HK00BZNV6W,2024-04-26T20:15:28.297354472Z,01HWE0BP5E6EFJYG9ZGBYK0ZDN,2024-04-26T20:15:28.297354472Z,01HWE088VPENM3R5H4W1S2ZNHC,2024-04-26T20:15:28.297354472Z,,,,,,,01HWDZAS7MCQEA0CKR1E1TJJF3,2024-04-26T20:15:28.297354472Z,01HWDZAS82QZ7JN5BP0ER4FHFT,2024-04-26T20:15:28.297354472Z
01HWE0RXA8F5GVEJ4MEGV5GVRW,01HWE0F3MQ8DXKHS4P8N1YHECD,2024-04-26T20:15:29.608222151Z,01HWE0F3R7N1VCCKV2A9KMTFYP,2024-04-26T20:15:29.608222151Z,01HWE05ADYMWRMK184QF4PKYSH,2024-04-26T20:15:29.608222151Z,,,,,,,01HWDZAQSPSVCYRGXJWZRG3KGC,2024-04-26T20:15:29.608222151Z,01HWDZAQTA0P9K0JJKTG94QYQD,2024-04-26T20:15:29.608222151Z
01HWE0RXAM86W2F4CCV5G74ZK4,01HWE0F3MQ8DXKHS4P8N1YHECD,2024-04-26T20:15:29.620848473Z,01HWE0F3R7N1VCCKV2A9KMTFYP,2024-04-26T20:15:29.620848473Z,01HWE05B6BS0Q3T43SBS81NNMJ,2024-04-26T20:15:29.620848473Z,,,,,,,01HWDZAQSPSVCYRGXJWZRG3KGC,2024-04-26T20:15:29.620848473Z,01HWDZAQTA0P9K0JJKTG94QYQD,2024-04-26T20:15:29.620848473Z
01HWE0RXB4E3C80ZV9R60876F7,01HWE0F3MQ8DXKHS4P8N1YHECD,2024-04-26T20:15:29.636153212Z,01HWE0F3R7N1VCCKV2A9KMTFYP,2024-04-26T20:15:29.636153212Z,01HWE074HRK1X9TA5Y6F777R4Y,2024-04-26T20:15:29.636153212Z,,,,,,,01HWDZAQSPSVCYRGXJWZRG3KGC,2024-04-26T20:15:29.636153212Z,01HWDZAQTA0P9K0JJKTG94QYQD,2024-04-26T20:15:29.636153212Z
01HWE0RXBGKG34FA9QBE24N4VH,01HWE0F3MQ8DXKHS4P8N1YHECD,2024-04-26T20:15:29.648980127Z,01HWE0F3R7N1VCCKV2A9KMTFYP,2024-04-26T20:15:29.648980127Z,01HWE07RD5CTTN9C98NZEA958Z,2024-04-26T20:15:29.648980127Z,,,,,,,01HWDZAQSPSVCYRGXJWZRG3KGC,2024-04-26T20:15:29.648980127Z,01HWDZAQTA0P9K0JJKTG94QYQD,2024-04-26T20:15:29.648980127Z
01HWE0S62GVTA34WEY32V3T970,01HWE0PCEW6ZSE42WHDKG3PCTR,2024-04-26T20:15:38.576711976Z,01HWE0PCRCX1DC3KCA6G3N6JDE,2024-04-26T20:15:38.576711976Z,01HWE04YAH83J87T952MNFCZDG,2024-04-26T20:15:38.576711976Z,,,,,,,01HWDZAKQRJY6V2VBKWA1ATQB7,2024-04-26T20:15:38.576711976Z,01HWDZAKR70RW3EAE4M8GPQY4F,2024-04-26T20:15:38.576711976Z
01HWE0S62T0TG3CZH88NG5T9XV,01HWE0PCEW6ZSE42WHDKG3PCTR,2024-04-26T20:15:38.586703475Z,01HWE0PCRCX1DC3KCA6G3N6JDE,2024-04-26T20:15:38.586703475Z,01HWE0ETRWKJPKY6P83MN337X3,2024-04-26T20:15:38.586703475Z,77,2024-04-26T20:16:01.872208848Z,86,2024-04-26T20:16:01.867684271Z,true,2024-04-26T20:16:01.875653405Z,01HWDZAKQRJY6V2VBKWA1ATQB7,2024-04-26T20:15:38.586703475Z,01HWDZAKR70RW3EAE4M8GPQY4F,2024-04-26T20:15:38.586703475Z
01HWE0S6341JD8VP3BPQYGDFGX,01HWE0PCEW6ZSE42WHDKG3PCTR,2024-04-26T20:15:38.596224327Z,01HWE0PCRCX1DC3KCA6G3N6JDE,2024-04-26T20:15:38.596224327Z,01HWE0EXJJJA09SH9FFEK5E0ZR,2024-04-26T20:15:38.596224327Z,61,2024-04-26T20:15:55.444049832Z,24,2024-04-26T20:15:55.449419249Z,true,2024-04-26T20:15:55.490914702Z,01HWDZAKQRJY6V2VBKWA1ATQB7,2024-04-26T20:15:38.596224327Z,01HWDZAKR70RW3EAE4M8GPQY4F,2024-04-26T20:15:38.596224327Z
01HWE0S63CYK7NCC06HX8B6DH1,01HWE0PCEW6ZSE42WHDKG3PCTR,2024-04-26T20:15:38.604900557Z,01HWE0PCRCX1DC3KCA6G3N6JDE,2024-04-26T20:15:38.604900557Z,01HWE0G5XSZK35T1BRJ2KKQJHD,2024-04-26T20:15:38.604900557Z,78,2024-04-26T20:16:06.916162577Z,62,2024-04-26T20:16:06.921728839Z,true,2024-04-26T20:16:07.145466061Z,01HWDZAKQRJY6V2VBKWA1ATQB7,2024-04-26T20:15:38.604900557Z,01HWDZAKR70RW3EAE4M8GPQY4F,2024-04-26T20:15:38.604900557Z
01HWE0SF822GBXE0JP7A09NJG6,01HWE0MEYHTF24JA40DE1BHPNG,2024-04-26T20:15:47.970812611Z,01HWE0MF6MX172BD21CEHNTGB2,2024-04-26T20:15:47.970812611Z,01HWE0C87KP88F9YP8D185EVEJ,2024-04-26T20:15:47.970812611Z,,,,,,,01HWE0BV2VC50K6H9AN3BHDNMA,2024-04-26T20:15:47.970812611Z,01HWE0BV3PWRSDTHWSV372E9CY,2024-04-26T20:15:47.970812611Z
01HWE0SF8DZFNT7R03PGNDQJ75,01HWE0MEYHTF24JA40DE1BHPNG,2024-04-26T20:15:47.981090746Z,01HWE0MF6MX172BD21CEHNTGB2,2024-04-26T20:15:47.981090746Z,01HWE0CHNW8QYXQZVX2C0BV098,2024-04-26T20:15:47.981090746Z,,,,,,,01HWE0BV2VC50K6H9AN3BHDNMA,2024-04-26T20:15:47.981090746Z,01HWE0BV3PWRSDTHWSV372E9CY,2024-04-26T20:15:47.981090746Z
01HWE0SF8RT1CNB3A6EKWVQAFM,01HWE0MEYHTF24JA40DE1BHPNG,2024-04-26T20:15:47.992566685Z,01HWE0MF6MX172BD21CEHNTGB2,2024-04-26T20:15:47.992566685Z,01HWE0EJCZ66GJ0AQ5XEMQWVD6,2024-04-26T20:15:47.992566685Z,,,,,,,01HWE0BV2VC50K6H9AN3BHDNMA,2024-04-26T20:15:47.992566685Z,01HWE0BV3PWRSDTHWSV372E9CY,2024-04-26T20:15:47.992566685Z
01HWE0SF9A4AFB4T2KC7AATYH0,01HWE0MEYHTF24JA40DE1BHPNG,2024-04-26T20:15:48.010431915Z,01HWE0MF6MX172BD21CEHNTGB2,2024-04-26T20:15:48.010431915Z,01HWE0ESPAYRD0BQKSE8Q1AAQT,2024-04-26T20:15:48.010431915Z,,,,,,,01HWE0BV2VC50K6H9AN3BHDNMA,2024-04-26T20:15:48.010431915Z,01HWE0BV3PWRSDTHWSV372E9CY,2024-04-26T20:15:48.010431915Z
01HWE0SKDN2AK7XQEJJD94K8R0,01HWE0JDS83DH2XV3ZA4DA2NMS,2024-04-26T20:15:52.245158513Z,01HWE0JE3W3M566EC0P0CJ2E20,2024-04-26T20:15:52.245158513Z,01HWE09WBQMHPZWM95YRMSKAKX,2024-04-26T20:15:52.245158513Z,,,,,,,01HWDZANW2GG5HC8HFX8JCB2RX,2024-04-26T20:15:52.245158513Z,01HWDZANWHCGGCFKDW5YHNPT7W,2024-04-26T20:15:52.245158513Z
01HWE0SKE984PYC4WZ1GYGWARD,01HWE0JDS83DH2XV3ZA4DA2NMS,2024-04-26T20:15:52.266009696Z,01HWE0JE3W3M566EC0P0CJ2E20,2024-04-26T20:15:52.266009696Z,01HWE0AMGDEBQ2W04WPMYGPGAE,2024-04-26T20:15:52.266009696Z,,,,,,,01HWDZANW2GG5HC8HFX8JCB2RX,2024-04-26T20:15:52.266009696Z,01HWDZANWHCGGCFKDW5YHNPT7W,2024-04-26T20:15:52.266009696Z
01HWE0SKEWVVH3AF3DJ7F8AX60,01HWE0JDS83DH2XV3ZA4DA2NMS,2024-04-26T20:15:52.284129321Z,01HWE0JE3W3M566EC0P0CJ2E20,2024-04-26T20:15:52.284129321Z,01HWE0BFRG9EQK2TEAQTWE8YDH,2024-04-26T20:15:52.284129321Z,,,,,,,01HWDZANW2GG5HC8HFX8JCB2RX,2024-04-26T20:15:52.284129321Z,01HWDZANWHCGGCFKDW5YHNPT7W,2024-04-26T20:15:52.284129321Z
01HWE0SKFPDBMGPQZ18EV7QQ9W,01HWE0JDS83DH2XV3ZA4DA2NMS,2024-04-26T20:15:52.310090065Z,01HWE0JE3W3M566EC0P0CJ2E20,2024-04-26T20:15:52.310090065Z,01HWE0DVHW62Q9SX3HB9N3FCJX,2024-04-26T20:15:52.310090065Z,,,,,,,01HWDZANW2GG5HC8HFX8JCB2RX,2024-04-26T20:15:52.310090065Z,01HWDZANWHCGGCFKDW5YHNPT7W,2024-04-26T20:15:52.310090065Z
