id,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,guess,guessLastChangedAt,submit,submitLastChangedAt
01HNDBFXW1913GNAY4SKJSEE5P,01HNDBF0ADE62GGD86JMW7ESZ6,2024-01-30T14:13:42.401860013Z,01HNDBA9G4GH1RKT6Z9GDAG8W8,2024-01-30T14:13:42.401860013Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:13:42.401860013Z,01HNDB3XTQF66NKEQ7HBCBY9BJ,2024-01-30T14:13:42.401860013Z,01HNDBF058KTYC2X3FWN0KKVKG,2024-01-30T14:13:42.401860013Z,16,2024-01-30T14:13:57.580585513Z,true,2024-01-30T14:13:57.728070717Z
01HNDBFXW2HCVQJSF8EMGVHS83,01HNDBF0ADE62GGD86JMW7ESZ6,2024-01-30T14:13:42.402960246Z,01HNDB7M8Y6J4MSBAEXKPBE52C,2024-01-30T14:13:42.402960246Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:13:42.402960246Z,01HNDB3XTQF66NKEQ7HBCBY9BJ,2024-01-30T14:13:42.402960246Z,01HNDBF058KTYC2X3FWN0KKVKG,2024-01-30T14:13:42.402960246Z,59,2024-01-30T14:14:10.118009658Z,true,2024-01-30T14:14:10.119445624Z
01HNDBFZW7QMD55MSFWDHVR6EE,01HNDBFZE7Z9ACH9J25FVZ1J62,2024-01-30T14:13:44.455265871Z,01HNDBB7TV21JG5MZYX6KNMBHP,2024-01-30T14:13:44.455265871Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:13:44.455265871Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:13:44.455265871Z,01HNDBFZBYQHQAFMM39MH8KD2W,2024-01-30T14:13:44.455265871Z,,,,
01HNDBFZW89PYQCCTZET5HA6PH,01HNDBFZE7Z9ACH9J25FVZ1J62,2024-01-30T14:13:44.456763115Z,01HNDBBSTHEXR7JGQ3HQ9KMVE5,2024-01-30T14:13:44.456763115Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:13:44.456763115Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:13:44.456763115Z,01HNDBFZBYQHQAFMM39MH8KD2W,2024-01-30T14:13:44.456763115Z,,,,
01HNDBFZWAJH5Z4N54SWPCB54B,01HNDBFZE7Z9ACH9J25FVZ1J62,2024-01-30T14:13:44.459263864Z,01HNDBBG1ZAHRVJ99AK6GR19QK,2024-01-30T14:13:44.459263864Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:13:44.459263864Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:13:44.459263864Z,01HNDBFZBYQHQAFMM39MH8KD2W,2024-01-30T14:13:44.459263864Z,,,,
01HNDBFZWDK3HMJBD0N3P1HXR6,01HNDBFZE7Z9ACH9J25FVZ1J62,2024-01-30T14:13:44.461990968Z,01HNDBBWYS0VTT6GTQT00GCCPT,2024-01-30T14:13:44.461990968Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:13:44.461990968Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:13:44.461990968Z,01HNDBFZBYQHQAFMM39MH8KD2W,2024-01-30T14:13:44.461990968Z,,,,
01HNDBGAH4KTWTJ586PHKVEE5H,01HNDBGA81B3D40ACY3NTQ7PGA,2024-01-30T14:13:55.364799711Z,01HNDB97QN9RVMBTZQ75DZ3S4T,2024-01-30T14:13:55.364799711Z,01HNDB3Y5567ZKBSA8QGT8SQRB,2024-01-30T14:13:55.364799711Z,01HNDB3Y5G1M5Z6YSEG0D9343K,2024-01-30T14:13:55.364799711Z,01HNDBGA5YNHVCC6YVZK763JA5,2024-01-30T14:13:55.364799711Z,,,,
01HNDBGAH7T5DEZ34PB1HXXZC0,01HNDBGA81B3D40ACY3NTQ7PGA,2024-01-30T14:13:55.367477213Z,01HNDB4NRT9JV9F06AK3XEG78S,2024-01-30T14:13:55.367477213Z,01HNDB3Y5567ZKBSA8QGT8SQRB,2024-01-30T14:13:55.367477213Z,01HNDB3Y5G1M5Z6YSEG0D9343K,2024-01-30T14:13:55.367477213Z,01HNDBGA5YNHVCC6YVZK763JA5,2024-01-30T14:13:55.367477213Z,,,,
01HNDBGAH9Y28TK8BCR0BST6RY,01HNDBGA81B3D40ACY3NTQ7PGA,2024-01-30T14:13:55.369889282Z,01HNDBANEV9AQYQ1J0QQ3ZFXPK,2024-01-30T14:13:55.369889282Z,01HNDB3Y5567ZKBSA8QGT8SQRB,2024-01-30T14:13:55.369889282Z,01HNDB3Y5G1M5Z6YSEG0D9343K,2024-01-30T14:13:55.369889282Z,01HNDBGA5YNHVCC6YVZK763JA5,2024-01-30T14:13:55.369889282Z,1,2024-01-30T14:14:06.730952766Z,true,2024-01-30T14:14:06.742876047Z
01HNDBGAHB30GFVE18KR0GVQXG,01HNDBGA81B3D40ACY3NTQ7PGA,2024-01-30T14:13:55.371274736Z,01HNDBAVAV3A0J2S164RB382YB,2024-01-30T14:13:55.371274736Z,01HNDB3Y5567ZKBSA8QGT8SQRB,2024-01-30T14:13:55.371274736Z,01HNDB3Y5G1M5Z6YSEG0D9343K,2024-01-30T14:13:55.371274736Z,01HNDBGA5YNHVCC6YVZK763JA5,2024-01-30T14:13:55.371274736Z,75,2024-01-30T14:14:10.569336822Z,true,2024-01-30T14:14:10.596791082Z
01HNDBGS0YQ2APB785W5NZ3YR2,01HNDBF07FYMK48NMYPDBT1B9Y,2024-01-30T14:14:10.206346153Z,01HNDB913QZHG1VEDN317EXRMK,2024-01-30T14:14:10.206346153Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:10.206346153Z,01HNDB3XTQF66NKEQ7HBCBY9BJ,2024-01-30T14:14:10.206346153Z,01HNDBF05698T5X2VQ6YAZF14J,2024-01-30T14:14:10.206346153Z,30,2024-01-30T14:14:29.401387573Z,true,2024-01-30T14:14:29.398596713Z
01HNDBGS0Z41J0AXBAVR51TQFQ,01HNDBF07FYMK48NMYPDBT1B9Y,2024-01-30T14:14:10.207833233Z,01HNDBA9G4GH1RKT6Z9GDAG8W8,2024-01-30T14:14:10.207833233Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:10.207833233Z,01HNDB3XTQF66NKEQ7HBCBY9BJ,2024-01-30T14:14:10.207833233Z,01HNDBF05698T5X2VQ6YAZF14J,2024-01-30T14:14:10.207833233Z,80,2024-01-30T14:14:20.254768685Z,true,2024-01-30T14:14:20.248454594Z
01HNDBGS1201ES8N9YD4FJX033,01HNDBF07FYMK48NMYPDBT1B9Y,2024-01-30T14:14:10.210099187Z,01HNDB7M8Y6J4MSBAEXKPBE52C,2024-01-30T14:14:10.210099187Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:10.210099187Z,01HNDB3XTQF66NKEQ7HBCBY9BJ,2024-01-30T14:14:10.210099187Z,01HNDBF05698T5X2VQ6YAZF14J,2024-01-30T14:14:10.210099187Z,67,2024-01-30T14:14:32.604808427Z,true,2024-01-30T14:14:32.606635334Z
01HNDBGS14ARSRG5NWBAH6D57M,01HNDBF07FYMK48NMYPDBT1B9Y,2024-01-30T14:14:10.212379259Z,01HNDB92QFC2MQXDVH505RNN81,2024-01-30T14:14:10.212379259Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:10.212379259Z,01HNDB3XTQF66NKEQ7HBCBY9BJ,2024-01-30T14:14:10.212379259Z,01HNDBF05698T5X2VQ6YAZF14J,2024-01-30T14:14:10.212379259Z,30,2024-01-30T14:14:25.605384096Z,true,2024-01-30T14:14:25.613593212Z
01HNDBGX7HMN614FXJK7C97AXP,01HNDBFZEA71HN9N5C56B3F8V9,2024-01-30T14:14:14.513952254Z,01HNDBB7TV21JG5MZYX6KNMBHP,2024-01-30T14:14:14.513952254Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:14:14.513952254Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:14:14.513952254Z,01HNDBFZBYQHQAFMM39MH8KD2W,2024-01-30T14:14:14.513952254Z,,,,
01HNDBGX7KTMNC8DNJS36PAYD3,01HNDBFZEA71HN9N5C56B3F8V9,2024-01-30T14:14:14.515408506Z,01HNDBBSTHEXR7JGQ3HQ9KMVE5,2024-01-30T14:14:14.515408506Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:14:14.515408506Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:14:14.515408506Z,01HNDBFZBYQHQAFMM39MH8KD2W,2024-01-30T14:14:14.515408506Z,30,2024-01-30T14:14:25.869196743Z,true,2024-01-30T14:14:25.871263497Z
01HNDBGX7N5J565Q3DTQY7AYTV,01HNDBFZEA71HN9N5C56B3F8V9,2024-01-30T14:14:14.518020464Z,01HNDBBG1ZAHRVJ99AK6GR19QK,2024-01-30T14:14:14.518020464Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:14:14.518020464Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:14:14.518020464Z,01HNDBFZBYQHQAFMM39MH8KD2W,2024-01-30T14:14:14.518020464Z,,,,
01HNDBGX7Q7ZGXGH6FT5MTW27J,01HNDBFZEA71HN9N5C56B3F8V9,2024-01-30T14:14:14.519569358Z,01HNDBBWYS0VTT6GTQT00GCCPT,2024-01-30T14:14:14.519569358Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:14:14.519569358Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:14:14.519569358Z,01HNDBFZBYQHQAFMM39MH8KD2W,2024-01-30T14:14:14.519569358Z,0,2024-01-30T14:14:21.663386532Z,true,2024-01-30T14:14:21.718728857Z
01HNDBH068Q05QYJB2CYAKDBEJ,01HNDBGZTGA7TJXV0P1T6CJJ9K,2024-01-30T14:14:17.544995019Z,01HNDB93RA7FN1VF2492GN6BBW,2024-01-30T14:14:17.544995019Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:17.544995019Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:14:17.544995019Z,01HNDBGZQKB7KQPB5QSEEDA24D,2024-01-30T14:14:17.544995019Z,,,,
01HNDBH06BG4G8FDADFGR7WCDT,01HNDBGZTGA7TJXV0P1T6CJJ9K,2024-01-30T14:14:17.547340512Z,01HNDB7T8BVMRZQEF8W46KTDBC,2024-01-30T14:14:17.547340512Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:17.547340512Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:14:17.547340512Z,01HNDBGZQKB7KQPB5QSEEDA24D,2024-01-30T14:14:17.547340512Z,,,,
01HNDBH06DE9QYER419M2ZAHGM,01HNDBGZTGA7TJXV0P1T6CJJ9K,2024-01-30T14:14:17.549530225Z,01HNDBAQPHNEHQ3R6YPFPTC7FF,2024-01-30T14:14:17.549530225Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:17.549530225Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:14:17.549530225Z,01HNDBGZQKB7KQPB5QSEEDA24D,2024-01-30T14:14:17.549530225Z,,,,
01HNDBH06F5ZST9SEFZ5F0NFS3,01HNDBGZTGA7TJXV0P1T6CJJ9K,2024-01-30T14:14:17.551679984Z,01HNDBBME8F3NXXY2M7B4SV0DT,2024-01-30T14:14:17.551679984Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:17.551679984Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:14:17.551679984Z,01HNDBGZQKB7KQPB5QSEEDA24D,2024-01-30T14:14:17.551679984Z,,,,
01HNDBH7YPXV3MEQZNBNNF7QH5,01HNDBGA9A9YVB961HP2FMTQX7,2024-01-30T14:14:25.494566182Z,01HNDB4NRT9JV9F06AK3XEG78S,2024-01-30T14:14:25.494566182Z,01HNDB3Y5567ZKBSA8QGT8SQRB,2024-01-30T14:14:25.494566182Z,01HNDB3Y5G1M5Z6YSEG0D9343K,2024-01-30T14:14:25.494566182Z,01HNDBGA5TR6AX20HHDFBNGRC5,2024-01-30T14:14:25.494566182Z,,,,
01HNDBH7YR47D8CTAF8GT1B6NH,01HNDBGA9A9YVB961HP2FMTQX7,2024-01-30T14:14:25.496218578Z,01HNDBANEV9AQYQ1J0QQ3ZFXPK,2024-01-30T14:14:25.496218578Z,01HNDB3Y5567ZKBSA8QGT8SQRB,2024-01-30T14:14:25.496218578Z,01HNDB3Y5G1M5Z6YSEG0D9343K,2024-01-30T14:14:25.496218578Z,01HNDBGA5TR6AX20HHDFBNGRC5,2024-01-30T14:14:25.496218578Z,0,2024-01-30T14:14:35.302033451Z,true,2024-01-30T14:14:35.310380858Z
01HNDBH7YTAJNKD0VDP0NZJYAA,01HNDBGA9A9YVB961HP2FMTQX7,2024-01-30T14:14:25.49897793Z,01HNDBAVAV3A0J2S164RB382YB,2024-01-30T14:14:25.49897793Z,01HNDB3Y5567ZKBSA8QGT8SQRB,2024-01-30T14:14:25.49897793Z,01HNDB3Y5G1M5Z6YSEG0D9343K,2024-01-30T14:14:25.49897793Z,01HNDBGA5TR6AX20HHDFBNGRC5,2024-01-30T14:14:25.49897793Z,75,2024-01-30T14:14:37.107614843Z,true,2024-01-30T14:14:37.136049134Z
01HNDBH7YWD9HFVQQQQP4MQMN0,01HNDBGA9A9YVB961HP2FMTQX7,2024-01-30T14:14:25.500522399Z,01HNDB97QN9RVMBTZQ75DZ3S4T,2024-01-30T14:14:25.500522399Z,01HNDB3Y5567ZKBSA8QGT8SQRB,2024-01-30T14:14:25.500522399Z,01HNDB3Y5G1M5Z6YSEG0D9343K,2024-01-30T14:14:25.500522399Z,01HNDBGA5TR6AX20HHDFBNGRC5,2024-01-30T14:14:25.500522399Z,75,2024-01-30T14:14:53.160254713Z,true,2024-01-30T14:14:53.320556783Z
01HNDBHF017CF2EQGEHQRX2YCV,01HNDBF07KN25KEFJZCDBZY3EZ,2024-01-30T14:14:32.706025677Z,01HNDB7M8Y6J4MSBAEXKPBE52C,2024-01-30T14:14:32.706025677Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:32.706025677Z,01HNDB3XTQF66NKEQ7HBCBY9BJ,2024-01-30T14:14:32.706025677Z,01HNDBF0591GTF05YHAAR9AT0M,2024-01-30T14:14:32.706025677Z,72,2024-01-30T14:14:41.729474819Z,true,2024-01-30T14:14:41.733626761Z
01HNDBHF03JDE4Z3GTCXGBBYSA,01HNDBF07KN25KEFJZCDBZY3EZ,2024-01-30T14:14:32.707908906Z,01HNDB913QZHG1VEDN317EXRMK,2024-01-30T14:14:32.707908906Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:32.707908906Z,01HNDB3XTQF66NKEQ7HBCBY9BJ,2024-01-30T14:14:32.707908906Z,01HNDBF0591GTF05YHAAR9AT0M,2024-01-30T14:14:32.707908906Z,30,2024-01-30T14:14:41.413887964Z,true,2024-01-30T14:14:41.424902034Z
01HNDBHF05S1WHDSJ57DZN55GH,01HNDBF07KN25KEFJZCDBZY3EZ,2024-01-30T14:14:32.709627936Z,01HNDBA9G4GH1RKT6Z9GDAG8W8,2024-01-30T14:14:32.709627936Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:32.709627936Z,01HNDB3XTQF66NKEQ7HBCBY9BJ,2024-01-30T14:14:32.709627936Z,01HNDBF0591GTF05YHAAR9AT0M,2024-01-30T14:14:32.709627936Z,30,2024-01-30T14:14:39.602337038Z,true,2024-01-30T14:14:39.598166621Z
01HNDBHF07YHK31P96PP57NTD8,01HNDBF07KN25KEFJZCDBZY3EZ,2024-01-30T14:14:32.71119599Z,01HNDB92QFC2MQXDVH505RNN81,2024-01-30T14:14:32.71119599Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:32.71119599Z,01HNDB3XTQF66NKEQ7HBCBY9BJ,2024-01-30T14:14:32.71119599Z,01HNDBF0591GTF05YHAAR9AT0M,2024-01-30T14:14:32.71119599Z,30,2024-01-30T14:14:43.164314757Z,true,2024-01-30T14:14:43.169419189Z
01HNDBHSABVP71BJ5X77VT516Y,01HNDBF0AGWZ255EXAYA38XEFJ,2024-01-30T14:14:43.275124627Z,01HNDB913QZHG1VEDN317EXRMK,2024-01-30T14:14:43.275124627Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:43.275124627Z,01HNDB3XTQF66NKEQ7HBCBY9BJ,2024-01-30T14:14:43.275124627Z,01HNDBF057P3X3XRCWXR6XX19K,2024-01-30T14:14:43.275124627Z,30,2024-01-30T14:14:55.366874059Z,true,2024-01-30T14:14:55.375902261Z
01HNDBHSADP9RDWBARY02WNF73,01HNDBF0AGWZ255EXAYA38XEFJ,2024-01-30T14:14:43.277736704Z,01HNDB7M8Y6J4MSBAEXKPBE52C,2024-01-30T14:14:43.277736704Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:43.277736704Z,01HNDB3XTQF66NKEQ7HBCBY9BJ,2024-01-30T14:14:43.277736704Z,01HNDBF057P3X3XRCWXR6XX19K,2024-01-30T14:14:43.277736704Z,68,2024-01-30T14:14:53.003253423Z,true,2024-01-30T14:14:53.001305978Z
01HNDBHSAGNPZPC7N1C1SF6Q3P,01HNDBF0AGWZ255EXAYA38XEFJ,2024-01-30T14:14:43.280501675Z,01HNDBA9G4GH1RKT6Z9GDAG8W8,2024-01-30T14:14:43.280501675Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:43.280501675Z,01HNDB3XTQF66NKEQ7HBCBY9BJ,2024-01-30T14:14:43.280501675Z,01HNDBF057P3X3XRCWXR6XX19K,2024-01-30T14:14:43.280501675Z,52,2024-01-30T14:14:47.570176776Z,true,2024-01-30T14:14:47.568137836Z
01HNDBHSAKWCS0VKXF59YD8J6Y,01HNDBF0AGWZ255EXAYA38XEFJ,2024-01-30T14:14:43.283264522Z,01HNDB92QFC2MQXDVH505RNN81,2024-01-30T14:14:43.283264522Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:43.283264522Z,01HNDB3XTQF66NKEQ7HBCBY9BJ,2024-01-30T14:14:43.283264522Z,01HNDBF057P3X3XRCWXR6XX19K,2024-01-30T14:14:43.283264522Z,30,2024-01-30T14:14:53.199358283Z,true,2024-01-30T14:14:53.203845132Z
01HNDBHTPE9ZD51WDVRS5KD8F1,01HNDBFZK4F6C6Z4W1KAXXQ5NC,2024-01-30T14:14:44.686126251Z,01HNDBB7TV21JG5MZYX6KNMBHP,2024-01-30T14:14:44.686126251Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:14:44.686126251Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:14:44.686126251Z,01HNDBFZC1RR3EV189SEZR5K8W,2024-01-30T14:14:44.686126251Z,,,,
01HNDBHTPG0Z8JK4MM3WAGEV6B,01HNDBFZK4F6C6Z4W1KAXXQ5NC,2024-01-30T14:14:44.688360084Z,01HNDBBG1ZAHRVJ99AK6GR19QK,2024-01-30T14:14:44.688360084Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:14:44.688360084Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:14:44.688360084Z,01HNDBFZC1RR3EV189SEZR5K8W,2024-01-30T14:14:44.688360084Z,,,,
01HNDBHTPKYKZGXKTHB89JTX5H,01HNDBFZK4F6C6Z4W1KAXXQ5NC,2024-01-30T14:14:44.69176856Z,01HNDBBSTHEXR7JGQ3HQ9KMVE5,2024-01-30T14:14:44.69176856Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:14:44.69176856Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:14:44.69176856Z,01HNDBFZC1RR3EV189SEZR5K8W,2024-01-30T14:14:44.69176856Z,,,,
01HNDBHTPQQ3ZM97B5384604Y7,01HNDBFZK4F6C6Z4W1KAXXQ5NC,2024-01-30T14:14:44.695358815Z,01HNDBBWYS0VTT6GTQT00GCCPT,2024-01-30T14:14:44.695358815Z,01HNDB3WB30T3HSXFKYVFDZJVJ,2024-01-30T14:14:44.695358815Z,01HNDB3WBW63N14TZR84GFRT86,2024-01-30T14:14:44.695358815Z,01HNDBFZC1RR3EV189SEZR5K8W,2024-01-30T14:14:44.695358815Z,,,,
01HNDBHXHV189X8T89PTX2HRGY,01HNDBGZTHW59Y5SMRP9FTTVSM,2024-01-30T14:14:47.61105844Z,01HNDBBME8F3NXXY2M7B4SV0DT,2024-01-30T14:14:47.61105844Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:47.61105844Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:14:47.61105844Z,01HNDBGZQKB7KQPB5QSEEDA24D,2024-01-30T14:14:47.61105844Z,26,2024-01-30T14:15:10.283036552Z,true,2024-01-30T14:15:10.288355246Z
01HNDBHXHYSF2TCA73D6DDAH4P,01HNDBGZTHW59Y5SMRP9FTTVSM,2024-01-30T14:14:47.614484045Z,01HNDB7T8BVMRZQEF8W46KTDBC,2024-01-30T14:14:47.614484045Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:47.614484045Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:14:47.614484045Z,01HNDBGZQKB7KQPB5QSEEDA24D,2024-01-30T14:14:47.614484045Z,25,2024-01-30T14:15:10.192274434Z,true,2024-01-30T14:15:10.355880778Z
01HNDBHXJ0YWVFVC3JE621A2SX,01HNDBGZTHW59Y5SMRP9FTTVSM,2024-01-30T14:14:47.616800511Z,01HNDBAQPHNEHQ3R6YPFPTC7FF,2024-01-30T14:14:47.616800511Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:47.616800511Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:14:47.616800511Z,01HNDBGZQKB7KQPB5QSEEDA24D,2024-01-30T14:14:47.616800511Z,100,2024-01-30T14:15:00.306655525Z,true,2024-01-30T14:15:00.308603283Z
01HNDBHXJ4RVWKV6K4JP9JCPMS,01HNDBGZTHW59Y5SMRP9FTTVSM,2024-01-30T14:14:47.620883651Z,01HNDB93RA7FN1VF2492GN6BBW,2024-01-30T14:14:47.620883651Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:47.620883651Z,01HNDB3XTRMS2GR15H7G3EFQWY,2024-01-30T14:14:47.620883651Z,01HNDBGZQKB7KQPB5QSEEDA24D,2024-01-30T14:14:47.620883651Z,10,2024-01-30T14:15:02.759505036Z,true,2024-01-30T14:15:02.7633312Z
01HNDBJ57JNBWDDVYQMS3GHWFK,01HNDBF06NBNJSX4KXQ5GWMN9T,2024-01-30T14:14:55.474622701Z,01HNDB7M8Y6J4MSBAEXKPBE52C,2024-01-30T14:14:55.474622701Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:55.474622701Z,01HNDB3XTQF66NKEQ7HBCBY9BJ,2024-01-30T14:14:55.474622701Z,01HNDBF05ADM6V07JJBG8VH6RB,2024-01-30T14:14:55.474622701Z,61,2024-01-30T14:15:02.635750766Z,true,2024-01-30T14:15:02.64069945Z
01HNDBJ57NPNR0WCAV0CFPRJ1R,01HNDBF06NBNJSX4KXQ5GWMN9T,2024-01-30T14:14:55.477945341Z,01HNDBA9G4GH1RKT6Z9GDAG8W8,2024-01-30T14:14:55.477945341Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:55.477945341Z,01HNDB3XTQF66NKEQ7HBCBY9BJ,2024-01-30T14:14:55.477945341Z,01HNDBF05ADM6V07JJBG8VH6RB,2024-01-30T14:14:55.477945341Z,48,2024-01-30T14:15:02.741322103Z,true,2024-01-30T14:15:02.73849682Z
01HNDBJ57S9YX8QTS7RMM8EQCS,01HNDBF06NBNJSX4KXQ5GWMN9T,2024-01-30T14:14:55.481110077Z,01HNDB913QZHG1VEDN317EXRMK,2024-01-30T14:14:55.481110077Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:55.481110077Z,01HNDB3XTQF66NKEQ7HBCBY9BJ,2024-01-30T14:14:55.481110077Z,01HNDBF05ADM6V07JJBG8VH6RB,2024-01-30T14:14:55.481110077Z,30,2024-01-30T14:15:07.027523049Z,true,2024-01-30T14:15:07.035036199Z
01HNDBJ57W8216DK1NWKNW8GPH,01HNDBF06NBNJSX4KXQ5GWMN9T,2024-01-30T14:14:55.484568165Z,01HNDB92QFC2MQXDVH505RNN81,2024-01-30T14:14:55.484568165Z,01HNDB3XT775V20QG3EE6AAZMS,2024-01-30T14:14:55.484568165Z,01HNDB3XTQF66NKEQ7HBCBY9BJ,2024-01-30T14:14:55.484568165Z,01HNDBF05ADM6V07JJBG8VH6RB,2024-01-30T14:14:55.484568165Z,30,2024-01-30T14:15:06.70063631Z,true,2024-01-30T14:15:06.706695669Z
01HNDBJ5BSENAW8K7WXF8XYB3D,01HNDBGA940B8G6747YN4VCRBF,2024-01-30T14:14:55.609860131Z,01HNDBANEV9AQYQ1J0QQ3ZFXPK,2024-01-30T14:14:55.609860131Z,01HNDB3Y5567ZKBSA8QGT8SQRB,2024-01-30T14:14:55.609860131Z,01HNDB3Y5G1M5Z6YSEG0D9343K,2024-01-30T14:14:55.609860131Z,01HNDBGA5XT0PMP5A1ZT574M2B,2024-01-30T14:14:55.609860131Z,1,2024-01-30T14:15:05.854758442Z,true,2024-01-30T14:15:05.863953474Z
01HNDBJ5BVN0A2PDKBE2PHA3P1,01HNDBGA940B8G6747YN4VCRBF,2024-01-30T14:14:55.611908163Z,01HNDBAVAV3A0J2S164RB382YB,2024-01-30T14:14:55.611908163Z,01HNDB3Y5567ZKBSA8QGT8SQRB,2024-01-30T14:14:55.611908163Z,01HNDB3Y5G1M5Z6YSEG0D9343K,2024-01-30T14:14:55.611908163Z,01HNDBGA5XT0PMP5A1ZT574M2B,2024-01-30T14:14:55.611908163Z,75,2024-01-30T14:15:00.787086927Z,true,2024-01-30T14:15:00.81465216Z
01HNDBJ5BZEN4KGSZVNTCT338M,01HNDBGA940B8G6747YN4VCRBF,2024-01-30T14:14:55.61517978Z,01HNDB97QN9RVMBTZQ75DZ3S4T,2024-01-30T14:14:55.61517978Z,01HNDB3Y5567ZKBSA8QGT8SQRB,2024-01-30T14:14:55.61517978Z,01HNDB3Y5G1M5Z6YSEG0D9343K,2024-01-30T14:14:55.61517978Z,01HNDBGA5XT0PMP5A1ZT574M2B,2024-01-30T14:14:55.61517978Z,20,2024-01-30T14:15:12.854326724Z,true,2024-01-30T14:15:12.859118057Z
01HNDBJ5C1VX77BF0DG32KMSCE,01HNDBGA940B8G6747YN4VCRBF,2024-01-30T14:14:55.617129523Z,01HNDB4NRT9JV9F06AK3XEG78S,2024-01-30T14:14:55.617129523Z,01HNDB3Y5567ZKBSA8QGT8SQRB,2024-01-30T14:14:55.617129523Z,01HNDB3Y5G1M5Z6YSEG0D9343K,2024-01-30T14:14:55.617129523Z,01HNDBGA5XT0PMP5A1ZT574M2B,2024-01-30T14:14:55.617129523Z,80,2024-01-30T14:15:12.315520892Z,true,2024-01-30T14:15:12.355144462Z
