id,stageIndex,stageIndexLastChangedAt,name,nameLastChangedAt,task,taskLastChangedAt,index,indexLastChangedAt,batchID,batchIDLastChangedAt,start,startLastChangedAt,ended,endedLastChangedAt,idx,idxLastChangedAt,gameID,gameIDLastChangedAt
01HWDSMHD1MR4AYAZVHSNV14ZN,2,2024-04-26T18:10:47.94514271Z,Round 6 / 12,2024-04-26T18:10:46.305904985Z,Chat,2024-04-26T18:10:46.305904985Z,5,2024-04-26T18:10:46.305904985Z,01HWDP5NYDS3HJWC3V2AV6W110,2024-04-26T18:10:46.305904985Z,true,2024-04-26T18:15:41.253419258Z,true,2024-04-26T18:16:30.423389688Z,6,2024-04-26T18:10:46.305904985Z,01HWDP5NYM7S9KKQ21HG5SYFE7,2024-04-26T18:10:46.305904985Z
01HWDSMHDRK900XWCCEF651ETK,2,2024-04-26T18:10:47.991470457Z,Round 7 / 12,2024-04-26T18:10:46.328426564Z,Chat,2024-04-26T18:10:46.328426564Z,6,2024-04-26T18:10:46.328426564Z,01HWDP5NYDS3HJWC3V2AV6W110,2024-04-26T18:10:46.328426564Z,true,2024-04-26T18:16:30.597424148Z,true,2024-04-26T18:17:26.889085061Z,7,2024-04-26T18:10:46.328426564Z,01HWDP5NYM7S9KKQ21HG5SYFE7,2024-04-26T18:10:46.328426564Z
01HWDSMHEDMYWRS6Q8SD7DKSBR,2,2024-04-26T18:10:48.035143561Z,Round 9 / 12,2024-04-26T18:10:46.349837091Z,Chat,2024-04-26T18:10:46.349837091Z,8,2024-04-26T18:10:46.349837091Z,01HWDP5NYDS3HJWC3V2AV6W110,2024-04-26T18:10:46.349837091Z,true,2024-04-26T18:18:34.03558687Z,true,2024-04-26T18:19:22.147655322Z,9,2024-04-26T18:10:46.349837091Z,01HWDP5NYM7S9KKQ21HG5SYFE7,2024-04-26T18:10:46.349837091Z
01HWDSMHFNSY2FGQJN8HR7FCBT,2,2024-04-26T18:10:48.108544686Z,Round 8 / 12,2024-04-26T18:10:46.389239569Z,Chat,2024-04-26T18:10:46.389239569Z,7,2024-04-26T18:10:46.389239569Z,01HWDP5NYDS3HJWC3V2AV6W110,2024-04-26T18:10:46.389239569Z,true,2024-04-26T18:17:29.590235529Z,true,2024-04-26T18:18:33.935554562Z,8,2024-04-26T18:10:46.389239569Z,01HWDP5NYM7S9KKQ21HG5SYFE7,2024-04-26T18:10:46.389239569Z
01HWDSMHGDSVMADFSV7E2F261E,2,2024-04-26T18:10:48.132961437Z,Round 10 / 12,2024-04-26T18:10:46.413589352Z,Chat,2024-04-26T18:10:46.413589352Z,9,2024-04-26T18:10:46.413589352Z,01HWDP5NYDS3HJWC3V2AV6W110,2024-04-26T18:10:46.413589352Z,true,2024-04-26T18:19:22.250430207Z,true,2024-04-26T18:20:08.954643096Z,10,2024-04-26T18:10:46.413589352Z,01HWDP5NYM7S9KKQ21HG5SYFE7,2024-04-26T18:10:46.413589352Z
01HWDSMHH49231Y81R4P0R05R4,2,2024-04-26T18:10:48.173423188Z,Round 11 / 12,2024-04-26T18:10:46.436133052Z,Chat,2024-04-26T18:10:46.436133052Z,10,2024-04-26T18:10:46.436133052Z,01HWDP5NYDS3HJWC3V2AV6W110,2024-04-26T18:10:46.436133052Z,true,2024-04-26T18:20:09.074447929Z,true,2024-04-26T18:21:10.683560129Z,11,2024-04-26T18:10:46.436133052Z,01HWDP5NYM7S9KKQ21HG5SYFE7,2024-04-26T18:10:46.436133052Z
01HWDSMHJ07SXF0B5QWJ35M7WQ,2,2024-04-26T18:10:48.266811266Z,Round 12 / 12,2024-04-26T18:10:46.465309417Z,Chat,2024-04-26T18:10:46.465309417Z,11,2024-04-26T18:10:46.465309417Z,01HWDP5NYDS3HJWC3V2AV6W110,2024-04-26T18:10:46.465309417Z,true,2024-04-26T18:21:10.923759555Z,true,2024-04-26T18:21:54.609912599Z,12,2024-04-26T18:10:46.465309417Z,01HWDP5NYM7S9KKQ21HG5SYFE7,2024-04-26T18:10:46.465309417Z
01HWDSMHKGJYFPC8TWSQC3VXZY,2,2024-04-26T18:10:48.324980236Z,Round 5 / 12,2024-04-26T18:10:46.512386439Z,Chat,2024-04-26T18:10:46.512386439Z,4,2024-04-26T18:10:46.512386439Z,01HWDP5NYDS3HJWC3V2AV6W110,2024-04-26T18:10:46.512386439Z,true,2024-04-26T18:14:51.296360101Z,true,2024-04-26T18:15:41.10357798Z,5,2024-04-26T18:10:46.512386439Z,01HWDP5NYM7S9KKQ21HG5SYFE7,2024-04-26T18:10:46.512386439Z
01HWDSPP7SMHV1YBCT3JYBX8ZR,2,2024-04-26T18:11:58.585936688Z,Round 2 / 12,2024-04-26T18:11:56.793854688Z,Chat,2024-04-26T18:11:56.793854688Z,1,2024-04-26T18:11:56.793854688Z,01HWDP5QAT9FRB8ZTXEHAV9YZ5,2024-04-26T18:11:56.793854688Z,true,2024-04-26T18:13:05.3894361Z,true,2024-04-26T18:14:00.883726029Z,2,2024-04-26T18:11:56.793854688Z,01HWDP5QB44N44KV2SMXNHNR3P,2024-04-26T18:11:56.793854688Z
01HWDSPP8JWRSGD46ZZ0EB5JAH,2,2024-04-26T18:11:58.585936688Z,Round 1 / 12,2024-04-26T18:11:56.818745257Z,Chat,2024-04-26T18:11:56.818745257Z,0,2024-04-26T18:11:56.818745257Z,01HWDP5QAT9FRB8ZTXEHAV9YZ5,2024-04-26T18:11:56.818745257Z,true,2024-04-26T18:11:59.387575266Z,true,2024-04-26T18:13:05.311119268Z,1,2024-04-26T18:11:56.818745257Z,01HWDP5QB44N44KV2SMXNHNR3P,2024-04-26T18:11:56.818745257Z
01HWDSPP979KBPHF3P5WJVT15S,2,2024-04-26T18:11:58.585936688Z,Round 3 / 12,2024-04-26T18:11:56.839587264Z,Chat,2024-04-26T18:11:56.839587264Z,2,2024-04-26T18:11:56.839587264Z,01HWDP5QAT9FRB8ZTXEHAV9YZ5,2024-04-26T18:11:56.839587264Z,true,2024-04-26T18:14:00.963776335Z,true,2024-04-26T18:14:51.412991649Z,3,2024-04-26T18:11:56.839587264Z,01HWDP5QB44N44KV2SMXNHNR3P,2024-04-26T18:11:56.839587264Z
01HWDSPP9WMSCAV1D4G8V2TRPP,2,2024-04-26T18:11:58.658944383Z,Round 4 / 12,2024-04-26T18:11:56.860380967Z,Chat,2024-04-26T18:11:56.860380967Z,3,2024-04-26T18:11:56.860380967Z,01HWDP5QAT9FRB8ZTXEHAV9YZ5,2024-04-26T18:11:56.860380967Z,true,2024-04-26T18:14:51.709758643Z,true,2024-04-26T18:15:53.288405612Z,4,2024-04-26T18:11:56.860380967Z,01HWDP5QB44N44KV2SMXNHNR3P,2024-04-26T18:11:56.860380967Z
01HWDSPPAKBC3M1SHMFM6E72J0,2,2024-04-26T18:11:58.692758268Z,Round 5 / 12,2024-04-26T18:11:56.883076685Z,Chat,2024-04-26T18:11:56.883076685Z,4,2024-04-26T18:11:56.883076685Z,01HWDP5QAT9FRB8ZTXEHAV9YZ5,2024-04-26T18:11:56.883076685Z,true,2024-04-26T18:15:53.455698936Z,true,2024-04-26T18:16:53.079079707Z,5,2024-04-26T18:11:56.883076685Z,01HWDP5QB44N44KV2SMXNHNR3P,2024-04-26T18:11:56.883076685Z
01HWDSPPBA2RV22ND1K6QE1SNV,2,2024-04-26T18:11:58.820379676Z,Round 9 / 12,2024-04-26T18:11:56.906883565Z,Chat,2024-04-26T18:11:56.906883565Z,8,2024-04-26T18:11:56.906883565Z,01HWDP5QAT9FRB8ZTXEHAV9YZ5,2024-04-26T18:11:56.906883565Z,true,2024-04-26T18:20:03.328674351Z,true,2024-04-26T18:20:54.064054193Z,9,2024-04-26T18:11:56.906883565Z,01HWDP5QB44N44KV2SMXNHNR3P,2024-04-26T18:11:56.906883565Z
01HWDSPPC1F1SSK0FK9VQJZBPX,2,2024-04-26T18:11:58.820379676Z,Round 8 / 12,2024-04-26T18:11:56.929745409Z,Chat,2024-04-26T18:11:56.929745409Z,7,2024-04-26T18:11:56.929745409Z,01HWDP5QAT9FRB8ZTXEHAV9YZ5,2024-04-26T18:11:56.929745409Z,true,2024-04-26T18:18:59.985432215Z,true,2024-04-26T18:20:02.819309787Z,8,2024-04-26T18:11:56.929745409Z,01HWDP5QB44N44KV2SMXNHNR3P,2024-04-26T18:11:56.929745409Z
01HWDSPPCWW1C4Z0YTT3R33162,2,2024-04-26T18:11:58.851447293Z,Round 7 / 12,2024-04-26T18:11:56.956297576Z,Chat,2024-04-26T18:11:56.956297576Z,6,2024-04-26T18:11:56.956297576Z,01HWDP5QAT9FRB8ZTXEHAV9YZ5,2024-04-26T18:11:56.956297576Z,true,2024-04-26T18:17:58.675211498Z,true,2024-04-26T18:18:59.750298236Z,7,2024-04-26T18:11:56.956297576Z,01HWDP5QB44N44KV2SMXNHNR3P,2024-04-26T18:11:56.956297576Z
01HWDSPPEC0GCE2DE9HC2MRA4E,2,2024-04-26T18:11:58.94445326Z,Round 6 / 12,2024-04-26T18:11:57.004894584Z,Chat,2024-04-26T18:11:57.004894584Z,5,2024-04-26T18:11:57.004894584Z,01HWDP5QAT9FRB8ZTXEHAV9YZ5,2024-04-26T18:11:57.004894584Z,true,2024-04-26T18:16:53.231817467Z,true,2024-04-26T18:17:58.576068423Z,6,2024-04-26T18:11:57.004894584Z,01HWDP5QB44N44KV2SMXNHNR3P,2024-04-26T18:11:57.004894584Z
01HWDSPPF5QVRY4DHESQ6V0V0T,2,2024-04-26T18:11:58.94445326Z,Round 12 / 12,2024-04-26T18:11:57.029288229Z,Chat,2024-04-26T18:11:57.029288229Z,11,2024-04-26T18:11:57.029288229Z,01HWDP5QAT9FRB8ZTXEHAV9YZ5,2024-04-26T18:11:57.029288229Z,true,2024-04-26T18:22:59.626731624Z,true,2024-04-26T18:24:15.888800845Z,12,2024-04-26T18:11:57.029288229Z,01HWDP5QB44N44KV2SMXNHNR3P,2024-04-26T18:11:57.029288229Z
01HWDSPPG91GKKA5DF74GBCJ76,2,2024-04-26T18:11:58.966934561Z,Round 10 / 12,2024-04-26T18:11:57.065518987Z,Chat,2024-04-26T18:11:57.065518987Z,9,2024-04-26T18:11:57.065518987Z,01HWDP5QAT9FRB8ZTXEHAV9YZ5,2024-04-26T18:11:57.065518987Z,true,2024-04-26T18:20:54.614963516Z,true,2024-04-26T18:21:51.80475071Z,10,2024-04-26T18:11:57.065518987Z,01HWDP5QB44N44KV2SMXNHNR3P,2024-04-26T18:11:57.065518987Z
01HWDSPPHCYS581A8FS6B5JX27,2,2024-04-26T18:11:59.053430969Z,Round 11 / 12,2024-04-26T18:11:57.100826472Z,Chat,2024-04-26T18:11:57.100826472Z,10,2024-04-26T18:11:57.100826472Z,01HWDP5QAT9FRB8ZTXEHAV9YZ5,2024-04-26T18:11:57.100826472Z,true,2024-04-26T18:21:52.027255654Z,true,2024-04-26T18:22:59.000183497Z,11,2024-04-26T18:11:57.100826472Z,01HWDP5QB44N44KV2SMXNHNR3P,2024-04-26T18:11:57.100826472Z
01HWDSQ7ARDD7DA22HTP7GP3NM,2,2024-04-26T18:12:15.706381996Z,Round 1 / 12,2024-04-26T18:12:14.296964041Z,Chat,2024-04-26T18:12:14.296964041Z,0,2024-04-26T18:12:14.296964041Z,01HWDP5MS15ATFG0DP50D78YAX,2024-04-26T18:12:14.296964041Z,true,2024-04-26T18:12:16.289831016Z,true,2024-04-26T18:13:20.233926944Z,1,2024-04-26T18:12:14.296964041Z,01HWDP5MS9ZHZ0DQNYQBZTXXED,2024-04-26T18:12:14.296964041Z
01HWDSQ7BVNN37C6N5N1CM013Q,2,2024-04-26T18:12:15.752868353Z,Round 2 / 12,2024-04-26T18:12:14.331927461Z,Chat,2024-04-26T18:12:14.331927461Z,1,2024-04-26T18:12:14.331927461Z,01HWDP5MS15ATFG0DP50D78YAX,2024-04-26T18:12:14.331927461Z,true,2024-04-26T18:13:20.315563449Z,true,2024-04-26T18:14:22.027699595Z,2,2024-04-26T18:12:14.331927461Z,01HWDP5MS9ZHZ0DQNYQBZTXXED,2024-04-26T18:12:14.331927461Z
01HWDSQ7CJNK9X8CN8EBQE4A1P,2,2024-04-26T18:12:15.812203145Z,Round 3 / 12,2024-04-26T18:12:14.35492356Z,Chat,2024-04-26T18:12:14.35492356Z,2,2024-04-26T18:12:14.35492356Z,01HWDP5MS15ATFG0DP50D78YAX,2024-04-26T18:12:14.35492356Z,true,2024-04-26T18:14:22.103361556Z,true,2024-04-26T18:15:23.771648836Z,3,2024-04-26T18:12:14.35492356Z,01HWDP5MS9ZHZ0DQNYQBZTXXED,2024-04-26T18:12:14.35492356Z
01HWDSQ7D94R9SA3HGCW3S885E,2,2024-04-26T18:12:15.878015616Z,Round 4 / 12,2024-04-26T18:12:14.377388971Z,Chat,2024-04-26T18:12:14.377388971Z,3,2024-04-26T18:12:14.377388971Z,01HWDP5MS15ATFG0DP50D78YAX,2024-04-26T18:12:14.377388971Z,true,2024-04-26T18:15:24.111345453Z,true,2024-04-26T18:16:25.963718296Z,4,2024-04-26T18:12:14.377388971Z,01HWDP5MS9ZHZ0DQNYQBZTXXED,2024-04-26T18:12:14.377388971Z
01HWDSQ7E2N1416B2EYRWJEHCB,2,2024-04-26T18:12:15.878015616Z,Round 5 / 12,2024-04-26T18:12:14.402430586Z,Chat,2024-04-26T18:12:14.402430586Z,4,2024-04-26T18:12:14.402430586Z,01HWDP5MS15ATFG0DP50D78YAX,2024-04-26T18:12:14.402430586Z,true,2024-04-26T18:16:26.197853614Z,true,2024-04-26T18:17:29.345128959Z,5,2024-04-26T18:12:14.402430586Z,01HWDP5MS9ZHZ0DQNYQBZTXXED,2024-04-26T18:12:14.402430586Z
01HWDSQ7EV6AFSHECEZHF0R3D0,2,2024-04-26T18:12:15.947446824Z,Round 7 / 12,2024-04-26T18:12:14.4274868Z,Chat,2024-04-26T18:12:14.4274868Z,6,2024-04-26T18:12:14.4274868Z,01HWDP5MS15ATFG0DP50D78YAX,2024-04-26T18:12:14.4274868Z,true,2024-04-26T18:18:36.052782866Z,true,2024-04-26T18:19:38.421114403Z,7,2024-04-26T18:12:14.4274868Z,01HWDP5MS9ZHZ0DQNYQBZTXXED,2024-04-26T18:12:14.4274868Z
01HWDSQ7G1X748AC8DV4Q7QSS2,2,2024-04-26T18:12:15.991157356Z,Round 6 / 12,2024-04-26T18:12:14.465746324Z,Chat,2024-04-26T18:12:14.465746324Z,5,2024-04-26T18:12:14.465746324Z,01HWDP5MS15ATFG0DP50D78YAX,2024-04-26T18:12:14.465746324Z,true,2024-04-26T18:17:29.962508961Z,true,2024-04-26T18:18:35.96462964Z,6,2024-04-26T18:12:14.465746324Z,01HWDP5MS9ZHZ0DQNYQBZTXXED,2024-04-26T18:12:14.465746324Z
01HWDSQ7GQAPFCVVSRQA8HZ059,2,2024-04-26T18:12:16.086306515Z,Round 9 / 12,2024-04-26T18:12:14.487493649Z,Chat,2024-04-26T18:12:14.487493649Z,8,2024-04-26T18:12:14.487493649Z,01HWDP5MS15ATFG0DP50D78YAX,2024-04-26T18:12:14.487493649Z,true,2024-04-26T18:20:43.863557414Z,true,2024-04-26T18:21:45.632557844Z,9,2024-04-26T18:12:14.487493649Z,01HWDP5MS9ZHZ0DQNYQBZTXXED,2024-04-26T18:12:14.487493649Z
01HWDSQ7HDGBW5C5349DTXXKEG,2,2024-04-26T18:12:16.037474711Z,Round 10 / 12,2024-04-26T18:12:14.509203263Z,Chat,2024-04-26T18:12:14.509203263Z,9,2024-04-26T18:12:14.509203263Z,01HWDP5MS15ATFG0DP50D78YAX,2024-04-26T18:12:14.509203263Z,true,2024-04-26T18:21:45.73386554Z,true,2024-04-26T18:22:56.467765008Z,10,2024-04-26T18:12:14.509203263Z,01HWDP5MS9ZHZ0DQNYQBZTXXED,2024-04-26T18:12:14.509203263Z
01HWDSQ7J4X39620EWE7GM5EHV,2,2024-04-26T18:12:16.131198963Z,Round 8 / 12,2024-04-26T18:12:14.532283101Z,Chat,2024-04-26T18:12:14.532283101Z,7,2024-04-26T18:12:14.532283101Z,01HWDP5MS15ATFG0DP50D78YAX,2024-04-26T18:12:14.532283101Z,true,2024-04-26T18:19:39.310718756Z,true,2024-04-26T18:20:43.655186621Z,8,2024-04-26T18:12:14.532283101Z,01HWDP5MS9ZHZ0DQNYQBZTXXED,2024-04-26T18:12:14.532283101Z
01HWDSQ7JYR2172PZTMTJESQ4P,2,2024-04-26T18:12:16.152135698Z,Round 11 / 12,2024-04-26T18:12:14.558602404Z,Chat,2024-04-26T18:12:14.558602404Z,10,2024-04-26T18:12:14.558602404Z,01HWDP5MS15ATFG0DP50D78YAX,2024-04-26T18:12:14.558602404Z,true,2024-04-26T18:22:56.84419155Z,true,2024-04-26T18:24:14.902199466Z,11,2024-04-26T18:12:14.558602404Z,01HWDP5MS9ZHZ0DQNYQBZTXXED,2024-04-26T18:12:14.558602404Z
01HWDSQ7MAG4JPX52C0HR1MBS2,2,2024-04-26T18:12:16.229127092Z,Round 12 / 12,2024-04-26T18:12:14.602663994Z,Chat,2024-04-26T18:12:14.602663994Z,11,2024-04-26T18:12:14.602663994Z,01HWDP5MS15ATFG0DP50D78YAX,2024-04-26T18:12:14.602663994Z,true,2024-04-26T18:24:15.941221188Z,true,2024-04-26T18:25:26.083529278Z,12,2024-04-26T18:12:14.602663994Z,01HWDP5MS9ZHZ0DQNYQBZTXXED,2024-04-26T18:12:14.602663994Z
01HWDSXK1KCCPDKF9WDJTKWK7Q,2,2024-04-26T18:15:46.865482977Z,Round 2 / 12,2024-04-26T18:15:42.899887305Z,Chat,2024-04-26T18:15:42.899887305Z,1,2024-04-26T18:15:42.899887305Z,01HWDP5KMTXR7Q69DTJTCPFAFE,2024-04-26T18:15:42.899887305Z,true,2024-04-26T18:16:55.10132045Z,true,2024-04-26T18:17:55.647638752Z,2,2024-04-26T18:15:42.899887305Z,01HWDP5KN48YM006XBHRHG61BR,2024-04-26T18:15:42.899887305Z
01HWDSXK3XEBA2E8G5CNYXD3DR,2,2024-04-26T18:15:46.764793365Z,Round 1 / 12,2024-04-26T18:15:42.974071209Z,Chat,2024-04-26T18:15:42.974071209Z,0,2024-04-26T18:15:42.974071209Z,01HWDP5KMTXR7Q69DTJTCPFAFE,2024-04-26T18:15:42.974071209Z,true,2024-04-26T18:15:47.716861505Z,true,2024-04-26T18:16:54.894298346Z,1,2024-04-26T18:15:42.974071209Z,01HWDP5KN48YM006XBHRHG61BR,2024-04-26T18:15:42.974071209Z
01HWDSXK5FDB46PKRC2MFKQYKG,2,2024-04-26T18:15:46.968967122Z,Round 4 / 12,2024-04-26T18:15:43.023338314Z,Chat,2024-04-26T18:15:43.023338314Z,3,2024-04-26T18:15:43.023338314Z,01HWDP5KMTXR7Q69DTJTCPFAFE,2024-04-26T18:15:43.023338314Z,true,2024-04-26T18:18:58.2417052Z,true,2024-04-26T18:19:57.715591925Z,4,2024-04-26T18:15:43.023338314Z,01HWDP5KN48YM006XBHRHG61BR,2024-04-26T18:15:43.023338314Z
01HWDSXK6ZQCF0TRF54Q9YGPTV,2,2024-04-26T18:15:47.1006401Z,Round 3 / 12,2024-04-26T18:15:43.07205441Z,Chat,2024-04-26T18:15:43.07205441Z,2,2024-04-26T18:15:43.07205441Z,01HWDP5KMTXR7Q69DTJTCPFAFE,2024-04-26T18:15:43.07205441Z,true,2024-04-26T18:17:55.727552573Z,true,2024-04-26T18:18:57.953693517Z,3,2024-04-26T18:15:43.07205441Z,01HWDP5KN48YM006XBHRHG61BR,2024-04-26T18:15:43.07205441Z
01HWDSXK8E7P1P3N6FJJ3K1BS2,2,2024-04-26T18:15:47.1006401Z,Round 5 / 12,2024-04-26T18:15:43.1188033Z,Chat,2024-04-26T18:15:43.1188033Z,4,2024-04-26T18:15:43.1188033Z,01HWDP5KMTXR7Q69DTJTCPFAFE,2024-04-26T18:15:43.1188033Z,true,2024-04-26T18:19:57.868937172Z,true,2024-04-26T18:20:52.199124471Z,5,2024-04-26T18:15:43.1188033Z,01HWDP5KN48YM006XBHRHG61BR,2024-04-26T18:15:43.1188033Z
01HWDSXK9SGST23GY7EM5TBV65,2,2024-04-26T18:15:47.412307372Z,Round 7 / 12,2024-04-26T18:15:43.161983059Z,Chat,2024-04-26T18:15:43.161983059Z,6,2024-04-26T18:15:43.161983059Z,01HWDP5KMTXR7Q69DTJTCPFAFE,2024-04-26T18:15:43.161983059Z,true,2024-04-26T18:21:54.097506905Z,true,2024-04-26T18:22:56.958221238Z,7,2024-04-26T18:15:43.161983059Z,01HWDP5KN48YM006XBHRHG61BR,2024-04-26T18:15:43.161983059Z
01HWDSXKBM9ZCBPHE3NPHBR4S9,2,2024-04-26T18:15:47.266742211Z,Round 6 / 12,2024-04-26T18:15:43.220733941Z,Chat,2024-04-26T18:15:43.220733941Z,5,2024-04-26T18:15:43.220733941Z,01HWDP5KMTXR7Q69DTJTCPFAFE,2024-04-26T18:15:43.220733941Z,true,2024-04-26T18:20:52.791500269Z,true,2024-04-26T18:21:53.679965869Z,6,2024-04-26T18:15:43.220733941Z,01HWDP5KN48YM006XBHRHG61BR,2024-04-26T18:15:43.220733941Z
01HWDSXKCZGJQCQZFCVQGECRB5,2,2024-04-26T18:15:47.234812042Z,Round 9 / 12,2024-04-26T18:15:43.26311814Z,Chat,2024-04-26T18:15:43.26311814Z,8,2024-04-26T18:15:43.26311814Z,01HWDP5KMTXR7Q69DTJTCPFAFE,2024-04-26T18:15:43.26311814Z,true,2024-04-26T18:24:15.620296673Z,true,2024-04-26T18:25:16.860084548Z,9,2024-04-26T18:15:43.26311814Z,01HWDP5KN48YM006XBHRHG61BR,2024-04-26T18:15:43.26311814Z
01HWDSXKECCNMKEMQFNQSEGRWK,2,2024-04-26T18:15:47.488113351Z,Round 8 / 12,2024-04-26T18:15:43.308309747Z,Chat,2024-04-26T18:15:43.308309747Z,7,2024-04-26T18:15:43.308309747Z,01HWDP5KMTXR7Q69DTJTCPFAFE,2024-04-26T18:15:43.308309747Z,true,2024-04-26T18:22:57.726889565Z,true,2024-04-26T18:24:13.27169597Z,8,2024-04-26T18:15:43.308309747Z,01HWDP5KN48YM006XBHRHG61BR,2024-04-26T18:15:43.308309747Z
01HWDSXKJ8PJ9ZD7BCP6WRAH4A,2,2024-04-26T18:15:47.519606019Z,Round 11 / 12,2024-04-26T18:15:43.432452633Z,Chat,2024-04-26T18:15:43.432452633Z,10,2024-04-26T18:15:43.432452633Z,01HWDP5KMTXR7Q69DTJTCPFAFE,2024-04-26T18:15:43.432452633Z,true,2024-04-26T18:26:05.643778062Z,true,2024-04-26T18:27:16.20044291Z,11,2024-04-26T18:15:43.432452633Z,01HWDP5KN48YM006XBHRHG61BR,2024-04-26T18:15:43.432452633Z
01HWDSXKT24W1XF6XXTHSFW5XE,2,2024-04-26T18:15:47.585553841Z,Round 12 / 12,2024-04-26T18:15:43.682750985Z,Chat,2024-04-26T18:15:43.682750985Z,11,2024-04-26T18:15:43.682750985Z,01HWDP5KMTXR7Q69DTJTCPFAFE,2024-04-26T18:15:43.682750985Z,true,2024-04-26T18:27:18.607841634Z,true,2024-04-26T18:28:31.138044813Z,12,2024-04-26T18:15:43.682750985Z,01HWDP5KN48YM006XBHRHG61BR,2024-04-26T18:15:43.682750985Z
01HWDSXKX21GZCQGRM88A1MDHW,2,2024-04-26T18:15:48.10851452Z,Round 10 / 12,2024-04-26T18:15:43.778581274Z,Chat,2024-04-26T18:15:43.778581274Z,9,2024-04-26T18:15:43.778581274Z,01HWDP5KMTXR7Q69DTJTCPFAFE,2024-04-26T18:15:43.778581274Z,true,2024-04-26T18:25:17.006795477Z,true,2024-04-26T18:26:05.278065762Z,10,2024-04-26T18:15:43.778581274Z,01HWDP5KN48YM006XBHRHG61BR,2024-04-26T18:15:43.778581274Z
01HWDSYHN2NNW66AZQ2FK0VQJK,2,2024-04-26T18:16:16.486461428Z,Round 1 / 12,2024-04-26T18:16:14.242075306Z,Chat,2024-04-26T18:16:14.242075306Z,0,2024-04-26T18:16:14.242075306Z,01HWDP5F40M8JFYGVBZ3BQVYVR,2024-04-26T18:16:14.242075306Z,true,2024-04-26T18:16:17.300608347Z,true,2024-04-26T18:17:29.680396441Z,1,2024-04-26T18:16:14.242075306Z,01HWDP5F4CAKWKQT7NW2GXCXG6,2024-04-26T18:16:14.242075306Z
01HWDSYHPCFJE26DN9NWM332YS,2,2024-04-26T18:16:16.486461428Z,Round 3 / 12,2024-04-26T18:16:14.285031524Z,Chat,2024-04-26T18:16:14.285031524Z,2,2024-04-26T18:16:14.285031524Z,01HWDP5F40M8JFYGVBZ3BQVYVR,2024-04-26T18:16:14.285031524Z,true,2024-04-26T18:18:24.028020522Z,true,2024-04-26T18:19:28.182020063Z,3,2024-04-26T18:16:14.285031524Z,01HWDP5F4CAKWKQT7NW2GXCXG6,2024-04-26T18:16:14.285031524Z
01HWDSYHQAA45PP1050XYGQGP2,2,2024-04-26T18:16:16.546663958Z,Round 2 / 12,2024-04-26T18:16:14.314581427Z,Chat,2024-04-26T18:16:14.314581427Z,1,2024-04-26T18:16:14.314581427Z,01HWDP5F40M8JFYGVBZ3BQVYVR,2024-04-26T18:16:14.314581427Z,true,2024-04-26T18:17:30.230841903Z,true,2024-04-26T18:18:23.856968445Z,2,2024-04-26T18:16:14.314581427Z,01HWDP5F4CAKWKQT7NW2GXCXG6,2024-04-26T18:16:14.314581427Z
01HWDSYHR6D1NNVZ5454WWBC6J,2,2024-04-26T18:16:16.632089612Z,Round 7 / 12,2024-04-26T18:16:14.342958083Z,Chat,2024-04-26T18:16:14.342958083Z,6,2024-04-26T18:16:14.342958083Z,01HWDP5F40M8JFYGVBZ3BQVYVR,2024-04-26T18:16:14.342958083Z,true,2024-04-26T18:22:24.106863732Z,true,2024-04-26T18:23:23.319600271Z,7,2024-04-26T18:16:14.342958083Z,01HWDP5F4CAKWKQT7NW2GXCXG6,2024-04-26T18:16:14.342958083Z
01HWDSYHSC3FBBRJKNH0K0ZBBY,2,2024-04-26T18:16:16.632089612Z,Round 5 / 12,2024-04-26T18:16:14.380693007Z,Chat,2024-04-26T18:16:14.380693007Z,4,2024-04-26T18:16:14.380693007Z,01HWDP5F40M8JFYGVBZ3BQVYVR,2024-04-26T18:16:14.380693007Z,true,2024-04-26T18:20:19.010438203Z,true,2024-04-26T18:21:18.420180396Z,5,2024-04-26T18:16:14.380693007Z,01HWDP5F4CAKWKQT7NW2GXCXG6,2024-04-26T18:16:14.380693007Z
01HWDSYHTTX98MVHTEDNJQVNBV,2,2024-04-26T18:16:16.725428454Z,Round 4 / 12,2024-04-26T18:16:14.426567223Z,Chat,2024-04-26T18:16:14.426567223Z,3,2024-04-26T18:16:14.426567223Z,01HWDP5F40M8JFYGVBZ3BQVYVR,2024-04-26T18:16:14.426567223Z,true,2024-04-26T18:19:28.546660736Z,true,2024-04-26T18:20:18.795107819Z,4,2024-04-26T18:16:14.426567223Z,01HWDP5F4CAKWKQT7NW2GXCXG6,2024-04-26T18:16:14.426567223Z
01HWDSYHWGGY6TQ2T6J4P29EMQ,2,2024-04-26T18:16:16.725428454Z,Round 8 / 12,2024-04-26T18:16:14.480330892Z,Chat,2024-04-26T18:16:14.480330892Z,7,2024-04-26T18:16:14.480330892Z,01HWDP5F40M8JFYGVBZ3BQVYVR,2024-04-26T18:16:14.480330892Z,true,2024-04-26T18:23:23.444230761Z,true,2024-04-26T18:24:32.795510664Z,8,2024-04-26T18:16:14.480330892Z,01HWDP5F4CAKWKQT7NW2GXCXG6,2024-04-26T18:16:14.480330892Z
