id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,playerID,playerIDLastChangedAt,guess,guessLastChangedAt,confidence,confidenceLastChangedAt,submit,submitLastChangedAt
01HW69QFK9RFX05BWTG5041GWM,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:18:04.521965495Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:18:04.521965495Z,01HW69GVSZZ1T5XZVANVNRPTA5,2024-04-23T20:18:04.521965495Z,01HW69GWCPV88FH6D6X6NNHFF9,2024-04-23T20:18:04.521965495Z,01HW69BA8F6K7CR6CD3VE8NKHE,2024-04-23T20:18:04.521965495Z,72,2024-04-23T20:18:25.648018979Z,65,2024-04-23T20:18:25.667941089Z,true,2024-04-23T20:18:25.700788358Z
01HW69QFKZNP21KEZSXWG04T4R,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:18:04.543684361Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:18:04.543684361Z,01HW69GVSZZ1T5XZVANVNRPTA5,2024-04-23T20:18:04.543684361Z,01HW69GWCPV88FH6D6X6NNHFF9,2024-04-23T20:18:04.543684361Z,01HW69C6ZJDWSR1CBBJDYEQ9T4,2024-04-23T20:18:04.543684361Z,60,2024-04-23T20:18:13.461713055Z,53,2024-04-23T20:18:13.363742224Z,true,2024-04-23T20:18:13.330699679Z
01HW69QFMSMK95M0P2ZTP3BWMW,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:18:04.569588122Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:18:04.569588122Z,01HW69GVSZZ1T5XZVANVNRPTA5,2024-04-23T20:18:04.569588122Z,01HW69GWCPV88FH6D6X6NNHFF9,2024-04-23T20:18:04.569588122Z,01HW69DA747M6H59QDGNZXPNM3,2024-04-23T20:18:04.569588122Z,82,2024-04-23T20:18:16.361770576Z,90,2024-04-23T20:18:16.380322227Z,true,2024-04-23T20:18:16.454909992Z
01HW69RD2XEY4HZ1XGQMVWDFAD,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:18:34.717593113Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:18:34.717593113Z,01HW69PBC5J7SDSR6KQYSC0Q17,2024-04-23T20:18:34.717593113Z,01HW69PDRBSADZP2W4FX93EPFA,2024-04-23T20:18:34.717593113Z,01HW69B269RXPABK6HK0J0BNFX,2024-04-23T20:18:34.717593113Z,50,2024-04-23T20:19:02.437189422Z,74,2024-04-23T20:19:02.47116878Z,true,2024-04-23T20:19:02.595342008Z
01HW69RD4JRAYFH4VAPJ8TE9EY,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:18:34.770299858Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:18:34.770299858Z,01HW69PBC5J7SDSR6KQYSC0Q17,2024-04-23T20:18:34.770299858Z,01HW69PDRBSADZP2W4FX93EPFA,2024-04-23T20:18:34.770299858Z,01HW69BDR5KSJBAV1TPTG84CBA,2024-04-23T20:18:34.770299858Z,,,,,,
01HW69RD6G51S8HQA01KBPPGF5,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:18:34.833027083Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:18:34.833027083Z,01HW69PBC5J7SDSR6KQYSC0Q17,2024-04-23T20:18:34.833027083Z,01HW69PDRBSADZP2W4FX93EPFA,2024-04-23T20:18:34.833027083Z,01HW69DQ0Q0CZF741B07SQF2X2,2024-04-23T20:18:34.833027083Z,55,2024-04-23T20:18:45.249360936Z,42,2024-04-23T20:18:45.23367258Z,true,2024-04-23T20:18:45.266736292Z
01HW69RD83B7C13FBYTJ9W7K6J,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:18:34.88387675Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:18:34.88387675Z,01HW69PBC5J7SDSR6KQYSC0Q17,2024-04-23T20:18:34.88387675Z,01HW69PDRBSADZP2W4FX93EPFA,2024-04-23T20:18:34.88387675Z,01HW69EMHZG3K4QAFHYWMEAYGJ,2024-04-23T20:18:34.88387675Z,91,2024-04-23T20:18:55.693953799Z,79,2024-04-23T20:18:55.677469008Z,true,2024-04-23T20:18:55.66078442Z
01HW69RDKFJE6PJNX2C7FHN0M3,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:18:35.247446708Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:18:35.247446708Z,01HW69GVTJBTKRJEZEHPJ1VR2X,2024-04-23T20:18:35.247446708Z,01HW69GWE8B905BFEBMCW25S0D,2024-04-23T20:18:35.247446708Z,01HW69B9ZCD61EAN2KDPDS4G1X,2024-04-23T20:18:35.247446708Z,,,,,,
01HW69RDMM7T7TVXR7K76SKM2G,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:18:35.284580477Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:18:35.284580477Z,01HW69GVTJBTKRJEZEHPJ1VR2X,2024-04-23T20:18:35.284580477Z,01HW69GWE8B905BFEBMCW25S0D,2024-04-23T20:18:35.284580477Z,01HW69BA8F6K7CR6CD3VE8NKHE,2024-04-23T20:18:35.284580477Z,64,2024-04-23T20:18:45.007040437Z,68,2024-04-23T20:18:45.04390256Z,true,2024-04-23T20:18:45.057496788Z
01HW69RDPHG4MSZ3336BP4KY84,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:18:35.345575348Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:18:35.345575348Z,01HW69GVTJBTKRJEZEHPJ1VR2X,2024-04-23T20:18:35.345575348Z,01HW69GWE8B905BFEBMCW25S0D,2024-04-23T20:18:35.345575348Z,01HW69C6ZJDWSR1CBBJDYEQ9T4,2024-04-23T20:18:35.345575348Z,72,2024-04-23T20:18:42.047269602Z,55,2024-04-23T20:18:42.032939095Z,true,2024-04-23T20:18:41.988012876Z
01HW69RDQPSPM5ZSEGNHF2S3ZW,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:18:35.382379905Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:18:35.382379905Z,01HW69GVTJBTKRJEZEHPJ1VR2X,2024-04-23T20:18:35.382379905Z,01HW69GWE8B905BFEBMCW25S0D,2024-04-23T20:18:35.382379905Z,01HW69DA747M6H59QDGNZXPNM3,2024-04-23T20:18:35.382379905Z,80,2024-04-23T20:18:44.350883249Z,67,2024-04-23T20:18:44.367753986Z,true,2024-04-23T20:18:44.414376691Z
01HW69RQDWB8CGB87QKSPHVSX7,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:18:45.308789833Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:18:45.308789833Z,01HW69RN8CF02BC9C0YWHP0AEJ,2024-04-23T20:18:45.308789833Z,01HW69RNYW25MPS5TGDCEBAXJF,2024-04-23T20:18:45.308789833Z,01HW69BTZSFV9CZJJHWJTZ97CV,2024-04-23T20:18:45.308789833Z,48,2024-04-23T20:19:08.53218411Z,84,2024-04-23T20:19:08.561711531Z,true,2024-04-23T20:19:08.700064487Z
01HW69RQEKXEFBMVPY5YF1QD03,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:18:45.331650121Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:18:45.331650121Z,01HW69RN8CF02BC9C0YWHP0AEJ,2024-04-23T20:18:45.331650121Z,01HW69RNYW25MPS5TGDCEBAXJF,2024-04-23T20:18:45.331650121Z,01HW69E3Z1X4SAPS6AB3P304S0,2024-04-23T20:18:45.331650121Z,,,,,,
01HW69RQFAV8CR8A1ZSGRF2CHS,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:18:45.355029349Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:18:45.355029349Z,01HW69RN8CF02BC9C0YWHP0AEJ,2024-04-23T20:18:45.355029349Z,01HW69RNYW25MPS5TGDCEBAXJF,2024-04-23T20:18:45.355029349Z,01HW69MF9NZSRSHX53HFYTCJ07,2024-04-23T20:18:45.355029349Z,66,2024-04-23T20:19:10.773062656Z,44,2024-04-23T20:19:10.790211029Z,true,2024-04-23T20:19:10.937514649Z
01HW69RQG11B5SQZBMYQRYSBPT,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:18:45.377455569Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:18:45.377455569Z,01HW69RN8CF02BC9C0YWHP0AEJ,2024-04-23T20:18:45.377455569Z,01HW69RNYW25MPS5TGDCEBAXJF,2024-04-23T20:18:45.377455569Z,01HW69MM0SRP88D7C2R4F2S9V3,2024-04-23T20:18:45.377455569Z,75,2024-04-23T20:19:14.368392205Z,35,2024-04-23T20:19:14.385090711Z,true,2024-04-23T20:19:14.441807146Z
01HW69SB1Y7QJF5YY54QZKX1GK,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:19:05.406993Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:19:05.406993Z,01HW69PBDWHT205NQJE0YYKNSK,2024-04-23T20:19:05.406993Z,01HW69PDQ8A7MTW8PTEX61P0D5,2024-04-23T20:19:05.406993Z,01HW69B269RXPABK6HK0J0BNFX,2024-04-23T20:19:05.406993Z,85,2024-04-23T20:19:26.303189227Z,72,2024-04-23T20:19:26.238074058Z,true,2024-04-23T20:19:26.258594707Z
01HW69SB2NHE034GPAMZ76DY1H,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:19:05.429621777Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:19:05.429621777Z,01HW69PBDWHT205NQJE0YYKNSK,2024-04-23T20:19:05.429621777Z,01HW69PDQ8A7MTW8PTEX61P0D5,2024-04-23T20:19:05.429621777Z,01HW69BDR5KSJBAV1TPTG84CBA,2024-04-23T20:19:05.429621777Z,50,2024-04-23T20:19:17.027876945Z,97,2024-04-23T20:19:17.013625131Z,true,2024-04-23T20:19:16.97802959Z
01HW69SB3MF7HXEM06P7TS1EA7,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:19:05.460342902Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:19:05.460342902Z,01HW69PBDWHT205NQJE0YYKNSK,2024-04-23T20:19:05.460342902Z,01HW69PDQ8A7MTW8PTEX61P0D5,2024-04-23T20:19:05.460342902Z,01HW69DQ0Q0CZF741B07SQF2X2,2024-04-23T20:19:05.460342902Z,55,2024-04-23T20:19:26.66031261Z,49,2024-04-23T20:19:26.628590906Z,true,2024-04-23T20:19:26.643890706Z
01HW69SB4HT5E3SW9HNNSZ9YMR,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:19:05.489083607Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:19:05.489083607Z,01HW69PBDWHT205NQJE0YYKNSK,2024-04-23T20:19:05.489083607Z,01HW69PDQ8A7MTW8PTEX61P0D5,2024-04-23T20:19:05.489083607Z,01HW69EMHZG3K4QAFHYWMEAYGJ,2024-04-23T20:19:05.489083607Z,88,2024-04-23T20:19:31.794809676Z,87,2024-04-23T20:19:31.781346424Z,true,2024-04-23T20:19:31.767394957Z
01HW69SBJR71ZEZE1RG4VTN9FE,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:19:05.944703125Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:19:05.944703125Z,01HW69GVV2ZY8E3PWSJMWZ6Y7B,2024-04-23T20:19:05.944703125Z,01HW69GWFDHHCR68G1PT1TK23B,2024-04-23T20:19:05.944703125Z,01HW69B9ZCD61EAN2KDPDS4G1X,2024-04-23T20:19:05.944703125Z,,,,,,
01HW69SBKMG2GA84PZC68PC5WW,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:19:05.972945445Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:19:05.972945445Z,01HW69GVV2ZY8E3PWSJMWZ6Y7B,2024-04-23T20:19:05.972945445Z,01HW69GWFDHHCR68G1PT1TK23B,2024-04-23T20:19:05.972945445Z,01HW69BA8F6K7CR6CD3VE8NKHE,2024-04-23T20:19:05.972945445Z,75,2024-04-23T20:19:12.688363096Z,51,2024-04-23T20:19:12.671416745Z,true,2024-04-23T20:19:12.738086247Z
01HW69SBMGZ63ETKMZC6XV2XAH,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:19:06.000213292Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:19:06.000213292Z,01HW69GVV2ZY8E3PWSJMWZ6Y7B,2024-04-23T20:19:06.000213292Z,01HW69GWFDHHCR68G1PT1TK23B,2024-04-23T20:19:06.000213292Z,01HW69C6ZJDWSR1CBBJDYEQ9T4,2024-04-23T20:19:06.000213292Z,69,2024-04-23T20:19:20.699727578Z,51,2024-04-23T20:19:20.685381397Z,true,2024-04-23T20:19:20.65580491Z
01HW69SBNC98E2H5RQCHTXMHVN,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:19:06.028233273Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:19:06.028233273Z,01HW69GVV2ZY8E3PWSJMWZ6Y7B,2024-04-23T20:19:06.028233273Z,01HW69GWFDHHCR68G1PT1TK23B,2024-04-23T20:19:06.028233273Z,01HW69DA747M6H59QDGNZXPNM3,2024-04-23T20:19:06.028233273Z,72,2024-04-23T20:19:17.479207887Z,72,2024-04-23T20:19:17.495191337Z,true,2024-04-23T20:19:17.53947951Z
01HW69SN52J3FRFX8VNBMEPA4R,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:19:15.746447451Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:19:15.746447451Z,01HW69RN73Q1E4YQ9XS15Y4GRM,2024-04-23T20:19:15.746447451Z,01HW69RNS7FMF4F2MVX8KJ9GZM,2024-04-23T20:19:15.746447451Z,01HW69BTZSFV9CZJJHWJTZ97CV,2024-04-23T20:19:15.746447451Z,,,,,,
01HW69SN60AVWKZQKQ9G53CMBV,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:19:15.776605389Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:19:15.776605389Z,01HW69RN73Q1E4YQ9XS15Y4GRM,2024-04-23T20:19:15.776605389Z,01HW69RNS7FMF4F2MVX8KJ9GZM,2024-04-23T20:19:15.776605389Z,01HW69E3Z1X4SAPS6AB3P304S0,2024-04-23T20:19:15.776605389Z,77,2024-04-23T20:19:42.25846377Z,49,2024-04-23T20:19:42.273586708Z,true,2024-04-23T20:19:42.437115225Z
01HW69SN71S5CW5TH89XXP7CB3,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:19:15.809883701Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:19:15.809883701Z,01HW69RN73Q1E4YQ9XS15Y4GRM,2024-04-23T20:19:15.809883701Z,01HW69RNS7FMF4F2MVX8KJ9GZM,2024-04-23T20:19:15.809883701Z,01HW69MF9NZSRSHX53HFYTCJ07,2024-04-23T20:19:15.809883701Z,54,2024-04-23T20:19:33.760364036Z,49,2024-04-23T20:19:33.774206053Z,true,2024-04-23T20:19:33.787740229Z
01HW69SN7R6PQVDKETZN524ZQK,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:19:15.832222359Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:19:15.832222359Z,01HW69RN73Q1E4YQ9XS15Y4GRM,2024-04-23T20:19:15.832222359Z,01HW69RNS7FMF4F2MVX8KJ9GZM,2024-04-23T20:19:15.832222359Z,01HW69MM0SRP88D7C2R4F2S9V3,2024-04-23T20:19:15.832222359Z,68,2024-04-23T20:19:42.559792467Z,23,2024-04-23T20:19:42.592876198Z,true,2024-04-23T20:19:42.622250844Z
01HW69T5482PGPJG4CDSH7KBHJ,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:19:32.104992832Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:19:32.104992832Z,01HW69PBM3P9S33MCTB8908EMC,2024-04-23T20:19:32.104992832Z,01HW69PE0ST98BPR0FT15S63ES,2024-04-23T20:19:32.104992832Z,01HW69B269RXPABK6HK0J0BNFX,2024-04-23T20:19:32.104992832Z,61,2024-04-23T20:19:44.863820488Z,64,2024-04-23T20:19:44.882724305Z,true,2024-04-23T20:19:44.961525685Z
01HW69T554C95CK7BAWQRBDA3R,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:19:32.132916491Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:19:32.132916491Z,01HW69PBM3P9S33MCTB8908EMC,2024-04-23T20:19:32.132916491Z,01HW69PE0ST98BPR0FT15S63ES,2024-04-23T20:19:32.132916491Z,01HW69BDR5KSJBAV1TPTG84CBA,2024-04-23T20:19:32.132916491Z,53,2024-04-23T20:19:47.875875043Z,97,2024-04-23T20:19:47.857051302Z,true,2024-04-23T20:19:47.793211404Z
01HW69T55T3WVSSJT5M79RW51X,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:19:32.154503145Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:19:32.154503145Z,01HW69PBM3P9S33MCTB8908EMC,2024-04-23T20:19:32.154503145Z,01HW69PE0ST98BPR0FT15S63ES,2024-04-23T20:19:32.154503145Z,01HW69DQ0Q0CZF741B07SQF2X2,2024-04-23T20:19:32.154503145Z,79,2024-04-23T20:19:41.988777889Z,75,2024-04-23T20:19:41.970631674Z,true,2024-04-23T20:19:41.956619928Z
01HW69T56JCXJHWSS2FF78B3RE,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:19:32.178684301Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:19:32.178684301Z,01HW69PBM3P9S33MCTB8908EMC,2024-04-23T20:19:32.178684301Z,01HW69PE0ST98BPR0FT15S63ES,2024-04-23T20:19:32.178684301Z,01HW69EMHZG3K4QAFHYWMEAYGJ,2024-04-23T20:19:32.178684301Z,85,2024-04-23T20:19:46.039783644Z,91,2024-04-23T20:19:46.014645461Z,true,2024-04-23T20:19:45.994251032Z
01HW69T9B03XKE0B52BC1DE3SR,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:19:36.416174498Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:19:36.416174498Z,01HW69GVVPZN0G80R0V6FPAN94,2024-04-23T20:19:36.416174498Z,01HW69GWGFV8YS5J9SVJ3BMSJQ,2024-04-23T20:19:36.416174498Z,01HW69B9ZCD61EAN2KDPDS4G1X,2024-04-23T20:19:36.416174498Z,,,,,,
01HW69T9BPRQF1Q0ABXJR5Y0M4,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:19:36.438644599Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:19:36.438644599Z,01HW69GVVPZN0G80R0V6FPAN94,2024-04-23T20:19:36.438644599Z,01HW69GWGFV8YS5J9SVJ3BMSJQ,2024-04-23T20:19:36.438644599Z,01HW69BA8F6K7CR6CD3VE8NKHE,2024-04-23T20:19:36.438644599Z,80,2024-04-23T20:19:48.013674317Z,62,2024-04-23T20:19:48.042312307Z,true,2024-04-23T20:19:48.099431161Z
01HW69T9CFJH666YTEFVA15V0B,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:19:36.463290395Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:19:36.463290395Z,01HW69GVVPZN0G80R0V6FPAN94,2024-04-23T20:19:36.463290395Z,01HW69GWGFV8YS5J9SVJ3BMSJQ,2024-04-23T20:19:36.463290395Z,01HW69C6ZJDWSR1CBBJDYEQ9T4,2024-04-23T20:19:36.463290395Z,70,2024-04-23T20:19:46.597969578Z,56,2024-04-23T20:19:46.578752313Z,true,2024-04-23T20:19:46.560000868Z
01HW69T9D6FMH9W85X04Z1T794,01HW65RDV2T18JNG8Y7EFMXC48,2024-04-23T20:19:36.486445094Z,01HW65RDVBWNWBQ37AHS99ES86,2024-04-23T20:19:36.486445094Z,01HW69GVVPZN0G80R0V6FPAN94,2024-04-23T20:19:36.486445094Z,01HW69GWGFV8YS5J9SVJ3BMSJQ,2024-04-23T20:19:36.486445094Z,01HW69DA747M6H59QDGNZXPNM3,2024-04-23T20:19:36.486445094Z,73,2024-04-23T20:19:49.741244368Z,72,2024-04-23T20:19:49.786274995Z,true,2024-04-23T20:19:49.842345438Z
01HW69TK5F66HJKPWZW9WYKVEG,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:19:46.479804171Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:19:46.479804171Z,01HW69RN7T6VHJZKD50NTM7T0E,2024-04-23T20:19:46.479804171Z,01HW69RNVXQGEX09W9KTVZPJ5H,2024-04-23T20:19:46.479804171Z,01HW69BTZSFV9CZJJHWJTZ97CV,2024-04-23T20:19:46.479804171Z,68,2024-04-23T20:20:02.770322657Z,34,2024-04-23T20:20:02.873495795Z,true,2024-04-23T20:20:02.791328073Z
01HW69TK9XE19J8DJ0KY15VCK6,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:19:46.621738924Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:19:46.621738924Z,01HW69RN7T6VHJZKD50NTM7T0E,2024-04-23T20:19:46.621738924Z,01HW69RNVXQGEX09W9KTVZPJ5H,2024-04-23T20:19:46.621738924Z,01HW69E3Z1X4SAPS6AB3P304S0,2024-04-23T20:19:46.621738924Z,95,2024-04-23T20:20:11.992163827Z,72,2024-04-23T20:20:12.050509973Z,true,2024-04-23T20:20:12.096424797Z
01HW69TKBBHGE1HXMRZ5W093VV,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:19:46.667198915Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:19:46.667198915Z,01HW69RN7T6VHJZKD50NTM7T0E,2024-04-23T20:19:46.667198915Z,01HW69RNVXQGEX09W9KTVZPJ5H,2024-04-23T20:19:46.667198915Z,01HW69MF9NZSRSHX53HFYTCJ07,2024-04-23T20:19:46.667198915Z,67,2024-04-23T20:19:59.732297737Z,62,2024-04-23T20:19:59.747646969Z,true,2024-04-23T20:19:59.793816586Z
01HW69TKCCM528GARVZHGYGM8D,01HW65RD45GQN87WKPCKJE56CC,2024-04-23T20:19:46.700060675Z,01HW65RD4GBBZMKE6Y3T1SPZ6J,2024-04-23T20:19:46.700060675Z,01HW69RN7T6VHJZKD50NTM7T0E,2024-04-23T20:19:46.700060675Z,01HW69RNVXQGEX09W9KTVZPJ5H,2024-04-23T20:19:46.700060675Z,01HW69MM0SRP88D7C2R4F2S9V3,2024-04-23T20:19:46.700060675Z,72,2024-04-23T20:20:08.532703131Z,69,2024-04-23T20:20:08.556105348Z,true,2024-04-23T20:20:08.628022681Z
01HW69TN7QZB8XKTR24NB2YBCK,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:19:48.599350629Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:19:48.599350629Z,01HW69PBFEDR5WQ65TGC07BE5K,2024-04-23T20:19:48.599350629Z,01HW69PDTJTRQYHCM2A8RDXKXB,2024-04-23T20:19:48.599350629Z,01HW69B269RXPABK6HK0J0BNFX,2024-04-23T20:19:48.599350629Z,55,2024-04-23T20:20:04.272672784Z,74,2024-04-23T20:20:04.256015273Z,true,2024-04-23T20:20:04.323703106Z
01HW69TN8KABHDG4CKDAJZVV9Y,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:19:48.62799872Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:19:48.62799872Z,01HW69PBFEDR5WQ65TGC07BE5K,2024-04-23T20:19:48.62799872Z,01HW69PDTJTRQYHCM2A8RDXKXB,2024-04-23T20:19:48.62799872Z,01HW69BDR5KSJBAV1TPTG84CBA,2024-04-23T20:19:48.62799872Z,50,2024-04-23T20:20:03.052325061Z,97,2024-04-23T20:20:02.997603829Z,true,2024-04-23T20:20:02.966684869Z
01HW69TN9RHZSVCVQZNAR640JP,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:19:48.664569535Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:19:48.664569535Z,01HW69PBFEDR5WQ65TGC07BE5K,2024-04-23T20:19:48.664569535Z,01HW69PDTJTRQYHCM2A8RDXKXB,2024-04-23T20:19:48.664569535Z,01HW69DQ0Q0CZF741B07SQF2X2,2024-04-23T20:19:48.664569535Z,77,2024-04-23T20:19:56.56065052Z,67,2024-04-23T20:19:56.533841967Z,true,2024-04-23T20:19:56.520156413Z
01HW69TNAN2NFHY7BQ89QHPCQQ,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:19:48.693068353Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:19:48.693068353Z,01HW69PBFEDR5WQ65TGC07BE5K,2024-04-23T20:19:48.693068353Z,01HW69PDTJTRQYHCM2A8RDXKXB,2024-04-23T20:19:48.693068353Z,01HW69EMHZG3K4QAFHYWMEAYGJ,2024-04-23T20:19:48.693068353Z,91,2024-04-23T20:20:02.728037334Z,90,2024-04-23T20:20:02.746372394Z,true,2024-04-23T20:20:02.70946236Z
01HW69V4Y9PREZFC7A9MA1HJ28,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:20:04.68127943Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:20:04.68127943Z,01HW69PBJK9D8PCNB6KH7124NA,2024-04-23T20:20:04.68127943Z,01HW69PDZ1RT74S38241GT50EA,2024-04-23T20:20:04.68127943Z,01HW69B269RXPABK6HK0J0BNFX,2024-04-23T20:20:04.68127943Z,86,2024-04-23T20:20:22.759353781Z,81,2024-04-23T20:20:22.745530783Z,true,2024-04-23T20:20:22.774548322Z
01HW69V4Z3KAERWKVPSWEFTWJY,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:20:04.707289686Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:20:04.707289686Z,01HW69PBJK9D8PCNB6KH7124NA,2024-04-23T20:20:04.707289686Z,01HW69PDZ1RT74S38241GT50EA,2024-04-23T20:20:04.707289686Z,01HW69BDR5KSJBAV1TPTG84CBA,2024-04-23T20:20:04.707289686Z,53,2024-04-23T20:20:21.129019678Z,98,2024-04-23T20:20:21.115319924Z,true,2024-04-23T20:20:21.100739241Z
01HW69V5035AWFRGAKBPZ1RXRA,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:20:04.739659432Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:20:04.739659432Z,01HW69PBJK9D8PCNB6KH7124NA,2024-04-23T20:20:04.739659432Z,01HW69PDZ1RT74S38241GT50EA,2024-04-23T20:20:04.739659432Z,01HW69DQ0Q0CZF741B07SQF2X2,2024-04-23T20:20:04.739659432Z,54,2024-04-23T20:20:16.821009493Z,64,2024-04-23T20:20:16.806878599Z,true,2024-04-23T20:20:16.834727281Z
01HW69V50Y7JP47XJHMQHKY2G8,01HW65REKNMQ2C7YNGDQJHMRGR,2024-04-23T20:20:04.766516483Z,01HW65REM1S7VC11V6GJCP76YD,2024-04-23T20:20:04.766516483Z,01HW69PBJK9D8PCNB6KH7124NA,2024-04-23T20:20:04.766516483Z,01HW69PDZ1RT74S38241GT50EA,2024-04-23T20:20:04.766516483Z,01HW69EMHZG3K4QAFHYWMEAYGJ,2024-04-23T20:20:04.766516483Z,92,2024-04-23T20:20:18.21324307Z,92,2024-04-23T20:20:18.229737557Z,true,2024-04-23T20:20:18.199012568Z
